epoch,loss,val_loss
0,104824.984375,104456.4609375
1,104383.5234375,104127.953125
2,104000.4609375,103723.7578125
3,103595.5859375,103361.078125
4,103152.15625,102917.8046875
5,102723.6171875,102495.984375
6,102277.0703125,102117.8515625
7,101794.3125,101715.28125
8,101324.0703125,101299.9921875
9,100815.9609375,100815.5234375
10,100308.328125,100350.65625
11,99713.203125,99754.5
12,99149.890625,99161.6953125
13,98510.40625,98706.296875
14,97897.1328125,98015.0078125
15,97205.859375,97488.796875
16,96550.59375,96699.5390625
17,95784.4296875,96228.765625
18,94997.0546875,95435.765625
19,94275.1875,94830.8984375
20,93413.84375,93699.515625
21,92545.921875,93238.265625
22,91639.6796875,92238.90625
23,90630.953125,91641.40625
24,89630.046875,90567.640625
25,88639.1171875,89483.296875
26,87645.140625,88621.671875
27,86566.9375,87895.7578125
28,85506.1953125,86573.3046875
29,84267.671875,85670.0625
30,82987.2578125,84247.5234375
31,81751.34375,83139.3046875
32,80548.5859375,81957.0625
33,79231.5625,81204.78125
34,77972.8828125,79810.9375
35,76532.96875,78619.84375
36,74995.4921875,77105.3359375
37,73549.703125,75839.0546875
38,72008.34375,74653.7578125
39,70612.953125,73187.796875
40,69080.9453125,70974.2734375
41,67339.2890625,70081.359375
42,65713.6015625,68645.3046875
43,64009.3671875,67007.328125
44,61913.39453125,65469.0859375
45,60300.83203125,64361.81640625
46,58755.515625,62263.53515625
47,56670.73828125,60284.09765625
48,54837.62109375,58240.88671875
49,53272.90234375,56416.67578125
50,51304.0078125,55448.09765625
51,49507.171875,53682.1953125
52,47676.234375,51022.3515625
53,45752.81640625,49013.70703125
54,43957.203125,48132.01171875
55,42000.43359375,45946.2421875
56,40457.640625,44196.6484375
57,38360.4609375,43342.1640625
58,36440.1796875,40713.390625
59,34535.77734375,39180.6953125
60,33026.00390625,37487.25390625
61,31474.775390625,35175.08203125
62,29746.865234375,33623.6171875
63,28141.873046875,32600.86328125
64,26578.2734375,31466.8203125
65,25674.171875,29413.64453125
66,23982.404296875,27534.09765625
67,22892.34765625,27593.5703125
68,21713.8671875,24983.517578125
69,20424.748046875,23114.14453125
70,19550.53125,22768.6953125
71,18585.94921875,21195.904296875
72,17615.099609375,20566.462890625
73,16742.69921875,19983.830078125
74,16050.3369140625,18940.896484375
75,15398.892578125,17657.337890625
76,14703.7177734375,17799.43359375
77,14200.470703125,16604.181640625
78,14148.1533203125,16548.359375
79,13511.21875,15231.021484375
80,13507.0224609375,15071.4287109375
81,13318.8671875,14186.37109375
82,12545.6064453125,13731.455078125
83,12419.3994140625,13511.9716796875
84,12567.095703125,13691.7021484375
85,12708.8291015625,12968.9833984375
86,12301.37890625,11578.748046875
87,12539.6279296875,12033.08984375
88,12407.771484375,12466.3642578125
89,12307.197265625,12318.7939453125
90,12591.6494140625,12387.0908203125
91,12230.9775390625,12964.03515625
92,11998.2783203125,12267.087890625
93,11652.8203125,11593.576171875
94,12105.810546875,11686.0009765625
95,11744.3232421875,11913.494140625
96,11812.0556640625,11318.82421875
97,11272.1396484375,12430.1171875
98,11322.208984375,11301.1865234375
99,11337.9658203125,11360.5625
