epoch,loss,val_loss
0,7052.96630859375,6885.1240234375
1,6879.12890625,6732.865234375
2,6702.5859375,6565.173828125
3,6544.1298828125,6414.10546875
4,6369.3203125,6233.5498046875
5,6198.068359375,6074.56982421875
6,6017.291015625,5924.3759765625
7,5842.02734375,5719.22216796875
8,5649.88330078125,5568.615234375
9,5467.7353515625,5349.2685546875
10,5275.291015625,5199.83056640625
11,5076.8779296875,5033.6650390625
12,4878.044921875,4802.41455078125
13,4669.775390625,4585.57373046875
14,4448.61181640625,4396.91796875
15,4242.50390625,4236.6142578125
16,4012.0390625,4021.030517578125
17,3780.34326171875,3712.64501953125
18,3583.134521484375,3624.43408203125
19,3358.048095703125,3429.13818359375
20,3132.6708984375,3147.98583984375
21,2908.19677734375,3036.329345703125
22,2679.282470703125,2724.0693359375
23,2481.3310546875,2574.83154296875
24,2297.189453125,2260.448974609375
25,2079.39599609375,2199.196044921875
26,1887.98486328125,2029.8646240234375
27,1706.6131591796875,1864.0126953125
28,1558.3814697265625,1672.26416015625
29,1372.926025390625,1495.9498291015625
30,1218.8951416015625,1448.18798828125
31,1143.48046875,1293.33251953125
32,1031.36376953125,1140.8974609375
33,964.84130859375,997.2244873046875
34,856.397216796875,935.09716796875
35,830.390869140625,943.1722412109375
36,756.882080078125,891.6460571289062
37,708.7041015625,822.4284057617188
38,685.2188110351562,723.51416015625
39,753.0354614257812,759.6228637695312
40,686.7286987304688,876.6365356445312
41,725.746826171875,735.2792358398438
42,664.8796997070312,658.3601684570312
43,714.42822265625,713.0206298828125
44,713.2266845703125,662.9432983398438
45,663.666748046875,598.8441772460938
46,724.4957275390625,711.8755493164062
47,591.2285766601562,720.2432250976562
48,620.4013061523438,722.3189086914062
49,564.8968505859375,692.4237670898438
50,571.6925048828125,741.2498779296875
51,568.7972412109375,692.0078125
52,549.8412475585938,702.927978515625
53,504.2518310546875,665.1080322265625
54,536.7966918945312,724.2116088867188
55,518.6741943359375,714.0360717773438
