epoch,Data_NaN_out_loss,Data_out_loss,de_natureza_juridica_out_loss,de_ramo_out_loss,de_saude_rescencia_out_loss,de_saude_tributaria_out_loss,fl_antt_out_loss,fl_optante_simei_out_loss,fl_optante_simples_out_loss,fl_passivel_iss_out_loss,fl_rm_out_loss,fl_simples_irregular_out_loss,fl_spa_out_loss,fl_veiculo_out_loss,loss,natureza_juridica_macro_out_loss,nm_divisao_out_loss,nm_meso_regiao_out_loss,nm_micro_regiao_out_loss,nm_segmento_out_loss,setor_out_loss,sg_uf_matriz_out_loss,sg_uf_out_loss,val_Data_NaN_out_loss,val_Data_out_loss,val_de_natureza_juridica_out_loss,val_de_ramo_out_loss,val_de_saude_rescencia_out_loss,val_de_saude_tributaria_out_loss,val_fl_antt_out_loss,val_fl_optante_simei_out_loss,val_fl_optante_simples_out_loss,val_fl_passivel_iss_out_loss,val_fl_rm_out_loss,val_fl_simples_irregular_out_loss,val_fl_spa_out_loss,val_fl_veiculo_out_loss,val_loss,val_natureza_juridica_macro_out_loss,val_nm_divisao_out_loss,val_nm_meso_regiao_out_loss,val_nm_micro_regiao_out_loss,val_nm_segmento_out_loss,val_setor_out_loss,val_sg_uf_matriz_out_loss,val_sg_uf_out_loss
10,1.2218759,0.45447725,1.017947,2.1986203,0.033141136,1.2745765,0.07642036,0.30631024,0.42196408,0.55618066,0.64646745,0.049895722,0.042202495,0.31150472,23.337246894836426,0.47198886,2.804554,2.4180493,3.3854063,1.8590543,0.97957677,1.5277748,1.2792597,1.2396646,0.45633352,0.9701619,2.1443124,0.027429055,1.2597256,0.068624355,0.2935868,0.42087045,0.53980756,0.64725804,0.038151383,0.035685576,0.30503526,22.811809539794922,0.44663358,2.7312903,2.3720553,3.3451595,1.8208858,0.9425451,1.4660913,1.240502
11,1.2157719,0.447982,0.9447984,2.1195264,0.024609527,1.2654983,0.06443694,0.2895875,0.42050862,0.53676736,0.64670134,0.03409298,0.03302102,0.29836106,22.556862831115723,0.43903318,2.6985047,2.3651814,3.3378532,1.7947855,0.92730117,1.43175,1.2207925,1.230902,0.45403194,0.9093961,2.083101,0.019248929,1.2589917,0.056288183,0.2864727,0.41906306,0.51883703,0.65302974,0.022858262,0.02491637,0.2852795,22.10633659362793,0.43006465,2.6302056,2.3125074,3.2990983,1.7702976,0.90372896,1.35965,1.1783675
12,1.2075341,0.44775248,0.89020896,2.0629632,0.017941589,1.2611673,0.054913893,0.28484678,0.41845375,0.5062164,0.6518029,0.022285655,0.02496008,0.28041118,21.874614715576172,0.42395395,2.603572,2.307561,3.2955732,1.7468562,0.8812154,1.3301103,1.1543155,1.2248082,0.4542899,0.8737833,2.0270314,0.017965088,1.2565063,0.054901954,0.2863687,0.41180974,0.47349945,0.65592486,0.02026502,0.02274684,0.27841663,21.512630462646484,0.41642982,2.553106,2.2644517,3.2668035,1.7182837,0.8345368,1.2851899,1.1155084
13,1.1990498,0.44821453,0.86154795,2.0023608,0.018040197,1.258728,0.054421276,0.28450528,0.41298282,0.46117443,0.6497724,0.021800697,0.024278138,0.2747819,21.281380653381348,0.41268003,2.5258489,2.252161,3.2589698,1.6929498,0.81104267,1.2612917,1.0947788,1.2157831,0.45472392,0.8519269,1.9554846,0.022326656,1.2503614,0.05939478,0.27732772,0.40467736,0.43302342,0.63563997,0.02515871,0.027244503,0.274879,20.88750457763672,0.40588057,2.4775176,2.2007525,3.2235157,1.6484929,0.75554174,1.2331308,1.0547199
14,1.1901538,0.44897488,0.83941126,1.9295802,0.023657613,1.2514865,0.06098517,0.275137,0.40160245,0.425393,0.6300881,0.028375883,0.030500151,0.27332407,20.642401695251465,0.39990264,2.4504523,2.1864972,3.2103024,1.6185488,0.73505867,1.206099,1.0268693,1.2022747,0.45612907,0.83133674,1.8880864,0.029040627,1.2459015,0.067001715,0.27207094,0.39733773,0.3945111,0.61819327,0.03394131,0.035569154,0.27716112,20.2388973236084,0.38634142,2.4100153,2.1275241,3.1622913,1.578177,0.69060475,1.1654886,0.969898
15,1.1771383,0.4501636,0.8084873,1.8643893,0.029737752,1.2486943,0.06605349,0.26813692,0.39262372,0.38422555,0.6139519,0.0348927,0.03699065,0.27371773,19.972862243652344,0.3809142,2.381246,2.1091785,3.1472976,1.5486989,0.67365265,1.1391937,0.9434753,1.1923292,0.45453387,0.7861965,1.8291354,0.030105293,1.2408,0.06595738,0.26303184,0.38622457,0.35411915,0.6078316,0.034060743,0.03523877,0.274794,19.556915283203125,0.3642109,2.3452854,2.0587506,3.0952783,1.5130494,0.6379275,1.0922726,0.89578235
16,1.1686517,0.44972402,0.7635188,1.8105035,0.028201971,1.2445266,0.06391227,0.26360857,0.3844993,0.3463767,0.600425,0.03321443,0.034775883,0.27208483,19.316696166992188,0.35673013,2.3224273,2.0425718,3.0790682,1.4905148,0.6239486,1.065706,0.871705,1.1895614,0.45299402,0.73406404,1.7857134,0.025687939,1.2398041,0.061364204,0.26665127,0.376526,0.32702792,0.5876879,0.029428395,0.029722845,0.27027017,18.924816131591797,0.3397603,2.296116,1.9870607,3.0189548,1.4660187,0.5952569,1.013986,0.8311598
17,1.1655841,0.4466511,0.71518296,1.7686945,0.023996105,1.2380353,0.058802754,0.26544,0.3771637,0.3204799,0.58564377,0.0281781,0.028609624,0.2684218,18.694174766540527,0.3326456,2.272256,1.9723675,3.0054188,1.4430537,0.5795145,0.9885224,0.8095116,1.1857497,0.4525679,0.703094,1.7418107,0.023422118,1.238086,0.05860534,0.26912773,0.3745032,0.30542964,0.57297355,0.026019452,0.026769515,0.26980537,18.380699157714844,0.3241818,2.246866,1.9189161,2.9468553,1.41839,0.55478466,0.9505977,0.7721433
18,1.1631191,0.4455853,0.68270814,1.7206912,0.023045119,1.2401743,0.058136337,0.26899186,0.37394398,0.30342513,0.5715994,0.026575428,0.026954487,0.2678459,18.17143154144287,0.31586894,2.2223353,1.9076304,2.9355903,1.3957795,0.5358633,0.9290402,0.7565267,1.1826833,0.45091754,0.68196464,1.6894153,0.024361977,1.2362194,0.059874855,0.27068356,0.37057728,0.29296574,0.56324077,0.026939072,0.027273668,0.27018136,17.895357131958008,0.31351608,2.191969,1.8595928,2.884816,1.3675834,0.5106283,0.8953928,0.72456
19,1.1588366,0.44492316,0.6702435,1.6729064,0.024533387,1.238136,0.05948604,0.2703659,0.37067443,0.29323864,0.561543,0.02715984,0.028932093,0.26883864,17.709381103515625,0.30995104,2.171966,1.8425626,2.8729825,1.348092,0.4987979,0.8717119,0.7035011,1.1819161,0.4485723,0.67386246,1.6448047,0.02636234,1.2331142,0.06112889,0.2646579,0.37111926,0.2841519,0.5512515,0.027561663,0.029606596,0.26909286,17.434154510498047,0.3096821,2.1369486,1.7890521,2.8184347,1.3225464,0.48331013,0.8380037,0.6689737
20,1.1581309,0.4453323,0.6563888,1.625937,0.026623515,1.2331091,0.06014492,0.26581874,0.37062448,0.28365004,0.5494515,0.02840234,0.031582672,0.26792628,17.23946475982666,0.30100462,2.1167989,1.7778753,2.8013947,1.302092,0.47250602,0.81550467,0.64916635,1.1794993,0.45045117,0.6489975,1.600824,0.028098391,1.228804,0.06003857,0.26351517,0.37117395,0.2754565,0.5381325,0.027820138,0.030997856,0.26930726,16.9683837890625,0.29194817,2.0854273,1.7240952,2.751809,1.2832267,0.4636207,0.7818884,0.6132529
21,1.1573808,0.4457423,0.6325781,1.5895877,0.02704644,1.2277086,0.058478974,0.26493847,0.37108275,0.2788335,0.5415025,0.02818526,0.03186386,0.2671693,16.792452812194824,0.2829918,2.0639076,1.7124505,2.736215,1.264709,0.45346063,0.7592336,0.5973857,1.1790143,0.45085728,0.62499946,1.5714482,0.028490746,1.2257956,0.058886293,0.26096746,0.37083235,0.27004507,0.5273554,0.027740937,0.030933365,0.26856732,16.55878448486328,0.27417135,2.0354526,1.6676077,2.687225,1.2511263,0.44663817,0.7306326,0.5699965
22,1.159564,0.4452501,0.60528594,1.5580447,0.02722107,1.2239299,0.057014838,0.25952667,0.3709134,0.27058142,0.52983725,0.027085029,0.030680468,0.26554048,16.379252433776855,0.26624477,2.0187283,1.6562469,2.6744037,1.2332904,0.4382609,0.70856553,0.55303645,1.1805269,0.45068103,0.59832925,1.5468514,0.027513782,1.2221395,0.058044113,0.25481218,0.3691381,0.26913202,0.517569,0.026023155,0.029227471,0.2655466,16.165639877319336,0.25952777,1.9987782,1.6100174,2.6186118,1.2265868,0.43407637,0.6780678,0.5244368
23,1.1573657,0.44562963,0.5832789,1.5337167,0.027062032,1.2217364,0.05683463,0.25426218,0.37066108,0.26953995,0.51824605,0.026390582,0.030022092,0.26448503,15.999709129333496,0.25287426,1.9783723,1.5993514,2.609449,1.2063663,0.4243144,0.65914994,0.51060045,1.1794343,0.45146912,0.5838117,1.5227911,0.02733097,1.2198915,0.05741627,0.2497968,0.36948013,0.26895466,0.50546634,0.025489403,0.028824884,0.2655442,15.822757720947266,0.24890558,1.9606005,1.5563781,2.556744,1.1987702,0.41918722,0.6378475,0.48862067
24,1.1568558,0.44591162,0.5685862,1.5097892,0.026510842,1.2219526,0.056394387,0.24944466,0.36756316,0.26924258,0.50916475,0.025724474,0.029644363,0.26384944,15.67465591430664,0.2440829,1.9470818,1.5456668,2.5451374,1.1863005,0.41165268,0.6200254,0.4740744,1.1780946,0.45159474,0.57240343,1.496737,0.02717375,1.2243661,0.058014058,0.23978113,0.3674517,0.26947713,0.4921419,0.024978148,0.028688706,0.2628942,15.497030258178711,0.24738,1.9333147,1.5022049,2.4951007,1.1753821,0.3998142,0.5975535,0.45248452
25,1.1550809,0.4465288,0.55852795,1.4866295,0.026827246,1.2252076,0.05694862,0.24178037,0.3726745,0.27389932,0.49417955,0.025609639,0.029867401,0.2617447,15.37043046951294,0.23948973,1.92233,1.4922774,2.482515,1.1619034,0.39463222,0.5828176,0.43895978,1.1749526,0.45115882,0.56602347,1.4737184,0.028489329,1.2227267,0.05832802,0.23768143,0.37532443,0.27073634,0.4801487,0.025393955,0.030032998,0.2647557,15.21813678741455,0.23933409,1.9079338,1.4494362,2.4364676,1.1510668,0.38555396,0.5666666,0.4222065
26,1.152676,0.44479787,0.55135244,1.4626999,0.028116927,1.2232492,0.05716355,0.23996423,0.37362784,0.2726247,0.479537,0.026492143,0.030683126,0.26203036,15.07947826385498,0.23608197,1.8933536,1.4451153,2.4221656,1.1378382,0.37765115,0.5524273,0.40982962,1.1739806,0.4482847,0.5546422,1.4492383,0.028469952,1.2218168,0.056784622,0.23628102,0.37531093,0.27472904,0.4655215,0.024864577,0.029906921,0.2623803,14.925915718078613,0.23580967,1.883043,1.4031858,2.3761473,1.1280894,0.3709097,0.5355545,0.39096424
27,1.1520439,0.44411913,0.54042196,1.4406928,0.028002542,1.2280822,0.05737993,0.23778021,0.37603176,0.27321273,0.46427724,0.025673525,0.030072829,0.2625081,14.806796550750732,0.22995083,1.867464,1.3983297,2.36367,1.1144189,0.36474878,0.52434933,0.38356665,1.1723403,0.4486845,0.5491137,1.4307253,0.029722523,1.2243067,0.05899454,0.23752968,0.37846962,0.27298716,0.45030802,0.02592792,0.029670592,0.26534492,14.700115203857422,0.2337603,1.8590513,1.363905,2.3264837,1.106966,0.3568202,0.5111465,0.36785612
28,1.1498477,0.4427399,0.53117824,1.41577,0.028054185,1.2278547,0.05747451,0.23868635,0.3798817,0.27368796,0.4475349,0.025725018,0.030164158,0.26080355,14.5527925491333,0.22361538,1.8428353,1.361093,2.3168747,1.0888567,0.34805864,0.5012044,0.36085135,1.1724279,0.44797888,0.53541166,1.4075774,0.02897309,1.2260432,0.057889342,0.2369593,0.382845,0.27324283,0.43378878,0.025510643,0.029708138,0.26258767,14.449641227722168,0.22562067,1.836239,1.3263694,2.2820544,1.0839893,0.3459496,0.48596334,0.34251326
29,1.1468415,0.44184768,0.5251287,1.3928976,0.028949143,1.2273409,0.057385914,0.2371155,0.37959367,0.2739948,0.4317131,0.02660839,0.030784462,0.2603972,14.309494495391846,0.22108749,1.8145506,1.3226072,2.2739792,1.0657017,0.33527344,0.4772446,0.3384509,1.1698759,0.4461845,0.53238976,1.3776929,0.030346595,1.2257074,0.058829345,0.23785302,0.3816404,0.2693936,0.41696915,0.026565053,0.030610876,0.26119137,14.208669662475586,0.22422537,1.8083748,1.2929773,2.2433524,1.0594594,0.33046326,0.46145347,0.3231132
30,1.1479456,0.43944657,0.52268636,1.3705695,0.02868564,1.2265431,0.057483383,0.23690647,0.38306308,0.27144068,0.41531068,0.025885342,0.030137096,0.2615275,14.092993259429932,0.22117135,1.7923435,1.2885891,2.2344987,1.0455747,0.32475477,0.45280045,0.31562954,1.166801,0.44438717,0.5288127,1.3594949,0.028431527,1.223054,0.057086755,0.23063749,0.38173458,0.27003098,0.39745414,0.025105277,0.02883864,0.25849372,13.984284400939941,0.22652008,1.7841113,1.2577565,2.2039902,1.0400563,0.3214359,0.44487664,0.30517495
31,1.14463,0.43808973,0.51703775,1.3475986,0.02814595,1.2238433,0.056572456,0.23260042,0.3827305,0.26867664,0.39616773,0.025907028,0.029567175,0.25877815,13.869444847106934,0.22049719,1.7672727,1.2587628,2.199449,1.0244122,0.3124531,0.4362601,0.29999268,1.166029,0.4408227,0.52203715,1.3370324,0.028590068,1.2228425,0.056176692,0.23331553,0.38101515,0.26917452,0.37963665,0.025356235,0.028338198,0.25928727,13.782389640808105,0.22198443,1.7614865,1.2312508,2.1742854,1.0180186,0.3070086,0.429682,0.28901792
32,1.1444557,0.4363172,0.50923824,1.3265727,0.027763996,1.2251308,0.056037188,0.23194988,0.38209677,0.26931757,0.37905896,0.025879446,0.028857803,0.25784475,13.666287422180176,0.21623284,1.7428544,1.2288096,2.1650271,1.0036218,0.3021717,0.42284584,0.28420264,1.1622192,0.43943554,0.5166979,1.3106494,0.028151244,1.2220654,0.05627943,0.22727144,0.3823553,0.26951584,0.35990015,0.025926948,0.028527178,0.25874987,13.56444263458252,0.22180621,1.7367864,1.1969761,2.1341038,0.9982716,0.29802203,0.41487607,0.2758552
33,1.1404427,0.4338343,0.50814843,1.3020319,0.028176641,1.2234721,0.055776604,0.2315371,0.3880107,0.2683605,0.3586614,0.02626118,0.029328287,0.25790846,13.476543426513672,0.21734732,1.721487,1.2010455,2.1328475,0.98281467,0.29045576,0.40615177,0.27244425,1.1596119,0.43838644,0.51692694,1.2875476,0.02865946,1.2252187,0.057001445,0.23049127,0.38413903,0.2684677,0.338643,0.026212262,0.028208211,0.2568169,13.388145446777344,0.22046156,1.7117004,1.1747233,2.1089182,0.9766758,0.2847337,0.40131673,0.2632835
34,1.1385692,0.43190265,0.5029071,1.2831576,0.02728111,1.2242403,0.05505339,0.22765447,0.38579082,0.267979,0.33567572,0.025873225,0.028636541,0.2566697,13.281084060668945,0.21487692,1.7001276,1.1719365,2.1012247,0.9651594,0.28125793,0.3950899,0.26002043,1.158048,0.43657434,0.51541233,1.270174,0.028612863,1.2210271,0.056921657,0.22493842,0.38540068,0.26783645,0.3154286,0.026485756,0.028514313,0.258232,13.195913314819336,0.21994293,1.6915016,1.1451917,2.0704155,0.95856774,0.2751997,0.38966602,0.2518229
35,1.1355736,0.43041247,0.5039658,1.2575738,0.027118739,1.2230375,0.055860512,0.22952774,0.3870759,0.2671978,0.3150009,0.026036285,0.02850382,0.25766164,13.088744163513184,0.2163367,1.6776928,1.1434317,2.0677164,0.9419415,0.2685429,0.38217685,0.24635834,1.1554859,0.4320719,0.5129999,1.2437512,0.027782924,1.2157853,0.055828948,0.223438,0.38471863,0.26633438,0.29754636,0.025093623,0.027609877,0.256911,13.006098747253418,0.22223167,1.670845,1.1203701,2.0433967,0.93692976,0.2653828,0.38053334,0.24105152
36,1.132749,0.42717904,0.5054746,1.238378,0.026643293,1.2195456,0.054655194,0.22703677,0.38559598,0.26803365,0.2953394,0.025886094,0.02789348,0.25570804,12.91517972946167,0.21780576,1.6589403,1.119025,2.0370111,0.923559,0.2595554,0.3716592,0.23750526,1.1526089,0.43182942,0.5104752,1.2262435,0.027514389,1.2170519,0.05504694,0.22286147,0.38605407,0.26675048,0.27874067,0.025536912,0.028109366,0.25581837,12.844338417053223,0.22243729,1.652027,1.1004903,2.0148766,0.91727704,0.25568855,0.3665279,0.23037183
37,1.1305776,0.42391312,0.5023006,1.2148693,0.026716664,1.2201257,0.05455082,0.22349781,0.38766503,0.2650084,0.27409342,0.025670458,0.028262481,0.25646344,12.733646392822266,0.21764788,1.6391232,1.0953091,2.0068002,0.9036881,0.24997395,0.36064792,0.22674164,1.146547,0.42732617,0.509257,1.2021209,0.026148295,1.213231,0.055529602,0.21924943,0.38728374,0.2677741,0.26030892,0.024427667,0.027032465,0.2578392,12.653280258178711,0.22095494,1.6325009,1.0704796,1.9831684,0.9002685,0.24817497,0.35494524,0.21871294
38,1.1276581,0.4222207,0.49683055,1.1953518,0.026212554,1.2175336,0.054149788,0.22293901,0.38915652,0.26855493,0.259884,0.025493622,0.02799492,0.25582272,12.574689865112305,0.21639013,1.6200619,1.0703943,1.9780169,0.88824,0.24287498,0.35038656,0.2185234,1.1478837,0.42591068,0.5074327,1.1805385,0.026756063,1.2127221,0.055701956,0.21860601,0.38776192,0.26751703,0.24774708,0.025373915,0.02854276,0.25662893,12.512967109680176,0.22230443,1.6134065,1.0505586,1.9554188,0.8788014,0.2395442,0.35027325,0.2135373
39,1.1241653,0.41936707,0.4952265,1.1731672,0.026160378,1.2128102,0.054552816,0.22074085,0.3880793,0.26903534,0.24456096,0.025780804,0.028363712,0.25662136,12.403109550476074,0.21429536,1.598222,1.0500368,1.949183,0.86876273,0.23329884,0.3406646,0.2100149,1.1436771,0.42338482,0.5013077,1.1598628,0.026720362,1.2065016,0.055736043,0.21422474,0.38678807,0.2654289,0.232082,0.025683524,0.028122017,0.2578527,12.333124160766602,0.21714386,1.5913268,1.0289829,1.9283339,0.8611512,0.22965148,0.34132457,0.20783645
40,1.1232064,0.41642636,0.4929791,1.154194,0.026315404,1.2118633,0.053553868,0.21684417,0.38965893,0.26630092,0.23106903,0.025832519,0.028698852,0.25511163,12.253026008605957,0.21583793,1.578574,1.0309627,1.923218,0.8485445,0.22214377,0.33579624,0.20589405,1.141339,0.4212213,0.500167,1.1425576,0.026599947,1.2040988,0.05425636,0.21687631,0.38745457,0.26557735,0.22206679,0.02494673,0.02820944,0.2551794,12.196187973022461,0.21371278,1.5769266,1.0133101,1.9051303,0.8458729,0.22036147,0.33120903,0.19911367
41,1.1178954,0.4157871,0.4872195,1.1340413,0.025921565,1.2042091,0.0536886,0.21619418,0.38965112,0.26816413,0.22293186,0.025532879,0.028304838,0.2550227,12.09636116027832,0.21074733,1.5596817,1.0104887,1.8997747,0.8322197,0.21649873,0.32643875,0.19594721,1.1424228,0.41866043,0.4954695,1.1207911,0.02594926,1.2027818,0.054469325,0.21025063,0.38866282,0.26544657,0.21368237,0.024359815,0.027228436,0.25884485,12.046090126037598,0.21238603,1.550479,0.99582094,1.8802068,0.8269343,0.21376026,0.32516775,0.19231598
42,1.119236,0.41296038,0.4849636,1.1116146,0.026175048,1.19927,0.054262258,0.21507189,0.39009717,0.2643844,0.2132017,0.02564346,0.028658696,0.25663924,11.957078456878662,0.20697705,1.5394785,0.99666667,1.8760946,0.8119705,0.2095483,0.3209008,0.19326316,1.1389711,0.41614854,0.48954982,1.1012696,0.025520066,1.1937288,0.055582248,0.21153285,0.3912119,0.262947,0.20575027,0.024720687,0.027590428,0.25964293,11.896656036376953,0.2065759,1.5331941,0.975213,1.8571048,0.80772924,0.2060955,0.31917015,0.1874076
43,1.1145732,0.41182274,0.47912198,1.0911512,0.024320565,1.1954768,0.053540953,0.21375543,0.38896835,0.26213336,0.20495921,0.024491427,0.027551048,0.2554304,11.794951915740967,0.20352724,1.5167004,0.9792217,1.8539997,0.7939465,0.2008107,0.3140029,0.18544585,1.1336718,0.41400203,0.48578256,1.0799026,0.02458693,1.1869723,0.05478746,0.20436443,0.38899046,0.26068002,0.20167008,0.023324272,0.02559942,0.2579276,11.73796272277832,0.20801471,1.5124013,0.95830363,1.8374205,0.78810287,0.19834355,0.31153998,0.18157436
44,1.1131582,0.4098041,0.48042226,1.0719022,0.024325863,1.190714,0.052608036,0.2078414,0.39002484,0.26037318,0.20044485,0.024453592,0.027325172,0.25496757,11.65770435333252,0.20328602,1.4983113,0.9606665,1.8289697,0.777663,0.19588032,0.3068813,0.17768048,1.134012,0.41253525,0.48315746,1.0610472,0.024243614,1.1846728,0.054147463,0.2016503,0.38868606,0.26090136,0.19573416,0.023777017,0.026636945,0.25786918,11.600990295410156,0.20583573,1.4924588,0.93913376,1.811542,0.772488,0.19140065,0.30633065,0.17272997
