epoch,Data_NaN_out_loss,Data_out_loss,de_natureza_juridica_out_loss,de_ramo_out_loss,de_saude_rescencia_out_loss,de_saude_tributaria_out_loss,fl_antt_out_loss,fl_optante_simei_out_loss,fl_optante_simples_out_loss,fl_passivel_iss_out_loss,fl_rm_out_loss,fl_simples_irregular_out_loss,fl_spa_out_loss,fl_veiculo_out_loss,loss,natureza_juridica_macro_out_loss,nm_divisao_out_loss,nm_meso_regiao_out_loss,nm_micro_regiao_out_loss,nm_segmento_out_loss,setor_out_loss,sg_uf_matriz_out_loss,sg_uf_out_loss,val_Data_NaN_out_loss,val_Data_out_loss,val_de_natureza_juridica_out_loss,val_de_ramo_out_loss,val_de_saude_rescencia_out_loss,val_de_saude_tributaria_out_loss,val_fl_antt_out_loss,val_fl_optante_simei_out_loss,val_fl_optante_simples_out_loss,val_fl_passivel_iss_out_loss,val_fl_rm_out_loss,val_fl_simples_irregular_out_loss,val_fl_spa_out_loss,val_fl_veiculo_out_loss,val_loss,val_natureza_juridica_macro_out_loss,val_nm_divisao_out_loss,val_nm_meso_regiao_out_loss,val_nm_micro_regiao_out_loss,val_nm_segmento_out_loss,val_setor_out_loss,val_sg_uf_matriz_out_loss,val_sg_uf_out_loss
10,1.2114843,0.5086317,0.9281486,2.2332866,0.027989123,1.2966769,0.052750982,0.35188913,0.4923764,0.37978244,0.5871161,0.032691546,0.028456658,0.27111852,22.843820571899414,0.48393118,2.639151,2.4907932,3.396264,1.691002,0.74464715,1.6106701,1.3849616,1.2284911,0.51396334,0.90264547,2.159038,0.031926952,1.296266,0.056848582,0.34378883,0.4993557,0.34268948,0.5620537,0.03554603,0.03261682,0.27496725,22.38970947265625,0.47001097,2.5673683,2.4499981,3.3645778,1.6278611,0.6835549,1.5836289,1.3625108
11,1.2043078,0.50776577,0.88624805,2.127717,0.031656645,1.2937334,0.05571743,0.3415892,0.49986774,0.33757272,0.5567393,0.036074437,0.03376972,0.2720794,22.152170181274414,0.4653522,2.5333967,2.4450815,3.3577955,1.5936024,0.65579754,1.5686862,1.3476207,1.2233932,0.51380694,0.8654482,2.049134,0.029388977,1.2899317,0.05498535,0.32250804,0.50435513,0.31669727,0.53955126,0.032835573,0.032239076,0.27015433,21.6442813873291,0.46609747,2.458289,2.4000483,3.3164418,1.528669,0.6044083,1.5191832,1.306715
12,1.2000527,0.50970465,0.844385,2.0177705,0.027514964,1.2895777,0.053518355,0.32226443,0.5027958,0.3114847,0.53789407,0.03167383,0.031782053,0.26817483,21.40681552886963,0.45840287,2.4286835,2.3942676,3.308,1.4948275,0.581794,1.5013757,1.2908719,1.2223387,0.5161989,0.82913256,1.9557216,0.02422868,1.2817544,0.051647555,0.3138094,0.49593914,0.29941455,0.5288159,0.026961597,0.028048595,0.268635,20.988094329833984,0.44686636,2.3818557,2.3489153,3.2581758,1.4531506,0.5531609,1.4496928,1.2536288
13,1.1986964,0.50992465,0.81292295,1.9260457,0.023299731,1.2860806,0.05012632,0.31435275,0.49038297,0.30031663,0.52524966,0.027367197,0.028111659,0.2669384,20.792314529418945,0.43928218,2.357882,2.3460207,3.2550716,1.428668,0.53530884,1.4303095,1.2399585,1.2180772,0.5073761,0.799914,1.8743356,0.02386028,1.2794459,0.05202186,0.31121007,0.47618455,0.29272524,0.496836,0.026066804,0.028230015,0.26840994,20.40853500366211,0.4205036,2.319651,2.295817,3.2089045,1.4055914,0.5190346,1.387202,1.1971385
14,1.1969995,0.49598706,0.7878441,1.8520463,0.024407284,1.2806858,0.052792005,0.30726475,0.47062314,0.2928219,0.4884034,0.028162383,0.03012325,0.26674712,20.208879470825195,0.4132867,2.2969775,2.289949,3.200255,1.3823501,0.5025105,1.3670781,1.1815655,1.2125838,0.48674768,0.7799424,1.8151668,0.029511513,1.2678498,0.0544412,0.29233918,0.46514338,0.28781092,0.4502037,0.03191269,0.034888487,0.26799315,19.827579498291016,0.39618,2.2674656,2.2288496,3.1476634,1.3697655,0.4885738,1.3221165,1.1304295
15,1.1890275,0.4790665,0.7628442,1.793067,0.030573724,1.2735803,0.055244867,0.29015565,0.4631223,0.2863251,0.4462812,0.033716477,0.036781523,0.2672717,19.63343048095703,0.38722688,2.2426946,2.2151875,3.135503,1.3486192,0.47729233,1.3045938,1.115257,1.2099131,0.4762073,0.74286723,1.774395,0.034005176,1.2679282,0.057695787,0.27799088,0.46603513,0.2848129,0.422371,0.035100132,0.038840484,0.2697596,19.318132400512695,0.36843055,2.225225,2.150407,3.074017,1.3452585,0.47168005,1.2589172,1.0662764
16,1.1866751,0.47006953,0.72399235,1.7571042,0.03353941,1.2700034,0.05746209,0.27720794,0.46601313,0.2865933,0.41842133,0.03529741,0.038708,0.266266,19.134538650512695,0.35977376,2.203754,2.1381612,3.0706306,1.3290787,0.46053344,1.2333394,1.0519142,1.206606,0.4759057,0.6999623,1.7460996,0.032719515,1.2666842,0.05711993,0.27385148,0.46545017,0.28925797,0.3847409,0.032729335,0.035581227,0.2655575,18.849748611450195,0.34199074,2.1892962,2.0817342,3.0167284,1.330572,0.46540165,1.1828722,1.0088899
17,1.1818923,0.46950543,0.67557263,1.7264292,0.031036,1.2659948,0.055942576,0.27240366,0.46521676,0.29238433,0.38091093,0.032679334,0.035270873,0.26284024,18.65096664428711,0.33297157,2.1711254,2.069881,3.0083463,1.3109297,0.45650885,1.1615689,0.99155474,1.2052954,0.47860494,0.6557323,1.7032263,0.02884362,1.2609088,0.05574723,0.27435005,0.46026266,0.28802338,0.35487834,0.028911173,0.030851064,0.2649266,18.354644775390625,0.31721264,2.1502566,2.0181005,2.9588184,1.3043321,0.45733234,1.1099571,0.9480752
18,1.1801665,0.47327793,0.6391841,1.6908002,0.027228458,1.2633083,0.05405254,0.27366763,0.4587645,0.29322195,0.3502829,0.029246368,0.030873932,0.26225343,18.194814682006836,0.31349826,2.1343327,2.0044374,2.9498477,1.2902734,0.4522438,1.0910245,0.932829,1.1991197,0.47850668,0.63239914,1.6715323,0.027433563,1.2636241,0.05488458,0.27156886,0.4519113,0.28868967,0.32522205,0.02811104,0.030228563,0.26338458,17.91431999206543,0.30900505,2.121553,1.9413047,2.8893986,1.282364,0.45094445,1.044027,0.8891067
19,1.1765723,0.47420168,0.623817,1.6531874,0.027053539,1.2628071,0.054942973,0.2678453,0.4517068,0.29113793,0.32118815,0.028904501,0.030520136,0.26189637,17.74336338043213,0.30671757,2.1040006,1.9235991,2.8771234,1.2623799,0.44342983,1.0284339,0.8718969,1.1972739,0.4777879,0.63496894,1.6375617,0.028567579,1.2597249,0.054680362,0.26108646,0.44471654,0.2886611,0.2946318,0.028479686,0.031175323,0.26486903,17.4538631439209,0.3092796,2.0896695,1.8523077,2.8059711,1.253265,0.43778604,0.9805231,0.82087594
20,1.1708747,0.47243792,0.62617004,1.6261387,0.02833087,1.2631223,0.05461172,0.25936633,0.4475936,0.285708,0.29259807,0.02930614,0.031947125,0.2608921,17.29746437072754,0.30913022,2.0741315,1.8344193,2.7923732,1.2357335,0.42711923,0.9668056,0.80865574,1.1902437,0.47679967,0.6392006,1.6095695,0.03195287,1.2583141,0.05629185,0.2529796,0.44566935,0.28324234,0.27645987,0.02989717,0.033355884,0.26463526,17.04639434814453,0.31223893,2.0658643,1.7612987,2.7247384,1.225931,0.42074233,0.92380506,0.76316416
21,1.1657261,0.4693687,0.62930626,1.5948328,0.03076348,1.2574949,0.053855173,0.25467265,0.44340587,0.28341687,0.28021353,0.029956095,0.033843014,0.26125747,16.890738487243652,0.30944043,2.0494428,1.7535436,2.712551,1.2090623,0.4111883,0.9085089,0.7488903,1.18453,0.4728539,0.63193184,1.578855,0.031360716,1.256773,0.05467621,0.25529644,0.44314194,0.2826986,0.27311435,0.029166114,0.0327901,0.26228055,16.648380279541016,0.30888543,2.0382721,1.6899406,2.6511116,1.1985121,0.40250835,0.8661877,0.70349276
22,1.1622434,0.4647797,0.62000316,1.5653036,0.030580375,1.2547119,0.053808477,0.25898418,0.44391602,0.28221485,0.27586567,0.029338636,0.032791857,0.25967932,16.501227378845215,0.30317152,2.0217543,1.6807792,2.6423774,1.1817167,0.39297035,0.850482,0.69375545,1.1843725,0.46856698,0.6154087,1.5471284,0.029554965,1.2492317,0.053629484,0.26260164,0.4432472,0.2801,0.2714077,0.027517503,0.030182302,0.26288158,16.27042579650879,0.2975781,2.0082257,1.6266118,2.5904288,1.1737796,0.3880691,0.8085508,0.6513528
23,1.1593904,0.4619889,0.6038767,1.5367746,0.028385766,1.2513897,0.053015873,0.26769435,0.44363153,0.28341365,0.27453429,0.027715797,0.030239597,0.2586249,16.13534641265869,0.29290533,1.9906713,1.6201763,2.5824733,1.1562918,0.3776328,0.79431355,0.6402062,1.1788448,0.46432886,0.5985601,1.518649,0.028678415,1.2455697,0.05441438,0.26766548,0.4418914,0.2809603,0.27807826,0.026495704,0.028887022,0.26143464,15.899833679199219,0.28939545,1.9752744,1.564039,2.5286946,1.1530385,0.3760928,0.74846196,0.59038115
24,1.1576285,0.46023896,0.585351,1.5080199,0.02864902,1.2474422,0.053270563,0.2713955,0.4435801,0.28144628,0.28211772,0.027771756,0.03009288,0.2591578,15.774290561676025,0.28211826,1.9606252,1.5586923,2.522097,1.1359093,0.3698269,0.7310157,0.5778432,1.1766194,0.46302307,0.58182424,1.4940743,0.029946418,1.2445453,0.055026393,0.26917532,0.44343507,0.27917066,0.28023693,0.02766445,0.030429786,0.26042643,15.536328315734863,0.27436194,1.9495039,1.5020516,2.4653103,1.1330762,0.3660269,0.6836328,0.5267666
25,1.1532629,0.4583582,0.5747657,1.4814277,0.030302014,1.2472813,0.054989472,0.26798034,0.4425062,0.28045982,0.29032248,0.029470786,0.031575803,0.2593559,15.416048526763916,0.27265406,1.9336088,1.4923602,2.4573946,1.1161325,0.35924977,0.66899216,0.5135982,1.1748265,0.4622356,0.5738118,1.4674168,0.03328718,1.2465843,0.057089582,0.2645461,0.4419785,0.27608657,0.28556997,0.031034423,0.032496285,0.2620975,15.20978832244873,0.26721263,1.9225227,1.4397938,2.4063375,1.1123395,0.35561582,0.62686354,0.4700424
26,1.1539631,0.45687568,0.5626371,1.4561199,0.032893293,1.2444329,0.05590348,0.26263645,0.440779,0.27731332,0.28959936,0.031845078,0.033655796,0.25920376,15.07419204711914,0.26320696,1.9071021,1.4329989,2.3966134,1.0965738,0.3527935,0.61208856,0.4549561,1.1759402,0.46225584,0.56170726,1.4450312,0.03320029,1.2451676,0.057814375,0.2621878,0.44035903,0.2770233,0.28114912,0.031686183,0.033357568,0.2614176,14.890740394592285,0.2566605,1.8949716,1.3865188,2.3465233,1.0917733,0.34528413,0.581126,0.41958496
27,1.1514931,0.4569729,0.55342805,1.4350247,0.032363586,1.2453743,0.056355678,0.26316023,0.4396968,0.27670246,0.28251535,0.032038774,0.03363578,0.25895083,14.761248111724854,0.25226986,1.8827606,1.3780715,2.3364196,1.0795336,0.34198385,0.5651138,0.40738216,1.1737803,0.4611469,0.5555863,1.4219357,0.03241201,1.2416272,0.05634676,0.26021746,0.44055992,0.27249983,0.27114487,0.030295735,0.03190142,0.26164746,14.573084831237793,0.25128424,1.8733803,1.3311181,2.2829938,1.0714169,0.33621258,0.5372356,0.37834257
28,1.1510261,0.45622644,0.5488644,1.4113953,0.031432368,1.2421079,0.054901227,0.2599736,0.43742698,0.2731182,0.2728088,0.031043377,0.032821614,0.25797284,14.455749988555908,0.249535,1.8590131,1.3287967,2.2766225,1.056336,0.33148068,0.52517927,0.36766696,1.1735302,0.46050158,0.55412596,1.399341,0.030041771,1.2401036,0.055726092,0.25593078,0.43992403,0.27408603,0.26101643,0.028253162,0.0300751,0.2624274,14.296124458312988,0.25053424,1.8511708,1.2880855,2.2269301,1.0474187,0.32467306,0.4983698,0.3438587
29,1.1530828,0.45613915,0.54413503,1.390907,0.030326985,1.2380078,0.0542034,0.25760823,0.43748218,0.2760399,0.2610991,0.029340569,0.03108522,0.2582271,14.177922248840332,0.24574822,1.837151,1.2826302,2.215689,1.0341959,0.31821162,0.49028292,0.3363284,1.173708,0.45994547,0.54912573,1.3766758,0.031120325,1.2390741,0.054909643,0.25572357,0.43506846,0.2724825,0.24853514,0.028701695,0.029884273,0.26284263,14.023385047912598,0.24541937,1.829329,1.2425733,2.1665874,1.0254709,0.31427845,0.4683399,0.31358954
30,1.1526448,0.4550432,0.5373547,1.3636922,0.02999295,1.237508,0.054490916,0.25626576,0.43434057,0.27278936,0.2512585,0.029852873,0.031172311,0.25915104,13.901366710662842,0.24120855,1.8137276,1.2399578,2.1610537,1.0086178,0.30528975,0.45854703,0.3074076,1.1756402,0.4593435,0.5428924,1.3497926,0.032245073,1.2335391,0.054924194,0.25390562,0.43257073,0.2736554,0.23516518,0.029943356,0.030971883,0.26244843,13.754671096801758,0.24164382,1.7997458,1.1991498,2.1170304,1.0023512,0.301758,0.43966916,0.2862843
31,1.1517068,0.4541562,0.53545916,1.336242,0.03211093,1.2356808,0.05598683,0.2503432,0.42733163,0.27293712,0.23763508,0.03114665,0.03216476,0.2598012,13.647383213043213,0.23708531,1.7861804,1.1990278,2.1126313,0.98768324,0.29355407,0.43537623,0.2831425,1.1755382,0.45825183,0.54010874,1.3229715,0.033506032,1.2275956,0.05510795,0.24893299,0.42713016,0.27532429,0.22834565,0.030416828,0.031684913,0.262651,13.516256332397461,0.23523758,1.7740548,1.165636,2.0736663,0.9792503,0.28750688,0.41801453,0.265324
32,1.151855,0.45334628,0.529233,1.310199,0.032907058,1.2332683,0.055493172,0.24836898,0.42562637,0.2703787,0.23264758,0.032043546,0.03221587,0.25876448,13.402139663696289,0.23114496,1.7583988,1.1631708,2.0684848,0.9633734,0.28090984,0.41171893,0.25859112,1.1716768,0.45717046,0.5325227,1.2928464,0.032347605,1.2252517,0.055207964,0.24373396,0.4218651,0.27114663,0.22243974,0.030232953,0.030671733,0.26435575,13.26231861114502,0.23070374,1.7450063,1.1321571,2.032581,0.95101464,0.2741947,0.3985099,0.24668081
33,1.153202,0.45275164,0.5190048,1.2846907,0.031044826,1.2301005,0.054537654,0.24349727,0.42059004,0.2705825,0.22209564,0.030416064,0.030992523,0.25944906,13.15757131576538,0.2230551,1.731604,1.1293995,2.0263267,0.9409843,0.27028018,0.39127696,0.241689,1.1753005,0.4584659,0.52347547,1.268648,0.030985462,1.2241666,0.054222506,0.23999427,0.42086264,0.2703828,0.21187529,0.028864829,0.02925917,0.2628427,13.052967071533203,0.2214871,1.7201465,1.0987643,1.9946386,0.93367016,0.2675854,0.38344416,0.23388489
34,1.1530932,0.45162973,0.50963163,1.2527621,0.0299321,1.2255775,0.054241173,0.24004163,0.41816005,0.26893464,0.21292987,0.02998914,0.02947658,0.2602037,12.923439025878906,0.21620208,1.7003703,1.1017547,1.9871091,0.9156897,0.25875485,0.3784569,0.22849736,1.1757044,0.45679024,0.51427156,1.2407337,0.029850498,1.2173766,0.054476716,0.23599668,0.41748327,0.26800957,0.20235138,0.027981725,0.027695553,0.26355132,12.825262069702148,0.21560816,1.6914974,1.0760347,1.9588544,0.9083551,0.25512698,0.3697176,0.21779443
35,1.1505477,0.45126498,0.5021871,1.2310934,0.029091757,1.2218436,0.05331268,0.23639846,0.41445863,0.26962313,0.20401186,0.029077284,0.028924229,0.2610594,12.7188720703125,0.21206316,1.674953,1.0774097,1.9534974,0.89315784,0.24896541,0.36159667,0.2143335,1.1727664,0.4562132,0.51098245,1.2130941,0.030515948,1.2153463,0.054691605,0.23226167,0.41046706,0.26949894,0.19159904,0.028149968,0.028130062,0.26454034,12.610079765319824,0.21422854,1.6635724,1.0488203,1.9195945,0.88295335,0.24252567,0.3544345,0.20569147
36,1.149409,0.44973248,0.50151664,1.2016397,0.029767437,1.2191299,0.05325037,0.23150623,0.41072786,0.26950404,0.19477123,0.030221999,0.029505705,0.26093328,12.514798641204834,0.20906568,1.6478171,1.050149,1.9165307,0.8674522,0.2379461,0.35048065,0.20374212,1.1709086,0.45545942,0.5080758,1.1874827,0.029978743,1.2137226,0.055002358,0.22910948,0.40945452,0.26633492,0.18741049,0.02923129,0.028683972,0.26491687,12.428239822387695,0.21088934,1.634643,1.0274819,1.8920484,0.8586503,0.23044124,0.34390056,0.19441283
37,1.1478789,0.44966823,0.49634403,1.174011,0.029915452,1.215286,0.05357108,0.23305993,0.41069144,0.26764834,0.18627116,0.029805187,0.029072154,0.2610026,12.317225933074951,0.20388949,1.6203296,1.0265968,1.8861119,0.84179044,0.22412142,0.33858344,0.19157705,1.1677071,0.45386574,0.50566995,1.1561261,0.03083654,1.208606,0.056302052,0.22880664,0.40486085,0.26798463,0.18180132,0.029023046,0.02950983,0.26533872,12.245504379272461,0.20900653,1.6087018,1.0089271,1.8639196,0.8311743,0.21928346,0.3331431,0.18490958
38,1.1449037,0.44658485,0.49480787,1.1464753,0.029514026,1.2105509,0.05381249,0.22980353,0.4075046,0.26711172,0.18335852,0.029749282,0.02912927,0.26084948,12.133398056030273,0.20244318,1.5905592,1.0075605,1.8594878,0.8167861,0.21294838,0.3271472,0.18231115,1.1664956,0.45079115,0.50178546,1.1310246,0.0299022,1.2012663,0.056481544,0.22762565,0.40664446,0.26961556,0.17515679,0.029457873,0.028801126,0.26500776,12.062355041503906,0.20349148,1.5796645,0.98787487,1.8370016,0.8051467,0.21026093,0.3235207,0.17533782
39,1.1435744,0.4452618,0.48970821,1.11974,0.02962858,1.2074375,0.054414146,0.22620834,0.40432018,0.26781842,0.17825304,0.029894762,0.02964836,0.26228732,11.952968120574951,0.1986472,1.56274,0.9886823,1.8310878,0.7910311,0.20466584,0.31659162,0.17132801,1.1628911,0.4494879,0.49040687,1.1025376,0.029428504,1.2052864,0.055737417,0.22396582,0.40474486,0.26802334,0.16908689,0.028003296,0.02782442,0.26307377,11.8689546585083,0.19720912,1.5516877,0.9691734,1.8126683,0.7795584,0.19844887,0.31441006,0.16529922
40,1.1407876,0.44392318,0.48457223,1.0898713,0.029575888,1.2042999,0.053836986,0.22486061,0.40311545,0.2677117,0.17201175,0.029747803,0.029265242,0.26308373,11.78543472290039,0.19605017,1.5362649,0.9731195,1.8098893,0.76499176,0.19366044,0.31031552,0.16448033,1.1620516,0.4485302,0.4853688,1.077225,0.028565824,1.1957344,0.05301506,0.22160827,0.40051496,0.26686704,0.16640526,0.027587805,0.027053576,0.26270068,11.706249237060547,0.19561794,1.5266647,0.95690554,1.7909334,0.7595929,0.19081679,0.30476463,0.15772404
41,1.1395822,0.4415784,0.47823936,1.0677685,0.02852311,1.199312,0.05245392,0.21909967,0.40021998,0.26482844,0.16808197,0.028804477,0.028337277,0.2600575,11.61828327178955,0.19188239,1.5123775,0.9566045,1.7912638,0.7440752,0.18641743,0.30178624,0.15699075,1.1588315,0.4458783,0.48512432,1.0538177,0.028169682,1.1925472,0.05389977,0.21593335,0.40034652,0.2655709,0.16044484,0.027014425,0.026897816,0.26262718,11.55190658569336,0.19661011,1.5002911,0.9393581,1.7692584,0.73537683,0.18125887,0.29978812,0.15286142
42,1.135426,0.44012085,0.47483438,1.0401368,0.027110644,1.1942129,0.05236232,0.21517575,0.39725485,0.26485205,0.16446324,0.027264714,0.027212135,0.26084572,11.458912372589111,0.19050157,1.4840479,0.9424779,1.7725891,0.7199201,0.17768928,0.2978406,0.15257296,1.1587654,0.44325188,0.48224336,1.024502,0.026885003,1.188271,0.05298086,0.21371454,0.39466318,0.26489067,0.15961604,0.026325235,0.026003484,0.2625926,11.396827697753906,0.19441134,1.4730682,0.9254689,1.753377,0.71274495,0.17501438,0.29230586,0.14573187
43,1.1334094,0.43898445,0.4748117,1.0127594,0.026801532,1.1945617,0.05204244,0.21414001,0.39566177,0.26189482,0.16101083,0.027713154,0.027195591,0.26033837,11.306050777435303,0.19026127,1.4546089,0.9274589,1.7514844,0.69602925,0.1683494,0.2905706,0.14596227,1.1540285,0.4422625,0.48202834,0.9989377,0.027140094,1.1878953,0.05347836,0.21158382,0.39508277,0.26090676,0.15448114,0.02617752,0.026810737,0.2616073,11.246026039123535,0.19437149,1.445208,0.9113537,1.7358897,0.6873252,0.16467145,0.2841493,0.14063622
44,1.1307337,0.43590993,0.47379822,0.98839426,0.02645725,1.1940327,0.05168219,0.21083358,0.39133132,0.2611723,0.15781945,0.027896222,0.027143238,0.25706747,11.158262729644775,0.18896763,1.4303565,0.9122039,1.7335132,0.67490876,0.16177607,0.2823688,0.13989642,1.1525111,0.44186214,0.47688624,0.97276676,0.026209943,1.1878829,0.05346345,0.20930313,0.39107156,0.2594494,0.15126666,0.025961801,0.02651903,0.2598096,11.098079681396484,0.19150297,1.4166102,0.8958761,1.7183484,0.6664219,0.15498699,0.28202122,0.1373482
