epoch,Data_NaN_out_loss,Data_out_loss,de_natureza_juridica_out_loss,de_ramo_out_loss,de_saude_rescencia_out_loss,de_saude_tributaria_out_loss,fl_antt_out_loss,fl_optante_simei_out_loss,fl_optante_simples_out_loss,fl_passivel_iss_out_loss,fl_rm_out_loss,fl_simples_irregular_out_loss,fl_spa_out_loss,fl_veiculo_out_loss,loss,natureza_juridica_macro_out_loss,nm_divisao_out_loss,nm_meso_regiao_out_loss,nm_micro_regiao_out_loss,nm_segmento_out_loss,setor_out_loss,sg_uf_matriz_out_loss,sg_uf_out_loss,val_Data_NaN_out_loss,val_Data_out_loss,val_de_natureza_juridica_out_loss,val_de_ramo_out_loss,val_de_saude_rescencia_out_loss,val_de_saude_tributaria_out_loss,val_fl_antt_out_loss,val_fl_optante_simei_out_loss,val_fl_optante_simples_out_loss,val_fl_passivel_iss_out_loss,val_fl_rm_out_loss,val_fl_simples_irregular_out_loss,val_fl_spa_out_loss,val_fl_veiculo_out_loss,val_loss,val_natureza_juridica_macro_out_loss,val_nm_divisao_out_loss,val_nm_meso_regiao_out_loss,val_nm_micro_regiao_out_loss,val_nm_segmento_out_loss,val_setor_out_loss,val_sg_uf_matriz_out_loss,val_sg_uf_out_loss
13,1.2141806,0.47048795,2.1648564,2.920743,0.16337942,1.4408107,0.15735747,0.5892272,0.5995469,0.66882896,0.705193,0.15617108,0.09421469,0.3050446,30.438315391540527,1.1742954,3.6392152,2.6263485,3.85596,2.2739577,1.2992861,2.290646,1.628564,1.2326839,0.4769542,2.080601,2.8732793,0.14781508,1.4246426,0.14338057,0.5835796,0.5943163,0.66535264,0.7046085,0.13751294,0.082427226,0.30120125,29.98461151123047,1.1422495,3.5823245,2.6143308,3.810677,2.2582483,1.2848082,2.2279546,1.6156611
14,1.2085273,0.46966,2.0472596,2.855525,0.142088,1.4193577,0.13924325,0.5813616,0.58941954,0.66536915,0.7032168,0.13170886,0.079689465,0.2973478,29.750452995300293,1.1339543,3.5548534,2.6132147,3.798617,2.240879,1.2668145,2.202713,1.6096328,1.2303686,0.47429228,1.9680177,2.8058028,0.12809667,1.4038395,0.12779944,0.57467353,0.58311236,0.66202277,0.70316094,0.11646494,0.07020487,0.29500526,29.330467224121094,1.1081111,3.4956105,2.6001627,3.7545252,2.228593,1.2551237,2.146565,1.5989163
15,1.2076254,0.46829224,1.9368079,2.7890544,0.12345916,1.4025834,0.12439284,0.5730526,0.57894933,0.6617739,0.7025999,0.112596035,0.06796029,0.29266346,29.118000984191895,1.0979714,3.4711237,2.6013803,3.7438302,2.2102456,1.2347956,2.1235552,1.5932877,1.2321308,0.47302178,1.8612142,2.7478874,0.11112358,1.392745,0.11431635,0.5678928,0.57152426,0.6580764,0.7044062,0.09927494,0.060289674,0.29371485,28.748077392578125,1.0717515,3.4134889,2.5924914,3.701362,2.2028804,1.2228943,2.0747151,1.5808756
16,1.2089316,0.46739852,1.8345215,2.728375,0.10666694,1.3926513,0.111010656,0.5658338,0.5699686,0.658956,0.70475864,0.09588994,0.058210194,0.2892004,28.55654811859131,1.0653918,3.3891237,2.5930305,3.6917071,2.1860015,1.2062451,2.052054,1.5806217,1.2326655,0.46988836,1.7648895,2.68769,0.0961857,1.3808651,0.10321967,0.5572176,0.5600519,0.65453523,0.70628875,0.08520043,0.051922534,0.2910893,28.2141170501709,1.0408486,3.3351774,2.5828078,3.6530545,2.1805615,1.1954393,2.0122132,1.5723032
17,1.2103648,0.46350083,1.7375693,2.672554,0.092608586,1.3815722,0.10102379,0.5550985,0.55675507,0.6541481,0.7059573,0.08256816,0.051223382,0.28827897,28.03229808807373,1.0342691,3.3121657,2.585547,3.6434088,2.1617217,1.1843358,1.9902623,1.5673679,1.2352608,0.46548897,1.6742444,2.6333601,0.08379272,1.3716525,0.09523019,0.54942167,0.5490638,0.64946514,0.7054743,0.07362156,0.046161227,0.29142177,27.723012924194336,1.0115632,3.2615564,2.5739431,3.6103013,2.1566293,1.1709334,1.9541448,1.5602818
18,1.2132037,0.46032637,1.6496897,2.6202838,0.0810532,1.3722119,0.0929629,0.54558,0.54301405,0.64937425,0.70648444,0.0717141,0.045600004,0.28870165,27.55452060699463,1.0009375,3.2369432,2.5790129,3.6043537,2.137226,1.159523,1.9382713,1.5580516,1.2376733,0.46306825,1.5950327,2.5833943,0.073603936,1.3682494,0.087917596,0.53914446,0.5353277,0.64258265,0.70823467,0.0647759,0.041903883,0.29276228,27.30398178100586,0.9791589,3.1966,2.5675728,3.5729222,2.1322532,1.1532571,1.9134221,1.5551246
19,1.2155505,0.45644963,1.5711235,2.5708458,0.07120959,1.3675399,0.08604221,0.53506756,0.5309447,0.64246666,0.7067772,0.06322199,0.04131072,0.28949255,27.126548767089844,0.969867,3.1708205,2.571992,3.5674074,2.113109,1.1424259,1.893934,1.5489523,1.2405632,0.45982942,1.5196129,2.5442553,0.065736204,1.3608313,0.08312793,0.5272729,0.5222546,0.6358829,0.7079657,0.058196902,0.038348082,0.29365918,26.899866104125977,0.94653445,3.132597,2.5594187,3.5399792,2.1080413,1.1379056,1.8733119,1.5445408
20,1.2187763,0.45259833,1.498641,2.5287173,0.06390558,1.3625473,0.08153771,0.52518225,0.5172395,0.6339507,0.7065562,0.056639258,0.038852222,0.29139608,26.7418851852417,0.9370394,3.1103086,2.562007,3.5377135,2.0872512,1.1312476,1.8590502,1.540729,1.2411045,0.45618355,1.454553,2.504829,0.059672438,1.3569208,0.07871683,0.51693535,0.50881183,0.6269095,0.7048816,0.05185632,0.036425512,0.29500115,26.527677536010742,0.91406816,3.0751383,2.553402,3.5112805,2.0779247,1.1254119,1.8406823,1.5369685
21,1.2184973,0.448569,1.4357419,2.4924116,0.05901285,1.3567135,0.078223154,0.51275766,0.50466955,0.6247406,0.70461595,0.051943026,0.037429504,0.29233557,26.391035079956055,0.9032814,3.0578902,2.5584264,3.51219,2.0610986,1.119268,1.8294914,1.5317256,1.2409569,0.45276383,1.3965856,2.470965,0.05608627,1.3521748,0.07669264,0.5067731,0.49591386,0.61514777,0.70218647,0.0481668,0.035861332,0.2957616,26.205350875854492,0.8782595,3.029189,2.5445883,3.491541,2.050479,1.1188021,1.8149173,1.5315405
22,1.2178752,0.44558352,1.378576,2.4599423,0.055688977,1.3554658,0.07491654,0.50095814,0.4925148,0.61334485,0.70398223,0.048316192,0.03667747,0.292485,26.0754337310791,0.8710847,3.010202,2.552478,3.4927034,2.0304265,1.1092865,1.8060193,1.5269059,1.2406783,0.449361,1.3468097,2.4391227,0.054397836,1.3482181,0.07467541,0.4931356,0.48318127,0.6044532,0.70540714,0.04588679,0.036191978,0.29594162,25.921072006225586,0.8469252,2.9865851,2.5410385,3.4762712,2.024355,1.1107122,1.7941011,1.5236231
23,1.2165587,0.44301826,1.3304263,2.4327698,0.054072335,1.3515782,0.074369624,0.49060494,0.48126566,0.60398304,0.702245,0.046164546,0.037276547,0.2927811,25.806123733520508,0.83834684,2.9701858,2.5454214,3.4780276,2.0065427,1.1025867,1.7884338,1.5194653,1.2376812,0.4482496,1.3055668,2.4122293,0.053418484,1.3483906,0.073884584,0.48044005,0.47485816,0.59329885,0.707865,0.044522163,0.036968105,0.29678372,25.669696807861328,0.8181879,2.9488902,2.5296867,3.461103,1.9991534,1.0988474,1.7822247,1.517447
24,1.2135626,0.44182342,1.2903049,2.402863,0.05368299,1.3496714,0.07308213,0.47951132,0.47110075,0.5921797,0.7019609,0.04465122,0.038379967,0.29290396,25.544812202453613,0.8100577,2.9326825,2.5374246,3.4638207,1.9802436,1.0890994,1.7722315,1.5135738,1.2357402,0.4471149,1.2710478,2.3856544,0.053880285,1.3418916,0.072926916,0.4710896,0.466675,0.5825302,0.7024054,0.043474942,0.038289472,0.29477057,25.420623779296875,0.78898287,2.915602,2.5251503,3.4526331,1.971611,1.0822128,1.765515,1.5114269
25,1.2117047,0.44036287,1.2578614,2.376943,0.053380884,1.3456252,0.07209193,0.46846527,0.46519655,0.58053756,0.7016991,0.043669015,0.039479956,0.29068908,25.30713176727295,0.78298277,2.8974967,2.5295348,3.4520562,1.9546621,1.0754385,1.7586614,1.5085931,1.233642,0.44642606,1.2417452,2.3634484,0.05360291,1.3401035,0.07233856,0.4608693,0.46379086,0.570905,0.7015337,0.042653,0.038768526,0.29505765,25.212400436401367,0.76813537,2.8824399,2.5193305,3.439933,1.9504702,1.068031,1.7541399,1.5050372
26,1.2107217,0.44185773,1.2272714,2.3518023,0.05293,1.3428094,0.07130182,0.4582278,0.46057075,0.5700444,0.70022213,0.043181993,0.040023945,0.29054382,25.087279319763184,0.7612666,2.8642628,2.5209289,3.4420414,1.9337882,1.0600879,1.7436258,1.4997694,1.2305095,0.44693965,1.2078241,2.3388655,0.052693326,1.3385223,0.07113022,0.45258164,0.46047264,0.5632293,0.6986179,0.0415728,0.03916044,0.29245168,24.98625373840332,0.74717337,2.8490162,2.5096483,3.4297836,1.9270773,1.0504446,1.7386473,1.4998914
27,1.2099212,0.44113225,1.1968619,2.3264725,0.052244164,1.340637,0.070218205,0.4486908,0.4587694,0.5627239,0.69920474,0.04229439,0.03944323,0.2893443,24.88314723968506,0.7416098,2.8337908,2.5145593,3.4322624,1.9133564,1.04339,1.7312502,1.4949698,1.2309756,0.44720578,1.1859665,2.3113115,0.0515616,1.3371632,0.06967919,0.44501492,0.4583955,0.5546062,0.6975077,0.040729336,0.038799062,0.29123014,24.79708480834961,0.7306764,2.8196645,2.503069,3.4211586,1.9068512,1.0361524,1.7246286,1.4947393
28,1.2092686,0.44179988,1.1732981,2.3014889,0.051005427,1.340156,0.06889394,0.44073159,0.4585991,0.5530307,0.69617,0.041131664,0.039048217,0.2865419,24.682695388793945,0.7256758,2.80106,2.5082345,3.4245968,1.892308,1.0247667,1.715086,1.489804,1.2319885,0.4475505,1.1628244,2.2892947,0.050340455,1.3352317,0.06907794,0.43563426,0.46095654,0.5455157,0.6970042,0.03970259,0.038043983,0.29037756,24.615345001220703,0.7159947,2.7897754,2.495768,3.4122336,1.8884727,1.0190661,1.7097483,1.4907418
29,1.207495,0.44098926,1.1494876,2.278635,0.049553808,1.3400644,0.06762462,0.43487868,0.46146107,0.5431782,0.6945261,0.040072143,0.038483918,0.2852226,24.499536514282227,0.71254927,2.772547,2.5002823,3.4168158,1.8719628,1.007827,1.7027843,1.4830961,1.2285212,0.44673273,1.1465874,2.2669504,0.049405977,1.339312,0.06818235,0.4295543,0.46482226,0.5341036,0.69462395,0.03894786,0.03801745,0.28791362,24.447250366210938,0.706097,2.7638593,2.487907,3.4052806,1.870231,0.99815613,1.6980401,1.4840026
30,1.206414,0.44086963,1.1313425,2.2560823,0.04891191,1.3372025,0.0669332,0.42742783,0.4615888,0.5339961,0.6913439,0.039461702,0.03878838,0.28438905,24.31561851501465,0.6988365,2.7462504,2.4900868,3.4070096,1.8529518,0.9869224,1.6906029,1.4782035,1.2286546,0.44510558,1.1331615,2.2453015,0.049505897,1.3391913,0.067093216,0.425235,0.46539253,0.5222484,0.6907548,0.038569644,0.039427936,0.28591752,24.274080276489258,0.6928504,2.7383654,2.4809632,3.400343,1.8474925,0.9751459,1.6873132,1.4760491
31,1.2043729,0.4391007,1.121325,2.23307,0.049593814,1.3416088,0.06686005,0.4268097,0.46630493,0.5197499,0.68971086,0.039444055,0.039990697,0.2839563,24.163301467895508,0.68844557,2.7196813,2.4818285,3.399888,1.8303533,0.9662868,1.6813021,1.4736202,1.2248236,0.44219944,1.1208378,2.220853,0.05006298,1.3360192,0.067300476,0.42240962,0.46697363,0.5095009,0.6898379,0.038529053,0.040102072,0.28543973,24.09476661682129,0.68276954,2.7088513,2.4702141,3.3891883,1.8234078,0.95414144,1.6824067,1.4688976
32,1.2023954,0.43627208,1.1078463,2.213103,0.0493438,1.3406054,0.06572293,0.42138916,0.4676841,0.5054667,0.68663627,0.038766395,0.040570885,0.2824316,23.988845825195312,0.68122363,2.6956868,2.4716957,3.3916414,1.8070965,0.9432044,1.673832,1.4662333,1.2228869,0.44019842,1.1125842,2.205529,0.050472952,1.3380573,0.06697148,0.42192653,0.470819,0.49644193,0.68755484,0.03798726,0.041121047,0.28421116,23.967912673950195,0.67586213,2.689399,2.4622874,3.38407,1.8046376,0.93309116,1.6750386,1.4667668
33,1.1993184,0.43468934,1.095748,2.190703,0.049455196,1.3403244,0.06551427,0.41999185,0.4699445,0.49382263,0.68433994,0.038383365,0.040888295,0.28052896,23.831143379211426,0.6708767,2.6709616,2.4635777,3.3856134,1.7887826,0.9208066,1.666579,1.4602915,1.2191886,0.43796727,1.0965306,2.183537,0.04989265,1.3387471,0.06595634,0.41702396,0.4753278,0.4826027,0.6850534,0.03715233,0.04083114,0.2836368,23.804594039916992,0.6659337,2.6648083,2.4555714,3.378047,1.7858492,0.91441345,1.6665934,1.4599305
34,1.1974957,0.4322089,1.081022,2.1710439,0.04907727,1.3386409,0.064686306,0.41855818,0.470088,0.4807719,0.6829391,0.037740543,0.040773667,0.27951413,23.672142028808594,0.6637045,2.6471598,2.4567366,3.378292,1.766454,0.9006332,1.6576309,1.4569706,1.2193226,0.43781763,1.0831418,2.160976,0.049058504,1.3361008,0.06486287,0.41822827,0.47483337,0.46930197,0.6837084,0.03648158,0.03974862,0.28165036,23.6431941986084,0.6572752,2.6426015,2.4489431,3.3684797,1.7644297,0.8902113,1.659763,1.4562584
35,1.196541,0.43131775,1.0688528,2.152002,0.048341066,1.3376307,0.06424405,0.41602802,0.4728403,0.4681543,0.6812099,0.036926534,0.04018132,0.27810985,23.522600173950195,0.65319204,2.6252427,2.4508991,3.3724725,1.7480153,0.8803379,1.649548,1.4505141,1.2184191,0.434847,1.0699726,2.1428366,0.048958294,1.3307976,0.06459751,0.41774014,0.47629037,0.4574122,0.67885613,0.036179487,0.040041704,0.2811645,23.504928588867188,0.6505891,2.62321,2.4439075,3.368046,1.7468795,0.8669985,1.6533717,1.4538119
36,1.1950529,0.4290824,1.0560849,2.1339974,0.047867894,1.3349254,0.06359476,0.4166928,0.4754988,0.45328742,0.6803851,0.036368575,0.039340943,0.278399,23.384987831115723,0.6437557,2.606607,2.44801,3.3682106,1.7302606,0.85601676,1.6439396,1.4476103,1.216237,0.4316354,1.0567008,2.1226518,0.04801288,1.331333,0.06348136,0.4152936,0.4773491,0.44262835,0.67906886,0.034985792,0.038885552,0.27846208,23.344934463500977,0.6396214,2.6010232,2.4407094,3.3594368,1.7266002,0.8426987,1.6468414,1.4512774
37,1.1925361,0.42612305,1.0447698,2.11247,0.04742509,1.3343241,0.06236972,0.4146226,0.47476894,0.43935418,0.68027973,0.035758063,0.039260782,0.2766577,23.236992835998535,0.6367464,2.5853965,2.4446402,3.3652797,1.7093816,0.8304214,1.6402876,1.4441187,1.2130116,0.42959654,1.0465236,2.102035,0.04807455,1.3317736,0.062704846,0.4156668,0.47511303,0.42829633,0.68180996,0.035232347,0.038962174,0.278455,23.21043586730957,0.63416916,2.579002,2.44087,3.3594959,1.708195,0.8155368,1.6393847,1.4465263
38,1.1904461,0.42457747,1.0369862,2.0902755,0.047700174,1.3320949,0.062384456,0.4146239,0.47278732,0.42542386,0.6784289,0.035895817,0.03908269,0.27539968,23.09605312347412,0.6304499,2.5630734,2.4414744,3.3624558,1.6910608,0.80473256,1.6346945,1.4420049,1.2124915,0.42933804,1.0390328,2.0805128,0.04786377,1.3256861,0.062703915,0.4143563,0.47706008,0.41497698,0.6806789,0.03517221,0.03862652,0.2771524,23.07016944885254,0.6295202,2.5571573,2.4345665,3.3586943,1.6859454,0.79106617,1.6356578,1.4419082
39,1.1883192,0.42296445,1.0244249,2.0708325,0.047585085,1.3287842,0.06175421,0.41171247,0.4743985,0.41060024,0.6800068,0.0356396,0.038629286,0.27329057,22.95193576812744,0.62342143,2.5418692,2.4385777,3.360609,1.6712587,0.7785759,1.6295135,1.4391677,1.2110413,0.4269039,1.0247014,2.0605419,0.04760782,1.3241721,0.062261946,0.41399717,0.47253388,0.39968035,0.6837258,0.034671478,0.038078632,0.27553877,22.92672348022461,0.6187385,2.5374649,2.4325843,3.3558836,1.6693721,0.7662526,1.6306213,1.44035
40,1.1867001,0.421333,1.0134791,2.0496936,0.046789408,1.3256505,0.061204225,0.41171336,0.47231412,0.3971361,0.68136084,0.035678804,0.03780252,0.270769,22.807751655578613,0.6150465,2.5204349,2.4371862,3.3582053,1.6538464,0.75481,1.6208906,1.4357089,1.2089901,0.4250566,1.0162252,2.0431626,0.04644607,1.3203533,0.060452387,0.41337404,0.4712086,0.38337654,0.6828789,0.034216177,0.036881115,0.27269453,22.79718017578125,0.61605537,2.516895,2.4332411,3.3552833,1.6535605,0.7430177,1.6248481,1.4389621
41,1.1855029,0.42020005,1.0011728,2.0284748,0.045934692,1.322258,0.06125741,0.40876824,0.4712267,0.3829019,0.6819303,0.03520869,0.037037753,0.26941067,22.67643451690674,0.608881,2.4997087,2.4362335,3.3587747,1.6377413,0.7295824,1.6196482,1.4345803,1.2068543,0.42331716,1.0038751,2.0164428,0.045243226,1.3170937,0.061048128,0.40834492,0.4698293,0.37440783,0.6856507,0.03435001,0.035553463,0.27124172,22.65573501586914,0.60750216,2.4950843,2.431599,3.3511999,1.6350229,0.71797806,1.6241443,1.4399533
42,1.1850575,0.41794884,0.9923313,2.00805,0.044985566,1.3184974,0.06041093,0.40830457,0.4697057,0.37305713,0.6847211,0.035392955,0.036742207,0.2697461,22.553284645080566,0.60337067,2.4786968,2.4353542,3.356008,1.6208116,0.70628965,1.6151153,1.4326887,1.2054988,0.42243055,0.9953532,1.9998529,0.045248218,1.3172694,0.060332865,0.40542385,0.46966136,0.36326793,0.68705225,0.034484398,0.035125602,0.27016482,22.53139305114746,0.59940267,2.475479,2.4273868,3.349678,1.6212715,0.6927023,1.618575,1.4357345
43,1.1832027,0.41633716,0.9825592,1.9851999,0.04445552,1.3186517,0.06020573,0.40590018,0.4669996,0.36101007,0.68487704,0.035659708,0.036022432,0.2683661,22.415634155273438,0.59639835,2.456666,2.4343178,3.3550696,1.6022174,0.68252605,1.6101831,1.428808,1.2029015,0.42082867,0.98888284,1.9744664,0.04448867,1.3165479,0.060321424,0.40758908,0.4694973,0.351927,0.68768567,0.034861278,0.03513779,0.2678286,22.399038314819336,0.5944611,2.4513028,2.425783,3.347414,1.6027666,0.669362,1.6142976,1.4306893
44,1.180444,0.41590637,0.97372663,1.9634769,0.044014003,1.3149827,0.060167342,0.40343726,0.46599624,0.35283685,0.6856097,0.03610839,0.03516326,0.26696736,22.28623390197754,0.5891325,2.435112,2.429294,3.3521283,1.5884521,0.65980667,1.60713,1.4263426,1.20207,0.41957068,0.9770251,1.9553756,0.043971673,1.3108622,0.061238922,0.40300757,0.46540225,0.34369984,0.6882869,0.036121614,0.034896303,0.26917893,22.272096633911133,0.58547765,2.4308543,2.4225821,3.3465214,1.5891424,0.6486655,1.611662,1.4264834
45,1.1798582,0.41385865,0.9648787,1.9445963,0.04346008,1.3105118,0.059952646,0.40122643,0.46135238,0.341888,0.6871817,0.036491342,0.034939907,0.26653492,22.16164779663086,0.5809269,2.4163215,2.4284158,3.3495505,1.5754744,0.63952565,1.6009016,1.4238005,1.2023997,0.41886294,0.9660824,1.934312,0.043209035,1.3066447,0.060565393,0.40156513,0.46102136,0.33625528,0.6888819,0.0351653,0.03398516,0.26791492,22.159400939941406,0.5775708,2.4126205,2.4225771,3.3462646,1.5769794,0.635145,1.6058451,1.4255344
