epoch,loss,val_loss
0,1945090.625,1943099.125
1,1942887.75,1941110.625
2,1940595.625,1938952.75
3,1938208.0,1936597.625
4,1935764.0,1934292.75
5,1933259.25,1931969.875
6,1930745.125,1929913.25
7,1928288.0,1927173.75
8,1925474.0,1925014.75
9,1922784.375,1921906.625
10,1919629.375,1919176.875
11,1916600.75,1916197.125
12,1913675.375,1912843.875
13,1910246.625,1910721.5
14,1906581.875,1906736.25
15,1903030.125,1903892.625
16,1899115.0,1899725.25
17,1895071.0,1895940.125
18,1890482.0,1891998.625
19,1886388.75,1886850.0
20,1881679.5,1882881.875
21,1877051.5,1878938.25
22,1871758.5,1874132.875
23,1866127.375,1869516.375
24,1861585.625,1864553.375
25,1854666.75,1858329.375
26,1849141.625,1853175.25
27,1843018.25,1847932.625
28,1836629.0,1842711.875
29,1830398.125,1833777.125
30,1822723.75,1827262.5
31,1814981.25,1820906.375
32,1808194.875,1813276.625
33,1799995.5,1809840.75
34,1791249.75,1802694.125
35,1783492.375,1793283.875
36,1774157.875,1781465.0
37,1765058.0,1774017.75
38,1754252.875,1767575.75
39,1746706.0,1757310.0
40,1737216.375,1748524.25
41,1725433.375,1737883.25
42,1714329.5,1729818.5
43,1702156.375,1722708.875
44,1690336.375,1711167.75
45,1678889.5,1695231.75
46,1664771.125,1684496.75
47,1652163.5,1672485.625
48,1640013.125,1652171.125
49,1627348.5,1644506.5
50,1609935.25,1637160.875
51,1596072.0,1620281.0
52,1580684.125,1605783.125
53,1564966.75,1592257.5
54,1549076.0,1579186.25
55,1531462.625,1558830.125
56,1515481.0,1542615.0
57,1497510.875,1540264.125
58,1478961.0,1510801.25
59,1461264.125,1497179.625
60,1439880.875,1483659.625
61,1424954.75,1455034.375
62,1403733.75,1448841.125
63,1383613.375,1429708.5
64,1364850.0,1415903.5
65,1344201.5,1378361.25
66,1324048.375,1363280.875
67,1300101.75,1358409.25
68,1282990.875,1331760.625
69,1256528.125,1305606.5
70,1236951.5,1287521.875
71,1210533.5,1261058.25
72,1187932.25,1255468.75
73,1159149.0,1228954.25
74,1142509.875,1197616.875
75,1118169.625,1177959.5
76,1090993.875,1168114.625
77,1068526.625,1132926.75
78,1042254.9375,1103732.875
79,1015700.25,1093279.625
80,997649.125,1052802.0
81,961960.125,1045431.5625
82,933895.625,1018538.25
83,918795.3125,1003972.6875
84,892043.4375,967892.375
85,862806.25,935128.1875
86,840951.1875,922665.5
87,815740.0625,907406.1875
88,790615.5,881733.875
89,769668.25,846286.5625
90,740675.9375,840222.6875
91,713391.0,813656.5
92,691965.3125,787027.4375
93,670203.0625,764196.625
94,650798.1875,743959.4375
95,627524.25,728974.5625
96,602445.0625,698924.5625
97,581101.1875,676685.9375
98,558906.75,643648.125
99,535221.9375,638551.125
