epoch,loss,val_loss
0,1353815.625,1351744.25
1,1351546.75,1349670.25
2,1349421.25,1347967.0
3,1347050.375,1345777.875
4,1344642.25,1343394.25
5,1342318.875,1340810.5
6,1339819.5,1338601.0
7,1337315.75,1336216.125
8,1334623.5,1334193.375
9,1331658.25,1331228.125
10,1328777.5,1329231.125
11,1325881.5,1325418.125
12,1322870.125,1322715.0
13,1319523.375,1319954.625
14,1316023.125,1315930.25
15,1312155.75,1313351.75
16,1308700.0,1309690.0
17,1304641.125,1306497.875
18,1300491.0,1303340.0
19,1296484.25,1297784.125
20,1291795.125,1293267.5
21,1286915.125,1290197.0
22,1281897.25,1285403.625
23,1277047.75,1281987.875
24,1271802.375,1275699.375
25,1265961.25,1271725.5
26,1260358.375,1264695.5
27,1254482.625,1261352.75
28,1248354.375,1254842.625
29,1241530.625,1248750.75
30,1235030.375,1240205.625
31,1227318.875,1233945.0
32,1220780.75,1228880.75
33,1213505.5,1221092.5
34,1204139.0,1216005.75
35,1197192.0,1207791.5
36,1188523.625,1198103.0
37,1180335.125,1189576.375
38,1170369.625,1180435.125
39,1162206.25,1175319.125
40,1152658.25,1163697.875
41,1141825.75,1157545.875
42,1131724.625,1146738.0
43,1120816.25,1136619.25
44,1110550.125,1127642.75
45,1098780.0,1116528.375
46,1086069.5,1105978.375
47,1073800.625,1097912.25
48,1062317.625,1083267.75
49,1049331.5,1069972.125
50,1034957.875,1063056.875
51,1021807.9375,1046930.25
52,1007919.25,1037266.5
53,995271.875,1022753.9375
54,981090.9375,1006373.5625
55,963574.6875,990589.6875
56,950903.125,974252.4375
57,934638.5,968809.625
58,918472.9375,951885.4375
59,900799.125,938318.9375
60,884955.5,919591.375
61,871250.8125,899205.3125
62,853411.9375,892605.1875
63,837053.125,875737.625
64,814938.1875,859910.5625
65,801451.6875,843257.4375
66,782411.6875,818374.3125
67,763228.75,812638.6875
68,747845.625,792484.125
69,725741.3125,775747.625
70,710511.0625,759208.9375
71,691616.5,745319.625
72,672463.375,724448.8125
73,655168.875,704905.375
74,635306.4375,685933.875
75,617012.625,666906.125
76,594914.9375,658445.625
77,576821.75,630682.0
78,558894.6875,619019.875
79,542297.125,597380.4375
80,523199.46875,577359.4375
81,503568.34375,564108.0625
82,486176.125,545316.25
83,470908.5625,531780.875
84,453289.6875,512755.71875
85,435862.4375,501543.4375
86,420073.53125,482239.1875
87,402035.15625,462490.9375
88,385768.5625,452570.59375
89,372533.5625,428815.375
90,359567.84375,420243.625
91,342646.3125,409620.9375
92,331115.3125,395698.1875
93,318437.375,373079.5625
94,305755.96875,364511.84375
95,292995.6875,352668.40625
96,280236.875,341736.03125
97,266869.46875,333069.03125
98,259245.96875,300485.8125
99,253171.40625,308161.46875
