epoch,Data_NaN_out_loss,Data_out_loss,de_natureza_juridica_out_loss,de_ramo_out_loss,de_saude_rescencia_out_loss,de_saude_tributaria_out_loss,fl_antt_out_loss,fl_optante_simei_out_loss,fl_optante_simples_out_loss,fl_passivel_iss_out_loss,fl_rm_out_loss,fl_simples_irregular_out_loss,fl_spa_out_loss,fl_veiculo_out_loss,loss,natureza_juridica_macro_out_loss,nm_divisao_out_loss,nm_meso_regiao_out_loss,nm_micro_regiao_out_loss,nm_segmento_out_loss,setor_out_loss,sg_uf_matriz_out_loss,sg_uf_out_loss,val_Data_NaN_out_loss,val_Data_out_loss,val_de_natureza_juridica_out_loss,val_de_ramo_out_loss,val_de_saude_rescencia_out_loss,val_de_saude_tributaria_out_loss,val_fl_antt_out_loss,val_fl_optante_simei_out_loss,val_fl_optante_simples_out_loss,val_fl_passivel_iss_out_loss,val_fl_rm_out_loss,val_fl_simples_irregular_out_loss,val_fl_spa_out_loss,val_fl_veiculo_out_loss,val_loss,val_natureza_juridica_macro_out_loss,val_nm_divisao_out_loss,val_nm_meso_regiao_out_loss,val_nm_micro_regiao_out_loss,val_nm_segmento_out_loss,val_setor_out_loss,val_sg_uf_matriz_out_loss,val_sg_uf_out_loss
10,1.1749982,0.42269325,1.0341945,2.10812,0.026819494,1.2411478,0.061612602,0.37256923,0.40118957,0.36445153,0.5507753,0.022304885,0.028539026,0.28363478,22.47925567626953,0.6211537,2.6464128,2.3854277,3.3737898,1.6735029,0.72776663,1.6058006,1.3523531,1.186506,0.42740792,1.0172791,2.052417,0.02678946,1.2297152,0.06224597,0.35223484,0.39542425,0.34174806,0.52999544,0.02192086,0.027346715,0.28695932,21.983896255493164,0.6044684,2.5798929,2.3417678,3.3277743,1.630151,0.6786353,1.5552297,1.3079866
11,1.1639655,0.41980556,0.9969041,2.0308964,0.025841847,1.236592,0.060734,0.34175605,0.3873238,0.32966125,0.5221085,0.022230584,0.027087055,0.2810136,21.72846221923828,0.5963611,2.544472,2.338624,3.3172932,1.604411,0.65956616,1.5294609,1.2923535,1.1815529,0.42629778,0.96959186,1.9779564,0.023308018,1.2231541,0.05775101,0.31541097,0.37170216,0.3053655,0.49861872,0.018977268,0.022823265,0.28054008,21.183835983276367,0.5827491,2.487132,2.2854688,3.2597344,1.5632559,0.6225935,1.4660268,1.2438257
12,1.1591201,0.41962355,0.9469744,1.9562682,0.02193619,1.2306391,0.05631219,0.30425507,0.36208478,0.29545718,0.49560583,0.018922068,0.022528041,0.27390376,20.947745323181152,0.57401776,2.4600654,2.2820587,3.253654,1.5402822,0.60727555,1.437716,1.2290437,1.1770483,0.42580488,0.9230629,1.9101995,0.01987699,1.2160187,0.05524415,0.28474602,0.35101318,0.2850953,0.47039998,0.016234942,0.019080965,0.2741578,20.454172134399414,0.5564368,2.4137197,2.2233055,3.1967463,1.5072068,0.57930195,1.3725802,1.1768938
13,1.1537735,0.41962284,0.90736103,1.892487,0.01976392,1.216604,0.054070245,0.28047037,0.34501314,0.2787153,0.46638006,0.017349783,0.019622602,0.26885143,20.250308990478516,0.5474963,2.3930233,2.2183332,3.1873116,1.487211,0.5676689,1.34845,1.1607332,1.1709598,0.4274398,0.8954669,1.8492427,0.020881219,1.2027644,0.055539757,0.27064282,0.3468769,0.2748079,0.43833196,0.017232057,0.019035723,0.26942173,19.81644630432129,0.52280927,2.3564444,2.1524549,3.1261976,1.4591278,0.54404175,1.2917376,1.1049902
14,1.1480548,0.42059723,0.8797265,1.830409,0.021344204,1.2069974,0.056450576,0.2665906,0.34334624,0.2712832,0.4373209,0.019165639,0.020787183,0.26687276,19.61332130432129,0.512344,2.333559,2.1418319,3.113514,1.4391747,0.5292558,1.2704568,1.0842359,1.1666417,0.42778,0.875306,1.7875686,0.025662467,1.1969987,0.06209374,0.26458827,0.3424012,0.26788878,0.40902036,0.02247595,0.023332715,0.26959708,19.206523895263672,0.49045587,2.30041,2.0667508,3.0515082,1.4100535,0.509285,1.2167037,1.0200025
15,1.1426809,0.42109036,0.8633437,1.76701,0.02687654,1.2015841,0.06277664,0.26283777,0.34231395,0.26579106,0.4094509,0.024870213,0.025432885,0.26559937,19.014878273010254,0.47948796,2.2747095,2.0567813,3.0395446,1.3894277,0.49713433,1.1960623,1.0000732,1.1600969,0.42689437,0.85234725,1.7253361,0.030362325,1.1924134,0.06663631,0.2723006,0.3376991,0.26468867,0.38662207,0.027299171,0.027723968,0.26749364,18.609148025512695,0.45544726,2.2395804,1.9814657,2.972808,1.3649325,0.4796606,1.1416765,0.9356655
16,1.1376951,0.4186812,0.8341167,1.7062011,0.030216213,1.1953535,0.066115,0.27179447,0.34030536,0.26068538,0.38889658,0.028362747,0.028562324,0.26314563,18.412896156311035,0.44454408,2.2157075,1.9705894,2.9666343,1.343379,0.4670387,1.1181655,0.9167061,1.157408,0.42327014,0.8110004,1.6675193,0.02938396,1.1844864,0.06564336,0.28326392,0.34191954,0.26084375,0.37669125,0.02712245,0.026933946,0.26346996,18.00752830505371,0.41962576,2.1829734,1.8997284,2.9042346,1.3165001,0.4543403,1.0561591,0.8550079
17,1.1351207,0.41546082,0.79268,1.653889,0.027825173,1.1848702,0.063797176,0.28166,0.3429514,0.2580645,0.37880236,0.026929019,0.026725229,0.25755256,17.821657180786133,0.41095585,2.1626172,1.8934863,2.8920255,1.3005168,0.4450512,1.033704,0.8369715,1.1579943,0.41972366,0.7713516,1.622139,0.026013331,1.1768596,0.061643075,0.2848195,0.34424534,0.25396347,0.37018174,0.023758855,0.023731368,0.25641558,17.452247619628906,0.3896421,2.138281,1.8314953,2.8360515,1.2802821,0.4360942,0.9699427,0.7776184
18,1.1344393,0.41341016,0.7507775,1.60584,0.025447827,1.176724,0.060968123,0.28229544,0.34533748,0.25089964,0.3722248,0.024186527,0.024186078,0.25316852,17.25381565093994,0.38170236,2.1159868,1.8215938,2.8216715,1.2597818,0.42573848,0.94687676,0.76055944,1.1542698,0.41740286,0.7354079,1.5770943,0.024084305,1.1711004,0.059455015,0.2826829,0.34832373,0.24880998,0.35753408,0.02226181,0.022340959,0.25386247,16.901885986328125,0.3646421,2.0977793,1.7553312,2.7580233,1.2426763,0.4180483,0.8892243,0.7015314
19,1.1350191,0.4123264,0.71904856,1.5660663,0.023594307,1.1723359,0.059073098,0.2808518,0.34905374,0.24484202,0.36163324,0.022962159,0.02276396,0.25162646,16.73038101196289,0.3548894,2.0786014,1.7443681,2.746346,1.2263947,0.40825027,0.86699283,0.6833423,1.1575882,0.41650012,0.7090024,1.5417533,0.02398237,1.1687219,0.05848906,0.27792585,0.35315043,0.24853826,0.35207048,0.022388883,0.021771008,0.25312823,16.41363525390625,0.33946177,2.059786,1.677535,2.678621,1.2118732,0.4044591,0.8117395,0.62514913
20,1.1343884,0.41084975,0.6930653,1.5328982,0.02362778,1.1700162,0.05903954,0.276358,0.35421342,0.24436666,0.35501173,0.023174394,0.022797588,0.24957426,16.241870880126953,0.33129483,2.0435991,1.6641902,2.6636817,1.1979253,0.39662415,0.78844583,0.60672814,1.1563717,0.41562745,0.6843369,1.5102583,0.023625672,1.1715308,0.05924811,0.26899135,0.3566845,0.24607818,0.3451268,0.022524035,0.021386122,0.25152415,15.946098327636719,0.31763506,2.0264072,1.5992455,2.5955956,1.1881319,0.39170474,0.74085385,0.55321115
21,1.1348743,0.4108016,0.6664598,1.5007288,0.023388933,1.1702774,0.05806472,0.26903778,0.3588522,0.24265465,0.34663624,0.023164403,0.022331804,0.24796149,15.789731979370117,0.3098513,2.009669,1.590787,2.584388,1.1736844,0.3850114,0.7226763,0.53843,1.1560249,0.41605598,0.6522111,1.4836591,0.02332496,1.1697544,0.057734992,0.26364478,0.36085355,0.24533448,0.33620042,0.02193834,0.02088451,0.24962068,15.513608932495117,0.29471874,1.9984485,1.53448,2.5177715,1.1638255,0.3796111,0.6783762,0.48913583
22,1.1349978,0.4106651,0.63719815,1.4744983,0.023176717,1.1689982,0.05711745,0.26024657,0.3603772,0.24141926,0.3381204,0.022997286,0.021474235,0.24788587,15.355355739593506,0.28795022,1.9788673,1.5228348,2.504763,1.1506076,0.3721452,0.661933,0.47708124,1.1551764,0.41564894,0.62634623,1.4541779,0.022944149,1.1659003,0.05691466,0.25397316,0.3620685,0.2432951,0.3266746,0.021745116,0.020025281,0.24790117,15.093713760375977,0.27826056,1.9657112,1.4650104,2.442226,1.142486,0.36834353,0.6231517,0.43573305
23,1.1327488,0.41061217,0.61016464,1.4474628,0.022170082,1.1627,0.05627994,0.2508775,0.36263543,0.24285658,0.32506973,0.022470767,0.020510906,0.24567458,14.943351745605469,0.2706039,1.9484842,1.4586098,2.4296768,1.1273086,0.3618111,0.6088561,0.42576778,1.1511108,0.4156597,0.6035838,1.4297493,0.022198778,1.1585876,0.05664378,0.24434584,0.3637391,0.24397348,0.3056031,0.021738615,0.019138377,0.24790806,14.692963600158691,0.26222584,1.9329584,1.4038035,2.3713214,1.1137861,0.35733378,0.5756401,0.39191428
24,1.130338,0.40975234,0.58755803,1.4191358,0.022391183,1.157241,0.056200687,0.24528717,0.36314726,0.24208833,0.3074398,0.02260311,0.02014702,0.24523473,14.551794052124023,0.2557763,1.9134657,1.3971348,2.35855,1.1008716,0.35166687,0.5627304,0.38303378,1.1511908,0.41491458,0.5843953,1.3977332,0.022523515,1.153244,0.057773784,0.24018116,0.36448717,0.24359642,0.28785762,0.022026591,0.018712686,0.24639976,14.325041770935059,0.24983868,1.8948119,1.3468955,2.3027775,1.0838038,0.34404707,0.5388971,0.35893485
25,1.1255467,0.4091634,0.57010937,1.3873439,0.023159642,1.1488149,0.057401523,0.23896943,0.3633198,0.24058332,0.2871863,0.023831012,0.020100528,0.24231026,14.193334579467773,0.24492249,1.8774054,1.3459965,2.296373,1.0722477,0.33708465,0.5286925,0.35277474,1.1445309,0.41465327,0.5678529,1.3640292,0.023229428,1.1429006,0.05864453,0.23519914,0.3654634,0.23992147,0.2746751,0.02315878,0.019657785,0.24467649,13.9861421585083,0.24098891,1.8591038,1.3006983,2.2454364,1.0556748,0.32911617,0.5078909,0.32864153
26,1.1247153,0.41010174,0.5546052,1.3530879,0.023227312,1.1412375,0.057837673,0.23396775,0.36529765,0.2400194,0.2711436,0.02396252,0.020246144,0.2429246,13.854417324066162,0.23362422,1.8379328,1.2988024,2.236814,1.0425682,0.32082534,0.49717796,0.32429758,1.1416606,0.41359496,0.55285174,1.334651,0.023221456,1.1383917,0.058833603,0.22811177,0.36876687,0.23678519,0.25595883,0.023470731,0.01953242,0.24414703,13.658574104309082,0.23007064,1.8228986,1.2551539,2.1889353,1.0274916,0.31323805,0.47673994,0.30406833
27,1.1199787,0.40905505,0.54118574,1.3234096,0.02306942,1.1371005,0.057671696,0.22669083,0.365939,0.23604763,0.25744903,0.024374455,0.02041082,0.24168307,13.537704467773438,0.22627637,1.8041127,1.2537386,2.1833696,1.0139084,0.3053701,0.4678636,0.2989998,1.1392989,0.41407627,0.5417876,1.3016814,0.02292323,1.1308142,0.05778575,0.21798036,0.36959657,0.23343171,0.24431346,0.023424234,0.018913113,0.24422266,13.355849266052246,0.22573248,1.7836086,1.2153249,2.1400928,0.99760425,0.2964114,0.45231745,0.28450778
28,1.1176548,0.40845263,0.5300218,1.2895429,0.02272537,1.129411,0.057441387,0.21618333,0.3677122,0.23177701,0.24361742,0.024007544,0.020150052,0.24092418,13.231253147125244,0.21998356,1.767838,1.2150657,2.1337576,0.9829358,0.2882278,0.44353658,0.28028554,1.1405972,0.41208315,0.533056,1.2677186,0.022356406,1.1208698,0.057180703,0.21068683,0.36562657,0.22942007,0.23149997,0.02303546,0.01932718,0.24271575,13.057835578918457,0.21948825,1.7519145,1.1793568,2.0955918,0.96581024,0.27888164,0.42841777,0.26219997
29,1.1174208,0.40682232,0.52115136,1.2571177,0.02205729,1.1219811,0.05596906,0.20908621,0.36668545,0.22702459,0.2315279,0.02377287,0.019996107,0.24023168,12.942224502563477,0.21468818,1.7336595,1.1758845,2.0873628,0.9539784,0.27247563,0.4224472,0.2608831,1.137633,0.4101437,0.52458835,1.23833,0.022222813,1.116449,0.057019945,0.20473875,0.36673477,0.22631973,0.21844931,0.023007626,0.019697644,0.2403768,12.795912742614746,0.21294825,1.7160785,1.1443819,2.0539298,0.9364567,0.26583242,0.4131318,0.247441
30,1.1158457,0.4053507,0.51386595,1.227736,0.022113323,1.1172631,0.055097036,0.2027736,0.3656535,0.22432926,0.21931097,0.023692764,0.0202439,0.23885235,12.673654079437256,0.21072176,1.6992942,1.1385543,2.0436707,0.9261243,0.25770032,0.4031946,0.24226567,1.1355035,0.40822825,0.5175916,1.2080059,0.021834686,1.1113055,0.055490885,0.20018913,0.3634015,0.21994625,0.20806849,0.022116745,0.018974114,0.24044517,12.528826713562012,0.21038677,1.6844685,1.1084852,2.010817,0.9091631,0.25210655,0.39207816,0.23021838
31,1.1155014,0.40353882,0.50360113,1.1963904,0.021672595,1.1074116,0.054845788,0.19781947,0.3630538,0.22125663,0.20824121,0.022961091,0.020097947,0.23731196,12.413652420043945,0.20529321,1.6683849,1.1079652,2.005677,0.8972328,0.24591166,0.3837909,0.22569323,1.1355503,0.40713313,0.5077213,1.1775162,0.021468243,1.106063,0.054918155,0.19489253,0.3606195,0.21898158,0.19604224,0.021768996,0.018777,0.2374795,12.28035831451416,0.20779099,1.6524991,1.0765932,1.9706107,0.88318515,0.24178824,0.37525856,0.2137012
32,1.1118064,0.40144992,0.49560684,1.169148,0.021083787,1.1017979,0.05444797,0.19297805,0.35982162,0.21753038,0.19549933,0.022317473,0.019778226,0.23592901,12.166643142700195,0.20298335,1.6362169,1.0766988,1.9681493,0.86826146,0.23507623,0.36835808,0.21170373,1.1339655,0.4058542,0.4988054,1.1461319,0.021514326,1.0972692,0.054137506,0.18671037,0.3584575,0.21667394,0.18441367,0.021227894,0.018928546,0.23677349,12.038772583007812,0.20498419,1.6181539,1.0493159,1.9377111,0.851443,0.22918071,0.36228797,0.20483276
33,1.1121074,0.40035897,0.48894495,1.1359668,0.021016577,1.0960168,0.053390253,0.1861921,0.35669214,0.21663222,0.18427446,0.021715377,0.01957448,0.23522592,11.93715524673462,0.20044121,1.6028583,1.0502305,1.9320998,0.83889186,0.22440645,0.3573621,0.20275582,1.132753,0.40479538,0.49459502,1.114163,0.021602292,1.0935531,0.053662453,0.18352835,0.35058525,0.21808444,0.17507868,0.021540958,0.018919356,0.23731473,11.822131156921387,0.20383984,1.5890423,1.0210822,1.9019902,0.8197427,0.21955444,0.35142362,0.19527934
34,1.1115081,0.39820635,0.480249,1.1037369,0.02079178,1.0886798,0.0527616,0.1829005,0.35139078,0.21514231,0.1759669,0.021814112,0.019816969,0.23489259,11.71567678451538,0.19783819,1.5701914,1.0239112,1.8999271,0.81065434,0.21463063,0.34717953,0.1934875,1.1315336,0.40252978,0.48534912,1.0858253,0.02100912,1.0852398,0.053259507,0.17596912,0.34750488,0.21429898,0.16958657,0.02032315,0.018213758,0.23512,11.618626594543457,0.19948784,1.5592146,1.0014851,1.8775823,0.7954864,0.20967455,0.34121597,0.18871622
35,1.1108598,0.39627826,0.4715256,1.0729599,0.020510074,1.084697,0.0517425,0.17779574,0.34646064,0.21415386,0.16914362,0.020842697,0.019086964,0.23295218,11.50702953338623,0.19441672,1.5412843,1.0008543,1.8710108,0.7831011,0.20309559,0.33754557,0.18671148,1.1341065,0.4010306,0.47506154,1.054531,0.02044661,1.0754341,0.05158915,0.1727121,0.34272954,0.20975338,0.16213265,0.019872745,0.017818766,0.23381491,11.410290718078613,0.19650593,1.5258871,0.9797402,1.8520846,0.76680785,0.20049009,0.33481905,0.18292342
36,1.1108506,0.39563608,0.46545243,1.0444136,0.02017352,1.0746822,0.05112666,0.1729781,0.341775,0.21070574,0.16395825,0.02018438,0.018652443,0.23125839,11.310211181640625,0.19208036,1.5110846,0.98164356,1.8451558,0.7561621,0.19475839,0.32769746,0.17978206,1.1322193,0.39792058,0.4712566,1.0251714,0.019717542,1.0737363,0.050785422,0.16779852,0.33904925,0.20847456,0.15574805,0.01929655,0.017816966,0.2327988,11.214306831359863,0.19092016,1.4960566,0.95842505,1.8231263,0.7405497,0.19084749,0.3270706,0.17552073
37,1.1122528,0.394392,0.45963377,1.0115745,0.019370884,1.066679,0.05068596,0.16750273,0.33773446,0.2096484,0.15594344,0.0196293,0.018450055,0.23074353,11.113290786743164,0.18977918,1.4777522,0.9601564,1.8186471,0.7291506,0.18686825,0.32170206,0.17499489,1.1335046,0.39849836,0.46154147,0.9926296,0.019111084,1.0644248,0.050206218,0.1642105,0.3358571,0.20888047,0.1500525,0.018332604,0.017164582,0.23221463,11.029067993164062,0.18864697,1.4654807,0.94174576,1.8007416,0.7142315,0.18338592,0.31708485,0.17112225
38,1.1099873,0.3932376,0.4485293,0.98448896,0.019052502,1.0601264,0.049841076,0.16385078,0.33475247,0.20722592,0.15325877,0.019048546,0.01783846,0.23045969,10.92668104171753,0.1833339,1.4507747,0.94230044,1.7942624,0.70236576,0.17955887,0.3132599,0.16912729,1.133138,0.39797574,0.45426017,0.96438456,0.019552682,1.0552796,0.049913988,0.16166604,0.33074132,0.20581703,0.14682819,0.018521585,0.017088313,0.22826806,10.839343070983887,0.18488693,1.4348915,0.92362046,1.7750248,0.6879307,0.17570615,0.3101169,0.16373065
39,1.1093675,0.39323983,0.4433699,0.95234764,0.018930385,1.0537751,0.048935138,0.16043898,0.32951093,0.2077273,0.14945197,0.019013856,0.018181987,0.22774094,10.748161315917969,0.17932045,1.4158233,0.9277613,1.7757511,0.6752021,0.17023106,0.30756974,0.1644715,1.1306198,0.39728102,0.44711524,0.93579155,0.01974806,1.0503783,0.04913686,0.15801753,0.3274561,0.20517485,0.14542419,0.018206814,0.017667156,0.23002362,10.67473316192627,0.17995597,1.4014243,0.9083513,1.7591621,0.6609721,0.16829757,0.30602536,0.15850341
40,1.1080496,0.3916031,0.43705502,0.9264247,0.018772842,1.0467844,0.048381757,0.15893537,0.3259017,0.20413572,0.14835255,0.01893524,0.017969467,0.22858174,10.580371379852295,0.17473131,1.3886614,0.9097003,1.7521269,0.6536131,0.16512471,0.29896432,0.15756527,1.1301117,0.39474088,0.4428479,0.9040531,0.019386807,1.039963,0.048939653,0.15794346,0.32244858,0.20087498,0.14541744,0.018005155,0.017483884,0.22577089,10.50349235534668,0.17982201,1.3732786,0.89369994,1.7367294,0.6384364,0.16220535,0.29824045,0.15309285
41,1.1052372,0.39038235,0.42845005,0.89644563,0.019031044,1.0369574,0.048894774,0.15544088,0.32015052,0.2026689,0.14684808,0.018466674,0.01820349,0.22632474,10.409831047058105,0.17257106,1.3592484,0.8964879,1.7345705,0.62863505,0.15880127,0.29312277,0.15289274,1.1267344,0.39390868,0.4352825,0.8801463,0.0194498,1.0330439,0.048361525,0.15195231,0.31774464,0.19798471,0.14181739,0.017302034,0.017104588,0.22600155,10.332742691040039,0.17411312,1.3441936,0.87614626,1.716911,0.6181339,0.15650138,0.29056674,0.14934206
42,1.10498,0.3888751,0.42280006,0.87249005,0.018181618,1.0296481,0.047528215,0.15261188,0.31630087,0.20072442,0.14439672,0.01793598,0.017800206,0.22278787,10.242392539978027,0.16846949,1.3323262,0.87690246,1.7108612,0.60976213,0.15425861,0.2863354,0.14641695,1.1241422,0.39200905,0.427155,0.85277575,0.018975602,1.0253649,0.04977231,0.14946206,0.31170693,0.19978398,0.13903515,0.017420374,0.017417109,0.22547765,10.176387786865234,0.1706633,1.3164496,0.86294365,1.6984537,0.5971862,0.15159747,0.28503448,0.14356272
43,1.1023991,0.38761443,0.41590595,0.8401588,0.018429015,1.022479,0.047730993,0.14884505,0.3135646,0.20133013,0.14006358,0.018038256,0.018360505,0.2229771,10.076842308044434,0.16502556,1.3006928,0.8630109,1.6927694,0.585158,0.14758345,0.2819429,0.14276218,1.1229975,0.3911569,0.41861418,0.82788944,0.018777372,1.0170186,0.049054097,0.14709958,0.30954963,0.19749112,0.13638179,0.016973078,0.017514665,0.22527942,10.023982048034668,0.1664773,1.289738,0.84655863,1.6798453,0.57512784,0.14754128,0.28149813,0.14139982
44,1.1003857,0.38515598,0.4104927,0.81719154,0.017809793,1.0144666,0.047234952,0.14674559,0.3084709,0.19792998,0.13798541,0.017540352,0.0178258,0.2216155,9.931910991668701,0.16291957,1.2724601,0.8504802,1.6761806,0.56705487,0.14498308,0.2768114,0.14017025,1.1220276,0.38887885,0.41333467,0.7979199,0.018872114,1.0124387,0.04868605,0.146269,0.3025161,0.19380178,0.13484083,0.017270558,0.017302021,0.22194673,9.8629150390625,0.16335484,1.2573043,0.833994,1.6619554,0.5530698,0.14212164,0.27769944,0.13730969
