epoch,loss,val_loss
0,190061.390625,189528.03125
1,189420.53125,188877.140625
2,188831.1875,188258.546875
3,188243.84375,187643.4375
4,187633.140625,186991.609375
5,186982.984375,186281.078125
6,186353.8125,185742.0625
7,185649.75,185079.375
8,184922.1875,184304.625
9,184256.671875,183274.890625
10,183467.53125,182484.59375
11,182670.21875,181828.21875
12,181803.234375,181006.109375
13,180915.390625,180164.875
14,180043.421875,179300.5
15,179006.9375,178188.828125
16,178023.0625,176914.828125
17,176957.328125,176381.078125
18,175896.3125,174887.953125
19,174688.734375,173450.03125
20,173533.25,172278.3125
21,172297.9375,171042.03125
22,170936.90625,170005.28125
23,169516.328125,168238.421875
24,168278.71875,167143.859375
25,166850.890625,165102.375
26,165304.65625,163820.4375
27,163488.96875,162154.4375
28,162092.421875,160967.796875
29,160354.625,158925.859375
30,158526.921875,157423.25
31,156820.4375,155651.859375
32,154651.59375,153311.1875
33,152813.78125,151771.6875
34,150938.390625,149918.484375
35,149082.078125,147386.765625
36,146753.125,145980.328125
37,144703.828125,144364.453125
38,142045.0,141444.609375
39,139990.640625,137998.375
40,137506.9375,136959.34375
41,135046.359375,134394.78125
42,132267.875,131082.015625
43,129874.4609375,128910.3984375
44,127301.3984375,125337.53125
45,124849.6171875,124139.484375
46,121949.0625,119609.2421875
47,119175.296875,118578.3984375
48,116289.8359375,115656.5078125
49,113381.359375,111946.4765625
50,110279.3359375,110198.1796875
51,107715.8046875,108595.859375
52,104911.34375,104554.5390625
53,101509.109375,101891.375
54,98588.765625,98260.453125
55,95564.7265625,97084.3515625
56,92792.828125,92729.453125
57,89821.6171875,89944.0625
58,86662.734375,86122.984375
59,83496.796875,83656.78125
60,80793.2890625,82361.3359375
61,77951.0,77787.2734375
62,74893.109375,75123.3828125
63,71888.0234375,72147.21875
64,69660.3984375,69291.4375
65,66733.8203125,66895.6015625
66,64564.29296875,66324.3828125
67,61799.9453125,61655.74609375
68,58941.109375,60956.01171875
69,56377.8671875,55487.34765625
70,53883.0234375,55120.95703125
71,52221.97265625,52578.20703125
72,50860.203125,52347.9140625
73,47975.328125,53169.171875
74,46868.60546875,47611.95703125
75,44851.296875,47912.21484375
76,43020.65625,48502.5546875
77,42016.30078125,44357.03125
78,40222.09765625,43681.6796875
79,39845.71484375,46898.68359375
80,39683.1484375,42876.1640625
81,36844.52734375,42038.546875
82,35186.77734375,41427.72265625
83,36120.9375,40609.60546875
84,35024.05078125,39520.11328125
85,34008.9375,38153.63671875
86,33378.98046875,36301.56640625
87,34146.421875,42636.41015625
88,33416.7578125,38543.08203125
89,31700.21875,41559.4765625
90,32341.583984375,44327.02734375
91,32637.79296875,36725.38671875
92,31008.982421875,42481.44921875
93,31933.57421875,42678.0078125
94,31203.587890625,41548.26953125
95,29777.58984375,48090.7734375
96,31058.697265625,42249.12109375
