epoch,Data_NaN_out_loss,Data_out_loss,de_natureza_juridica_out_loss,de_ramo_out_loss,de_saude_rescencia_out_loss,de_saude_tributaria_out_loss,fl_antt_out_loss,fl_optante_simei_out_loss,fl_optante_simples_out_loss,fl_passivel_iss_out_loss,fl_rm_out_loss,fl_simples_irregular_out_loss,fl_spa_out_loss,fl_veiculo_out_loss,loss,natureza_juridica_macro_out_loss,nm_divisao_out_loss,nm_meso_regiao_out_loss,nm_micro_regiao_out_loss,nm_segmento_out_loss,setor_out_loss,sg_uf_matriz_out_loss,sg_uf_out_loss,val_Data_NaN_out_loss,val_Data_out_loss,val_de_natureza_juridica_out_loss,val_de_ramo_out_loss,val_de_saude_rescencia_out_loss,val_de_saude_tributaria_out_loss,val_fl_antt_out_loss,val_fl_optante_simei_out_loss,val_fl_optante_simples_out_loss,val_fl_passivel_iss_out_loss,val_fl_rm_out_loss,val_fl_simples_irregular_out_loss,val_fl_spa_out_loss,val_fl_veiculo_out_loss,val_loss,val_natureza_juridica_macro_out_loss,val_nm_divisao_out_loss,val_nm_meso_regiao_out_loss,val_nm_micro_regiao_out_loss,val_nm_segmento_out_loss,val_setor_out_loss,val_sg_uf_matriz_out_loss,val_sg_uf_out_loss
20,1.1093886,0.4189679,0.5667472,1.4871645,0.028016144,1.1338716,0.05394849,0.26427996,0.4050014,0.24674883,0.37586626,0.030772591,0.0233424,0.24824578,15.915374755859375,0.24308497,1.9993017,1.650312,2.697616,1.1621367,0.3803601,0.81382734,0.57637453,1.1279587,0.42253575,0.567538,1.4702601,0.027092824,1.1266145,0.05406178,0.2567046,0.39870143,0.2493469,0.3580372,0.028317178,0.021240648,0.2496443,15.643299102783203,0.24297671,1.9894453,1.5952449,2.6340928,1.1479863,0.37179607,0.7669612,0.5367433
21,1.1065418,0.41690588,0.553108,1.4576746,0.026167009,1.1266798,0.051882472,0.25641525,0.39671063,0.24796179,0.3597256,0.028690599,0.02174203,0.24622571,15.484845161437988,0.23714504,1.9675293,1.5872499,2.6230993,1.1332772,0.36506432,0.7499432,0.5251059,1.1224139,0.41895694,0.5520796,1.4412127,0.02587429,1.1190783,0.05215953,0.24893244,0.38893813,0.25314873,0.34074888,0.02772857,0.02062063,0.24655326,15.212697982788086,0.2354159,1.955251,1.528428,2.5625691,1.1203799,0.35515392,0.70773566,0.48931798
22,1.1032946,0.41249347,0.5388894,1.4231145,0.025574546,1.1181395,0.051170737,0.2498649,0.387061,0.25166714,0.34139854,0.028803386,0.021588981,0.24503818,15.04967212677002,0.22856563,1.9317875,1.5246136,2.549829,1.0992386,0.3452549,0.6921408,0.48014235,1.120279,0.41430396,0.54141647,1.4014032,0.02741556,1.1124654,0.053090412,0.2415545,0.37971133,0.25374267,0.3224271,0.029304547,0.02191709,0.24578597,14.79592227935791,0.22872835,1.9204775,1.4709151,2.4915094,1.0834882,0.33411917,0.6535435,0.44832462
23,1.0981522,0.4085217,0.5283451,1.3869894,0.026919074,1.1111737,0.051056296,0.24283794,0.3755146,0.25297403,0.32379377,0.030433405,0.022854505,0.24486402,14.639120101928711,0.22330493,1.895596,1.4642198,2.4793832,1.0648171,0.32386345,0.642694,0.44081163,1.1163412,0.41121095,0.53203344,1.3658286,0.028560359,1.1033741,0.05222628,0.23890437,0.36794543,0.25595814,0.3060028,0.031299945,0.02313108,0.24582525,14.389074325561523,0.22202432,1.8788733,1.4109281,2.4193802,1.0468544,0.31292224,0.609741,0.40970924
24,1.0953302,0.40461168,0.5181898,1.3503788,0.02835996,1.103502,0.052136622,0.23813958,0.3652903,0.25380585,0.30713382,0.031984255,0.024123594,0.24484909,14.239474296569824,0.21704102,1.8581623,1.4056841,2.4114475,1.0294921,0.30296594,0.59609884,0.40074757,1.1149108,0.4074988,0.5214758,1.3283359,0.028842438,1.0979022,0.053656794,0.23243156,0.35738382,0.2537933,0.29029918,0.03166383,0.023777498,0.24685556,14.017986297607422,0.21921043,1.8405138,1.3604578,2.3616006,1.0097443,0.29008037,0.5691596,0.3783925
25,1.0940027,0.40108228,0.50685084,1.3166258,0.027950376,1.0937011,0.052326992,0.23225336,0.355057,0.25188553,0.29234186,0.03204181,0.023969974,0.24395719,13.875125885009766,0.21248391,1.8211274,1.3576772,2.350772,0.99682593,0.2840464,0.5576995,0.37044716,1.1113877,0.4031627,0.5102256,1.2991623,0.028138714,1.0877831,0.052247487,0.22701149,0.35030144,0.25132608,0.27693287,0.030475495,0.022450188,0.2439003,13.681910514831543,0.21356378,1.806157,1.3155943,2.306176,0.9811101,0.27626005,0.5361142,0.35242966
26,1.0909903,0.39791438,0.49702018,1.2846674,0.026991962,1.0864944,0.051427558,0.22497386,0.34690052,0.24952832,0.27638134,0.03085639,0.023094498,0.24329495,13.52686882019043,0.20779318,1.7863901,1.3093288,2.2936459,0.9631437,0.267065,0.52591705,0.34304947,1.1089783,0.4013981,0.4968182,1.268686,0.027134165,1.0780834,0.05236806,0.21575314,0.34181926,0.25060427,0.2599895,0.029659685,0.021688223,0.24108882,13.324941635131836,0.20613083,1.7737235,1.2674575,2.24682,0.9516371,0.25941902,0.5040832,0.321599
27,1.0879219,0.3959031,0.4865697,1.2520345,0.026091214,1.0790976,0.050809026,0.2178778,0.34091014,0.24764864,0.26139003,0.030360438,0.022200983,0.24058846,13.20360803604126,0.20284241,1.7505944,1.2666407,2.2428231,0.9322798,0.25152734,0.49698895,0.32050753,1.1094655,0.39984965,0.48770744,1.2341161,0.025889326,1.0710412,0.050580252,0.21314313,0.33716768,0.24657229,0.24500622,0.029996622,0.02101084,0.24106115,13.015244483947754,0.20080738,1.7369398,1.2262563,2.1960437,0.9176243,0.24494879,0.47847778,0.30153966
28,1.0876237,0.39559978,0.47779626,1.2214457,0.024968823,1.0693257,0.049737893,0.21118021,0.3336649,0.24542859,0.24685535,0.029954392,0.021529093,0.24188438,12.892775535583496,0.1951774,1.7200575,1.2215235,2.1889656,0.9064933,0.23909187,0.46856892,0.2959025,1.1047139,0.3988529,0.48466983,1.2023357,0.024984602,1.0583286,0.05002715,0.2048066,0.3326721,0.24351983,0.23102131,0.028758213,0.02007914,0.24006404,12.713706016540527,0.19540747,1.7079554,1.1832336,2.1500509,0.8890327,0.23149279,0.45227855,0.27942118
29,1.0854602,0.39408296,0.47213215,1.189594,0.024183527,1.0567213,0.04893507,0.20960751,0.33098906,0.24432002,0.23134384,0.029813826,0.02091226,0.23964497,12.593944072723389,0.19054614,1.686695,1.1804867,2.1375175,0.8752015,0.22706923,0.44280028,0.27588636,1.1022081,0.3981466,0.4745136,1.1717082,0.024956727,1.0467244,0.04926624,0.20479435,0.32467857,0.24530692,0.2192865,0.029553125,0.020062601,0.23685901,12.430928230285645,0.18953137,1.6771336,1.144541,2.1031015,0.8599463,0.21990556,0.42820138,0.2605028
