epoch,loss,val_loss
0,462308.28125,462109.96875
1,462110.1875,461907.09375
2,461910.03125,461683.375
3,461706.0,461508.28125
4,461492.4375,461254.0
5,461261.78125,460985.40625
6,461048.71875,460774.53125
7,460793.875,460479.09375
8,460534.5,460258.875
9,460253.34375,459993.25
10,459948.8125,459609.625
11,459658.90625,459274.03125
12,459332.15625,458970.59375
13,459002.71875,458564.34375
14,458634.34375,458172.625
15,458238.75,457794.6875
16,457807.46875,457315.5
17,457380.65625,456859.84375
18,456903.5625,456526.40625
19,456443.96875,455968.21875
20,455951.53125,455264.71875
21,455405.96875,454857.9375
22,454857.28125,454230.5625
23,454255.46875,453759.6875
24,453629.28125,452896.4375
25,452956.0,452257.53125
26,452273.4375,451470.59375
27,451541.78125,450953.34375
28,450829.3125,450313.6875
29,450075.21875,449458.375
30,449197.5,448491.0
31,448285.90625,447356.0
32,447464.75,446459.40625
33,446465.625,445976.90625
34,445545.46875,444810.71875
35,444551.71875,443603.84375
36,443437.5,442447.5625
37,442409.5625,441427.5625
38,441067.0,440219.125
39,439800.28125,438994.78125
40,438692.71875,437452.1875
41,437246.5,436710.6875
42,435802.84375,435049.8125
43,434268.8125,433309.9375
44,432542.6875,431943.21875
45,431063.1875,429916.96875
46,429534.03125,428458.71875
47,427503.75,426819.8125
48,425998.875,424329.25
49,423995.71875,422435.125
50,421981.875,420662.46875
51,419878.71875,418766.5
52,417769.0625,416337.15625
53,415733.5,414377.625
54,413460.90625,411844.25
55,410711.90625,410203.625
56,408472.9375,407217.0625
57,405977.03125,406189.15625
58,403450.3125,401734.0625
59,400573.96875,400154.78125
60,397682.96875,398400.78125
61,395182.53125,394726.15625
62,392058.625,391832.125
63,389008.375,388941.65625
64,386038.84375,386674.625
65,383256.375,381979.125
66,379653.5625,378598.46875
67,376626.1875,375832.46875
68,373536.5,372821.71875
69,368827.28125,370475.46875
70,365781.875,365645.46875
71,361991.0625,361638.375
72,358195.59375,356883.25
73,354301.4375,353439.75
74,350138.6875,348728.1875
75,346192.8125,345040.8125
76,341787.59375,342408.25
77,337136.25,334998.71875
78,332605.1875,331913.15625
79,328471.375,327646.71875
80,324270.0,322449.9375
81,318821.09375,318709.28125
82,313746.15625,313182.3125
83,309095.90625,310063.625
84,304431.25,307238.4375
85,299197.21875,300311.34375
86,294388.875,296627.25
87,289595.6875,291210.0625
88,284117.4375,288693.9375
89,278991.0,281606.0
90,273378.96875,277604.1875
91,267818.1875,272790.375
92,262584.4375,267830.3125
93,258228.078125,261419.28125
94,252186.359375,256866.25
95,247211.796875,254808.578125
96,241703.71875,246529.84375
97,235303.265625,241759.59375
98,229971.578125,234080.53125
99,224891.859375,231564.390625
