epoch,Data_NaN_out_loss,Data_out_loss,de_natureza_juridica_out_loss,de_ramo_out_loss,de_saude_rescencia_out_loss,de_saude_tributaria_out_loss,fl_antt_out_loss,fl_optante_simei_out_loss,fl_optante_simples_out_loss,fl_passivel_iss_out_loss,fl_rm_out_loss,fl_simples_irregular_out_loss,fl_spa_out_loss,fl_veiculo_out_loss,loss,natureza_juridica_macro_out_loss,nm_divisao_out_loss,nm_meso_regiao_out_loss,nm_micro_regiao_out_loss,nm_segmento_out_loss,setor_out_loss,sg_uf_matriz_out_loss,sg_uf_out_loss,val_Data_NaN_out_loss,val_Data_out_loss,val_de_natureza_juridica_out_loss,val_de_ramo_out_loss,val_de_saude_rescencia_out_loss,val_de_saude_tributaria_out_loss,val_fl_antt_out_loss,val_fl_optante_simei_out_loss,val_fl_optante_simples_out_loss,val_fl_passivel_iss_out_loss,val_fl_rm_out_loss,val_fl_simples_irregular_out_loss,val_fl_spa_out_loss,val_fl_veiculo_out_loss,val_loss,val_natureza_juridica_macro_out_loss,val_nm_divisao_out_loss,val_nm_meso_regiao_out_loss,val_nm_micro_regiao_out_loss,val_nm_segmento_out_loss,val_setor_out_loss,val_sg_uf_matriz_out_loss,val_sg_uf_out_loss
10,0.9504472,0.29276818,1.012324,2.1291375,0.042248145,1.202131,0.0690229,0.32287642,0.3912542,0.4366724,0.5253863,0.044396702,0.029004658,0.24718404,0.808005690574646,0.5620268,2.7519555,2.1601791,3.2666562,1.7484149,0.7364183,1.3367996,1.0164287,0.9117064,0.28905347,0.9604008,2.090964,0.039301842,1.1979698,0.06455038,0.30935422,0.39547244,0.40676576,0.5151721,0.0429589,0.027305968,0.25070775,0.782002866268158,0.5233504,2.6753848,2.1050565,3.1901104,1.7040606,0.69220924,1.2568411,0.95428365
11,0.9299469,0.28724682,0.95829743,2.060225,0.03819543,1.1988572,0.06676839,0.30361214,0.39767182,0.3941981,0.51378894,0.04231456,0.026931612,0.24416377,0.7797209918498993,0.51716715,2.629996,2.0880628,3.1802473,1.6753976,0.66797984,1.2266917,0.9365612,0.8952431,0.28413296,0.9223419,2.0244703,0.036921915,1.1965728,0.06385437,0.29224887,0.401375,0.36373392,0.50288516,0.04171907,0.02728546,0.24829122,0.7568557858467102,0.48650303,2.5732107,2.0339553,3.1081183,1.6340287,0.62624776,1.1581912,0.87690485
12,0.91365534,0.28351098,0.92025876,1.9932015,0.03653445,1.1933675,0.0657807,0.28351915,0.39775425,0.35392582,0.49910688,0.04122937,0.027324786,0.24204743,0.7552405893802643,0.48166448,2.5311341,2.020545,3.1021361,1.6051497,0.60732514,1.1349356,0.85943305,0.8805664,0.279669,0.8868737,1.9536418,0.036487523,1.1874155,0.06308081,0.26958308,0.39865422,0.33152127,0.48522592,0.04080445,0.028708763,0.24619913,0.73344486951828,0.45118994,2.4866328,1.9631478,3.0314462,1.5732147,0.5761879,1.0757095,0.7968408
13,0.90379834,0.2770748,0.88370097,1.9280977,0.036283806,1.1848397,0.065615,0.26145744,0.39286885,0.32349938,0.48132357,0.040274873,0.028693836,0.24097645,0.7327844202518463,0.4446932,2.4493532,1.9504219,3.0256572,1.5449425,0.558872,1.0502867,0.78179765,0.8718735,0.27283698,0.8426111,1.8987763,0.035999525,1.1774167,0.062263947,0.2460766,0.3862302,0.30818605,0.4669857,0.038343105,0.0293332,0.24607532,0.7116148471832275,0.4150152,2.4113066,1.8890659,2.9546926,1.5202194,0.53946203,0.9900521,0.71964025
14,0.8938633,0.2711634,0.83987594,1.8745856,0.035771493,1.1769326,0.06442002,0.242125,0.38033134,0.30270284,0.4627557,0.03754237,0.029385945,0.24273789,0.7109973430633545,0.40833914,2.3778272,1.8721129,2.9445572,1.4922377,0.5263783,0.961687,0.7001837,0.86333954,0.2687662,0.7924201,1.853285,0.03425324,1.1652935,0.060141932,0.23314835,0.3739493,0.29492837,0.44715795,0.03504391,0.029021796,0.24521069,0.69145268201828,0.37617025,2.3530588,1.8132722,2.8740823,1.4719338,0.5169684,0.89635205,0.64324445
15,0.8871318,0.26732355,0.7855902,1.8263984,0.03324306,1.1682794,0.0622112,0.22932282,0.36885947,0.29159737,0.4422143,0.03425555,0.028732548,0.24168473,0.6912899017333984,0.36783668,2.318892,1.7937994,2.8653445,1.4449067,0.50522834,0.8696064,0.6248829,0.85787433,0.26565924,0.7400461,1.8023027,0.032969836,1.1622154,0.0587622,0.22238408,0.3639346,0.28524455,0.42445928,0.03311412,0.028518502,0.24546604,0.672800600528717,0.33892033,2.2951107,1.7330842,2.7921727,1.4282696,0.49557158,0.8088884,0.57033086
16,0.8805687,0.26443753,0.73767,1.778145,0.03318865,1.1612325,0.062008448,0.21992168,0.3599881,0.2827498,0.4206349,0.033318724,0.029304236,0.24133237,0.6731232404708862,0.3342119,2.2639012,1.7138081,2.7845857,1.4041865,0.48614252,0.78563285,0.5503509,0.8512838,0.26419842,0.69739157,1.7578814,0.034464154,1.1523612,0.05983524,0.21472442,0.3580322,0.27868405,0.40301102,0.033484515,0.030189488,0.24490619,0.6561036705970764,0.30776703,2.2475805,1.6546615,2.7086446,1.3893356,0.47952846,0.73104227,0.5009818
17,0.87183106,0.26198703,0.69650984,1.7326156,0.034702733,1.1546413,0.06300011,0.21152726,0.35372272,0.27590102,0.3989742,0.03374543,0.03069628,0.2405031,0.6557811200618744,0.30320597,2.216757,1.6347954,2.7027159,1.3623434,0.46764702,0.71024525,0.48486292,0.84011304,0.260381,0.6591959,1.7121384,0.034876507,1.1410929,0.05983395,0.20561863,0.35092455,0.27337003,0.38152453,0.033211056,0.03143086,0.24227683,0.6382063031196594,0.2814684,2.1986978,1.5772927,2.6319642,1.3503793,0.46178013,0.66124934,0.43689412
18,0.8619765,0.2587887,0.6587727,1.6899965,0.035056822,1.1426787,0.06306329,0.20374295,0.34764943,0.2718258,0.37926203,0.03314424,0.03156433,0.23829827,0.6391732096672058,0.2771399,2.1702485,1.5635209,2.627701,1.3259546,0.45257765,0.6431814,0.42669967,0.8362999,0.25732383,0.62372196,1.6714555,0.03336809,1.1318012,0.059341498,0.20009258,0.34593424,0.26852575,0.3623358,0.03157919,0.03108395,0.23884477,0.6239572167396545,0.2603023,2.1542597,1.5118926,2.558824,1.3190185,0.44585845,0.5993411,0.38681152
19,0.854988,0.25600803,0.62366265,1.6492897,0.03336697,1.1310104,0.06133345,0.19722338,0.34292832,0.26596838,0.36126423,0.03126149,0.03105557,0.23530895,0.624142974615097,0.2580644,2.1264873,1.4969255,2.5534568,1.2932101,0.43536097,0.5821867,0.37723643,0.82420975,0.25414595,0.59619284,1.6284295,0.03177264,1.1192229,0.05724751,0.1931765,0.34301314,0.26118514,0.34584382,0.029544175,0.030318603,0.2354403,0.6086647510528564,0.24631432,2.111,1.4538249,2.4928584,1.2805392,0.42591646,0.54897135,0.34776458
20,0.8488015,0.25433254,0.59904903,1.6072072,0.031406887,1.1169049,0.060177065,0.19148228,0.33833605,0.2583475,0.3389275,0.029493645,0.030871298,0.23088479,0.610774040222168,0.24554004,2.0833406,1.4371796,2.4882007,1.2600569,0.41500646,0.53507066,0.34016567,0.8181701,0.25068504,0.57454854,1.5841583,0.030665588,1.1041086,0.056777693,0.18930775,0.34019995,0.2519683,0.31873074,0.028550854,0.03045888,0.23475413,0.5953701138496399,0.2343939,2.0683713,1.3965793,2.429129,1.2471508,0.40207207,0.5092311,0.31789845
21,0.8386249,0.25045457,0.5770764,1.564946,0.03017702,1.103328,0.058913864,0.1883665,0.33788773,0.2517312,0.31701785,0.028324315,0.03064398,0.22968419,0.5967013537883759,0.23450471,2.038415,1.3832741,2.4231431,1.2269828,0.39232355,0.49364716,0.3087922,0.8102737,0.24937117,0.55418676,1.5412629,0.029647943,1.0876455,0.055525124,0.18633181,0.3376102,0.2468094,0.29790074,0.027415702,0.029925987,0.23210819,0.5831009745597839,0.22789304,2.0219584,1.3458499,2.3713424,1.2137856,0.38236547,0.47385606,0.29134497
22,0.8326227,0.2476098,0.5578743,1.5189815,0.029747505,1.0879753,0.058081754,0.18339208,0.33476204,0.24428841,0.29351968,0.027363475,0.030300498,0.22910936,0.5844374001026154,0.22573437,1.9921057,1.3339255,2.3676057,1.1900847,0.37004665,0.46317348,0.28528428,0.80342674,0.24474058,0.540792,1.497707,0.02966758,1.0700197,0.05550911,0.17960507,0.33513272,0.23928142,0.27524963,0.026990833,0.029859396,0.23420493,0.5706982612609863,0.2204165,1.9771264,1.3012459,2.3129845,1.1747798,0.35789078,0.4491869,0.27133325
23,0.8243586,0.24366546,0.546713,1.4761275,0.029452523,1.0720038,0.05820934,0.1789625,0.3325128,0.23759626,0.27074316,0.026981082,0.030380487,0.22790167,0.572274386882782,0.22044387,1.9479274,1.2884836,2.3122406,1.1545553,0.3465345,0.43904242,0.2660073,0.8022816,0.24071178,0.52742773,1.4559733,0.029100023,1.0572892,0.054143835,0.17514259,0.3315675,0.2363995,0.25324705,0.02644801,0.029945593,0.23076738,0.5605100989341736,0.21347293,1.929673,1.259516,2.2633781,1.1413938,0.33459798,0.42786863,0.25488946
24,0.8193228,0.2405827,0.53281003,1.4347847,0.028794851,1.056654,0.057518214,0.17381689,0.33066085,0.23148242,0.25012252,0.026036318,0.030017603,0.22748932,0.56175297498703,0.21495646,1.9031947,1.250711,2.262567,1.1211596,0.3273218,0.41905004,0.24948466,0.78641754,0.23840073,0.513562,1.4180851,0.028067935,1.0412061,0.053444564,0.17215163,0.3324538,0.22983655,0.23237675,0.02516624,0.029382434,0.23053329,0.5483354330062866,0.20668767,1.8902667,1.2234648,2.2168655,1.1107597,0.31711596,0.41101068,0.24088126
25,0.81238985,0.23688355,0.51966316,1.3954947,0.027816024,1.0405114,0.05591198,0.17071389,0.3296743,0.2285389,0.22883168,0.025195045,0.029262515,0.22448213,0.5508732199668884,0.20773998,1.8606075,1.211215,2.2157826,1.0889585,0.3080178,0.39959592,0.23569866,0.78035253,0.23406,0.50255936,1.380589,0.027529357,1.0244644,0.052933224,0.16584335,0.3286964,0.22729135,0.21193077,0.024972178,0.028940449,0.22798637,0.53781658411026,0.20117201,1.8497548,1.1870772,2.1682584,1.0799708,0.300692,0.39206484,0.22834672
26,0.80459684,0.23227592,0.5086967,1.3587751,0.027210426,1.0219558,0.055212244,0.16356537,0.32839826,0.22615612,0.21040666,0.024551053,0.028677432,0.22381003,0.5403109192848206,0.20161909,1.8224707,1.1779557,2.1697598,1.0580475,0.29212403,0.38411987,0.22448236,0.77158904,0.22813572,0.49594733,1.3429116,0.027116831,1.0056897,0.05166213,0.15994246,0.32867905,0.22459094,0.19405362,0.024371585,0.02863318,0.22622775,0.5271401405334473,0.1981352,1.8127425,1.1534928,2.126851,1.0490144,0.2835631,0.38018125,0.21899886
27,0.7968873,0.2287429,0.501386,1.3239249,0.026988558,1.0030437,0.054377675,0.1593763,0.3256688,0.22392443,0.19325393,0.024529625,0.02887354,0.2204646,0.530691385269165,0.19746074,1.7861409,1.1459419,2.1297097,1.0294278,0.27586508,0.37239882,0.2147913,0.7647602,0.2247267,0.48976302,1.3062847,0.02728848,0.98562056,0.051310796,0.15507548,0.32540277,0.22612177,0.18211444,0.024229383,0.028144741,0.2235834,0.5180208683013916,0.19435379,1.7742754,1.1264745,2.0906894,1.0158066,0.26914287,0.36802253,0.20900187
28,0.78872335,0.22374168,0.49356315,1.2896042,0.026467655,0.98274213,0.05374629,0.15577805,0.32448888,0.22672167,0.18018405,0.023594707,0.02793289,0.21935618,0.5211192667484283,0.19279402,1.7532811,1.1150868,2.0938034,1.0009153,0.2633716,0.35972166,0.2045715,0.7556097,0.22160527,0.4805567,1.2725482,0.025801081,0.96318597,0.050239205,0.15234983,0.3216353,0.22732416,0.17143229,0.023374006,0.027293794,0.22106262,0.5085863471031189,0.18994316,1.743231,1.0973554,2.0533473,0.9876228,0.2552714,0.354905,0.19984692
29,0.7797415,0.22014728,0.48707426,1.2563654,0.025483005,0.9640935,0.052788325,0.15242432,0.32165694,0.22713035,0.17216983,0.022848554,0.026999984,0.21692571,0.5118287205696106,0.19043621,1.7183379,1.0883563,2.0571713,0.97035235,0.24856338,0.346883,0.19611141,0.74946797,0.21823163,0.4756158,1.2396473,0.025081107,0.94499695,0.050059546,0.15202053,0.32011256,0.22706743,0.16404434,0.02261992,0.026541729,0.22016108,0.5004703402519226,0.18639073,1.7111976,1.0723578,2.021187,0.9574576,0.2390324,0.34443042,0.190794
30,0.7725872,0.21662644,0.48095328,1.2219328,0.0245958,0.94458365,0.05203683,0.15087545,0.31915092,0.2254988,0.16450585,0.022125967,0.0261368,0.21485838,0.5034471154212952,0.18715894,1.6855494,1.067086,2.0263615,0.9415397,0.23442689,0.33720154,0.18830839,0.7411733,0.21513242,0.4671662,1.207202,0.023705207,0.92704546,0.04800603,0.14951533,0.31936228,0.22385769,0.15842554,0.021510871,0.024856934,0.21847649,0.4917528033256531,0.18193844,1.6771568,1.0489054,1.990919,0.9275747,0.2256935,0.3336145,0.18154363
31,0.76566815,0.21336347,0.47514814,1.1889763,0.023792572,0.9264028,0.05139739,0.14982748,0.3170917,0.2221132,0.1593926,0.02140047,0.025273614,0.2144449,0.4953428953886032,0.18366903,1.6549801,1.0443866,1.9947324,0.91443884,0.22104888,0.32615012,0.17905599,0.73718226,0.21237685,0.46564245,1.1758381,0.023478555,0.91020197,0.048175883,0.1488563,0.3142047,0.22013335,0.14980568,0.021131609,0.024502216,0.2155755,0.48488670587539673,0.18099217,1.6500298,1.0281901,1.9607955,0.9035482,0.21543884,0.32182008,0.17381296
32,0.75931823,0.2111561,0.46928993,1.1554313,0.023206817,0.9122846,0.05029077,0.14784771,0.31365335,0.22013742,0.15192641,0.02079634,0.024123054,0.21255922,0.4877704828977585,0.17998561,1.623311,1.0223018,1.9661701,0.8864856,0.20902008,0.31740242,0.17140219,0.7284356,0.20889105,0.45792085,1.1423254,0.022672899,0.8971041,0.048536513,0.14569554,0.31007692,0.21745113,0.1453021,0.020122875,0.023433648,0.21524528,0.47668299078941345,0.17759942,1.6173185,1.0070146,1.9346375,0.87729883,0.20365028,0.31467786,0.16772231
33,0.7537142,0.2084279,0.46463862,1.1242204,0.022471411,0.89449835,0.04969734,0.14614278,0.30926782,0.21765025,0.14596736,0.020374661,0.02332583,0.21169694,0.4806428998708725,0.17801198,1.5922704,1.0028386,1.9396245,0.858971,0.19949326,0.31072,0.1654825,0.72430074,0.20587662,0.45082697,1.1128078,0.022008419,0.8820034,0.047197204,0.14466617,0.30812743,0.21693963,0.14120544,0.019869713,0.022474598,0.21500704,0.4701555371284485,0.1739087,1.5881882,0.99062604,1.9091657,0.84994835,0.19416736,0.30907762,0.16037871
34,0.74533564,0.20574015,0.45659947,1.0970435,0.021590455,0.8799529,0.05014202,0.1422959,0.30380774,0.21695423,0.13964446,0.01986517,0.022534488,0.21070728,0.4731110632419586,0.17342249,1.5641366,0.98387617,1.9129933,0.8375887,0.19074936,0.3027978,0.15920804,0.71915305,0.20341474,0.44721746,1.0814685,0.021258935,0.86951566,0.04706247,0.14140111,0.3023604,0.21335143,0.13473961,0.019741988,0.02196498,0.21480107,0.46335655450820923,0.17162427,1.559499,0.9720082,1.8812457,0.8222087,0.18383192,0.30356157,0.15551841
35,0.74123114,0.20216435,0.45335737,1.0658242,0.020900916,0.86883986,0.05002985,0.14043221,0.30091786,0.21405539,0.13368899,0.019592132,0.022004416,0.2107524,0.4665476828813553,0.17294425,1.5341141,0.9653808,1.8872817,0.80980086,0.18145177,0.2971938,0.15407228,0.7184696,0.20049135,0.44019416,1.0547627,0.020877095,0.86016756,0.04690749,0.1404551,0.29874665,0.21326476,0.12815224,0.019439802,0.021511925,0.21377641,0.4577840566635132,0.16833986,1.5281053,0.9489805,1.8560839,0.7995664,0.17807156,0.29572833,0.14930739
36,0.7331159,0.20021987,0.44916394,1.0349162,0.020818327,0.85693055,0.04965271,0.13660577,0.2975152,0.21082179,0.12840058,0.01942138,0.021315562,0.2091701,0.4594496339559555,0.16914845,1.5061048,0.9479208,1.8621719,0.78497815,0.1739187,0.29085505,0.14846373,0.7041475,0.19696318,0.43531662,1.0240275,0.020366402,0.8462349,0.046761688,0.13637003,0.29502127,0.21340884,0.12348923,0.019144716,0.020856488,0.21272777,0.4492797553539276,0.16754694,1.5015734,0.9357366,1.835034,0.7734232,0.171024,0.29111743,0.1457698
37,0.729159,0.197278,0.4422697,1.0096167,0.020442462,0.84424686,0.048873864,0.13524307,0.29223713,0.21027935,0.12170172,0.019281471,0.020997994,0.20841949,0.4534468650817871,0.16801262,1.4791642,0.93162954,1.8372912,0.7619287,0.16895464,0.28452808,0.14409685,0.7022011,0.19533302,0.43033668,0.9938548,0.020279123,0.83387333,0.04633883,0.13475673,0.29227027,0.2103193,0.11767859,0.018909752,0.020462159,0.2111416,0.44393786787986755,0.16316482,1.4704595,0.9205121,1.8109355,0.74970895,0.1651485,0.2875374,0.1427487
38,0.72456926,0.19506848,0.43758005,0.98029864,0.020331021,0.8357187,0.04880468,0.13393947,0.29100385,0.20833026,0.11644232,0.018991562,0.020690463,0.2066935,0.4475782811641693,0.1654741,1.4487813,0.91413754,1.8150787,0.7372912,0.16250506,0.2809916,0.14066204,0.68970466,0.19246677,0.4256966,0.96675134,0.020327276,0.82275206,0.04489643,0.13203867,0.2902475,0.20792904,0.11493199,0.018554755,0.0200199,0.20914456,0.43626701831817627,0.16167137,1.4440911,0.90580934,1.7901096,0.7272551,0.15911669,0.2826592,0.13840066
39,0.71897626,0.19244763,0.43225798,0.9531813,0.019968372,0.8254576,0.048123334,0.13203166,0.290329,0.20748007,0.11554243,0.01880591,0.02011573,0.20558508,0.4417181462049484,0.16198963,1.4204097,0.90056217,1.7948377,0.7157297,0.15482068,0.27685207,0.13766387,0.6957052,0.1911691,0.4227998,0.93889886,0.019908046,0.81083447,0.044984277,0.13316119,0.29222825,0.20701265,0.11116053,0.018655693,0.019646958,0.20864436,0.43354085087776184,0.15925828,1.4176235,0.8907298,1.7705098,0.70500565,0.15268709,0.27672184,0.13458489
40,0.713101,0.1898495,0.4279995,0.924039,0.019505862,0.8150548,0.046959616,0.13127902,0.28790456,0.20458189,0.11162822,0.018504318,0.01982813,0.2038863,0.43559135496616364,0.1614473,1.3939645,0.8859458,1.7735155,0.69053197,0.14893806,0.27261186,0.13353246,0.68474346,0.18801808,0.41780633,0.9105141,0.019661052,0.80623186,0.044882227,0.13130666,0.28843653,0.20357642,0.10758421,0.018863514,0.01925761,0.20616364,0.42628732323646545,0.1588916,1.3874543,0.87670547,1.7519693,0.6791613,0.1481892,0.2736229,0.13205342
41,0.71350574,0.18759307,0.4236294,0.89452964,0.019209145,0.8034464,0.0470028,0.13133883,0.2849121,0.20128417,0.107817546,0.018215965,0.019187756,0.20304334,0.431207537651062,0.15926705,1.3658526,0.8724917,1.7581505,0.66849846,0.14399064,0.26767436,0.13006902,0.68134063,0.18446626,0.41250244,0.88262564,0.01951798,0.79423547,0.043973412,0.13190037,0.2860271,0.19963193,0.10521349,0.018246472,0.01847717,0.20433106,0.42057543992996216,0.15488361,1.3596576,0.8645297,1.7338699,0.6578792,0.1421596,0.26885468,0.1271967
42,0.70492905,0.1850053,0.4182527,0.8663912,0.018921135,0.79499483,0.046974305,0.13054305,0.2842012,0.20015353,0.10597208,0.01833598,0.019055098,0.20107421,0.4248175472021103,0.15603794,1.3352306,0.861099,1.7414503,0.64327323,0.13939214,0.26459503,0.12752211,0.6801601,0.18256257,0.40693223,0.85406154,0.019247796,0.78978616,0.0449548,0.12877959,0.2838896,0.19664246,0.10272523,0.018137798,0.018624747,0.20479631,0.4162429869174957,0.15239075,1.3309332,0.8529169,1.7174573,0.63320947,0.13642095,0.26746425,0.12704232
43,0.6989136,0.18233308,0.41318274,0.83932006,0.019011645,0.78556573,0.04700809,0.12851678,0.28167516,0.19789454,0.10353233,0.018349713,0.018803466,0.19872138,0.4191638380289078,0.15367883,1.3100884,0.84818125,1.723582,0.62313664,0.13590121,0.26186454,0.12582077,0.6720859,0.18034089,0.40143502,0.82651055,0.018797848,0.7790509,0.04415209,0.12926324,0.28081,0.19743747,0.10120149,0.018022263,0.018639697,0.2015667,0.41027942299842834,0.15039057,1.3019878,0.8415186,1.702959,0.612603,0.13320883,0.26472455,0.12443569
44,0.69779426,0.18065262,0.40779722,0.8127136,0.01850817,0.77485144,0.04582751,0.12885526,0.2771181,0.1959618,0.1019816,0.01790332,0.018386178,0.19736955,0.41471776366233826,0.15074053,1.2821667,0.83571887,1.7084566,0.600807,0.13052759,0.25926387,0.122362904,0.66579497,0.178899,0.39573717,0.79923165,0.018595885,0.7670216,0.04347281,0.12749588,0.2766963,0.19739561,0.101451084,0.017231654,0.017486358,0.19946148,0.4047855734825134,0.14796092,1.2757734,0.8307147,1.6884068,0.58628124,0.13053484,0.26172718,0.12281785
