epoch,Data_NaN_out_loss,Data_out_loss,de_natureza_juridica_out_loss,de_ramo_out_loss,de_saude_rescencia_out_loss,de_saude_tributaria_out_loss,fl_antt_out_loss,fl_optante_simei_out_loss,fl_optante_simples_out_loss,fl_passivel_iss_out_loss,fl_rm_out_loss,fl_simples_irregular_out_loss,fl_spa_out_loss,fl_veiculo_out_loss,loss,natureza_juridica_macro_out_loss,nm_divisao_out_loss,nm_meso_regiao_out_loss,nm_micro_regiao_out_loss,nm_segmento_out_loss,setor_out_loss,sg_uf_matriz_out_loss,sg_uf_out_loss,val_Data_NaN_out_loss,val_Data_out_loss,val_de_natureza_juridica_out_loss,val_de_ramo_out_loss,val_de_saude_rescencia_out_loss,val_de_saude_tributaria_out_loss,val_fl_antt_out_loss,val_fl_optante_simei_out_loss,val_fl_optante_simples_out_loss,val_fl_passivel_iss_out_loss,val_fl_rm_out_loss,val_fl_simples_irregular_out_loss,val_fl_spa_out_loss,val_fl_veiculo_out_loss,val_loss,val_natureza_juridica_macro_out_loss,val_nm_divisao_out_loss,val_nm_meso_regiao_out_loss,val_nm_micro_regiao_out_loss,val_nm_segmento_out_loss,val_setor_out_loss,val_sg_uf_matriz_out_loss,val_sg_uf_out_loss
14,0.9040638,0.26593977,0.7869265,1.7513447,0.032963686,1.1692169,0.06526344,0.22382744,0.35480672,0.2592314,0.44393992,0.039208055,0.02438428,0.25251725,0.7181383967399597,0.4003176,2.2892842,2.0690174,3.0579975,1.3837379,0.48778188,1.195835,0.9238209,0.8703869,0.26344994,0.7418923,1.7359,0.032087054,1.1617861,0.061408706,0.20944694,0.35324955,0.25337234,0.42019883,0.037124354,0.023790518,0.25483692,0.6990002989768982,0.37226236,2.2678163,2.0090866,2.9918613,1.3777981,0.4859073,1.1352019,0.86799985
15,0.8900001,0.26161176,0.73688805,1.7201942,0.032564223,1.1634529,0.06385789,0.20820355,0.35136917,0.2534063,0.41298047,0.037014693,0.024264466,0.2489602,0.6990037560462952,0.3647774,2.2367604,1.9926134,2.9850106,1.3588204,0.47724056,1.1136194,0.853029,0.8604155,0.25971308,0.6964055,1.7087309,0.032750428,1.1588664,0.06243536,0.20128588,0.34775686,0.25037923,0.3863846,0.035453912,0.024565522,0.25284207,0.6818105578422546,0.33937776,2.22405,1.9297844,2.9156191,1.3552903,0.47627312,1.0554686,0.79602057
16,0.88181114,0.2575765,0.6968663,1.6923826,0.03238883,1.1592898,0.064454466,0.1993518,0.34697697,0.25033712,0.37861934,0.035577223,0.024637034,0.24721979,0.6822582185268402,0.33319727,2.1947644,1.9139836,2.9094582,1.3350533,0.46911705,1.032471,0.77985835,0.8493167,0.254917,0.66149867,1.6798642,0.0327608,1.1572365,0.062215813,0.19600882,0.34813794,0.251178,0.35070947,0.034969505,0.02447855,0.2515837,0.6644032001495361,0.31343132,2.1796482,1.8476306,2.8349395,1.3266228,0.46528992,0.97561675,0.7248826
17,0.87003595,0.25316507,0.6614628,1.665597,0.032652505,1.1622283,0.06534736,0.19467461,0.34605175,0.2515627,0.34558356,0.03475022,0.024806704,0.24613383,0.6655095219612122,0.3087601,2.1551433,1.8336477,2.8275275,1.3098828,0.45797497,0.9577193,0.71138805,0.840725,0.25076264,0.63242483,1.6499908,0.031352427,1.1594107,0.062113754,0.19034724,0.3489855,0.25292203,0.32271922,0.03317683,0.023864904,0.25159472,0.6490751504898071,0.290083,2.1416929,1.7724956,2.7557735,1.2964618,0.45244604,0.9085858,0.66333896
18,0.86286235,0.248974,0.6317568,1.6343546,0.03195537,1.1596184,0.064841226,0.19024654,0.34416515,0.25221187,0.31754214,0.033145312,0.02375679,0.24574766,0.650390237569809,0.2865383,2.1123757,1.7630032,2.7535357,1.2776997,0.4434142,0.8908391,0.65296865,0.8321545,0.24661864,0.606503,1.6183739,0.0313792,1.1565949,0.06217979,0.18910544,0.3449556,0.25149766,0.2963725,0.031971224,0.023043826,0.25173536,0.6344184279441833,0.27164975,2.0964925,1.7068111,2.6896756,1.2616383,0.4348589,0.84823763,0.6136649
19,0.8543599,0.24573128,0.61060405,1.6028969,0.03147359,1.1570474,0.065154195,0.18863861,0.341644,0.2503641,0.29301816,0.031762615,0.023316875,0.2457308,0.6361056268215179,0.27036947,2.0707188,1.6941787,2.6801538,1.2428381,0.4254251,0.8331661,0.60306454,0.824103,0.24344684,0.5916557,1.587539,0.03189586,1.148219,0.06301297,0.18647155,0.34263116,0.24690598,0.2720535,0.031737305,0.022912603,0.2508033,0.6208550333976746,0.25960362,2.0573094,1.6441622,2.6164672,1.2284561,0.41663653,0.79603845,0.56743807
20,0.8449815,0.241786,0.5936308,1.5728786,0.031798236,1.1498047,0.064543515,0.1873272,0.3406163,0.24599189,0.26754057,0.031883456,0.022952668,0.24508406,0.6221985518932343,0.257266,2.0320578,1.6329238,2.6074414,1.2105558,0.40844354,0.78104556,0.5592631,0.8156019,0.23933685,0.57658833,1.5507375,0.031864736,1.1407099,0.061210494,0.18664894,0.3393097,0.2435971,0.24818937,0.031519987,0.02254094,0.2499485,0.6076430678367615,0.24829271,2.016728,1.5883523,2.5541313,1.192885,0.39813042,0.7520086,0.53089875
21,0.83306265,0.2378041,0.579463,1.536562,0.03131353,1.1384209,0.06353678,0.18561193,0.33588016,0.24205309,0.24452619,0.031067172,0.022016307,0.2447572,0.6082298159599304,0.24808985,1.9898787,1.5780609,2.5491238,1.1763983,0.3880566,0.73823833,0.5223018,0.8003795,0.23514557,0.5602766,1.5181094,0.030817775,1.122292,0.06023798,0.18260558,0.3350898,0.24020822,0.227317,0.03033501,0.021034492,0.2481318,0.5929150581359863,0.23969284,1.9775906,1.5361768,2.492556,1.1636745,0.3771824,0.7101734,0.49531388
22,0.8302666,0.23430732,0.5644127,1.5058675,0.029918395,1.1225326,0.061588194,0.18331939,0.33520406,0.23877555,0.22016071,0.030173361,0.020654285,0.24220532,0.597084254026413,0.23910753,1.9525585,1.5300968,2.4922543,1.1475707,0.37000316,0.69617796,0.48823303,0.7997761,0.23213017,0.5463038,1.487984,0.030249028,1.1067622,0.058724307,0.17905934,0.33469367,0.23742075,0.20215888,0.030063182,0.020120675,0.24703886,0.5828598141670227,0.22934453,1.9439151,1.4875925,2.4398072,1.1352856,0.36090222,0.6701212,0.4647027
23,0.8214202,0.23014647,0.55142796,1.4771101,0.029033722,1.1032132,0.060590893,0.17904936,0.33051395,0.23462406,0.19853047,0.029383898,0.019743757,0.24052608,0.5847592353820801,0.23015428,1.9193287,1.481178,2.4370413,1.1215148,0.35360834,0.65747094,0.45731977,0.79176825,0.22778508,0.5339332,1.4613478,0.028805815,1.086988,0.057192013,0.17495659,0.33006522,0.23448317,0.18285127,0.02926216,0.01926249,0.24440506,0.5711407661437988,0.22326511,1.9128928,1.4404598,2.3857486,1.1093881,0.34650135,0.635018,0.43389884
24,0.814854,0.22688523,0.5396534,1.4487326,0.02844648,1.0843151,0.05900547,0.17446308,0.32822782,0.23455527,0.18050826,0.028649285,0.019195285,0.2394031,0.5739191174507141,0.22330521,1.8906645,1.4326082,2.3825297,1.0954344,0.3399922,0.62250847,0.42810982,0.78969884,0.22354476,0.5224792,1.4345216,0.027818412,1.067122,0.056327723,0.17218494,0.3260465,0.2330829,0.1689553,0.02820521,0.018693296,0.24334493,0.5610482692718506,0.21576318,1.8819747,1.3933276,2.3312001,1.0830109,0.33207616,0.5981319,0.40387985
25,0.80602133,0.22195044,0.52969754,1.4251982,0.027325217,1.0643089,0.058029108,0.17176418,0.32471037,0.2338211,0.16760042,0.027904231,0.01872437,0.23744059,0.562608540058136,0.21775848,1.8646506,1.3871417,2.3296523,1.0748458,0.3276502,0.5830937,0.39672032,0.7765309,0.22007807,0.51551735,1.4084948,0.026535125,1.0447537,0.055145476,0.16772829,0.3240613,0.23382004,0.15850359,0.027058244,0.017780298,0.24152336,0.5494519472122192,0.21403657,1.8602368,1.3506975,2.2813725,1.0606701,0.31796888,0.56032515,0.3728349
26,0.8020021,0.21990104,0.52243334,1.3978806,0.026362116,1.0419456,0.05588863,0.16963047,0.32260168,0.23552021,0.15782574,0.027174093,0.017754171,0.23576725,0.5534424185752869,0.21529797,1.8381472,1.3442771,2.281284,1.0503542,0.31233174,0.5485053,0.3662422,0.7736396,0.2170637,0.51281327,1.3817497,0.026229966,1.0269663,0.053770322,0.17085823,0.32375258,0.23232825,0.15041538,0.027215011,0.017235018,0.23831414,0.5406935811042786,0.21209918,1.83133,1.3078701,2.2347896,1.0357498,0.30356708,0.5246748,0.34192884
27,0.79451203,0.21623018,0.52066755,1.3705592,0.02536095,1.0209943,0.055345446,0.16867825,0.3208409,0.23270735,0.15095034,0.02667379,0.017196583,0.2338819,0.5431918501853943,0.21483882,1.8085061,1.3030543,2.233419,1.0252546,0.2952355,0.5127925,0.3346135,0.76826936,0.21401721,0.51076156,1.3542504,0.025804834,0.999837,0.052822106,0.16851394,0.3205271,0.23369919,0.14647008,0.026999826,0.017155617,0.23767938,0.5316105484962463,0.21256529,1.7992436,1.2709826,2.192378,1.0136445,0.2866412,0.4939076,0.3143317
28,0.7879938,0.21363261,0.5184874,1.3443539,0.025738014,0.9987252,0.05496131,0.16797136,0.31835133,0.23514074,0.14536074,0.026971113,0.017418947,0.23208165,0.5340694785118103,0.21374124,1.7796762,1.2639765,2.1895297,1.0019023,0.2799312,0.47952938,0.3065927,0.75800246,0.21098197,0.50582737,1.326629,0.025623888,0.9814879,0.05145951,0.16392617,0.3190209,0.23348406,0.14183263,0.026666686,0.016849041,0.23476851,0.5215311646461487,0.20968857,1.7720119,1.2356018,2.1495907,0.9899139,0.27286446,0.46304834,0.28757742
29,0.7812981,0.21150391,0.5119765,1.3163137,0.02502831,0.97902006,0.053339735,0.16496094,0.31611538,0.2345928,0.14121258,0.026308874,0.017212957,0.23194289,0.5254558026790619,0.21058449,1.7508149,1.2324013,2.1518517,0.9800245,0.2654657,0.45384705,0.28304026,0.75003785,0.20873217,0.49795663,1.2967522,0.0242047,0.96027654,0.049973395,0.16271149,0.3200365,0.23354325,0.13855073,0.025643043,0.016343229,0.23307444,0.512761116027832,0.20640858,1.7421734,1.2089334,2.1149836,0.96779186,0.25815713,0.43667635,0.26582977
30,0.77556574,0.20809521,0.5063123,1.2888391,0.023832418,0.96262026,0.051761113,0.16173892,0.3175948,0.23352736,0.13715199,0.025393657,0.01640024,0.22878037,0.5167391300201416,0.20717824,1.7233579,1.1992663,2.1132278,0.95662427,0.2531044,0.4253779,0.25969258,0.7448959,0.20399393,0.48973393,1.2747372,0.023453314,0.9448195,0.049284376,0.15773526,0.32034862,0.23183891,0.1342298,0.02509379,0.016038561,0.23196077,0.5043455958366394,0.20126116,1.7164776,1.1750958,2.0792325,0.94717085,0.24720863,0.41354832,0.24620658
31,0.7737714,0.20454843,0.49695188,1.2616692,0.023395803,0.9438993,0.051423267,0.15903322,0.31828696,0.23360875,0.13445933,0.0248072,0.016317762,0.22747703,0.5093750655651093,0.19971426,1.6928253,1.1715231,2.0799842,0.93450713,0.23959684,0.40408513,0.24263553,0.73922366,0.20058694,0.48110652,1.246187,0.023340154,0.9261706,0.049082324,0.15604365,0.32077652,0.23023848,0.13215464,0.025209652,0.016506067,0.23108697,0.4963134527206421,0.19491015,1.6870911,1.1506503,2.0454571,0.92361045,0.2344586,0.39292946,0.23033154
32,0.76413953,0.20046254,0.48767918,1.2345521,0.023280846,0.92856395,0.051709466,0.15482262,0.31607804,0.23176372,0.1324376,0.025090707,0.016593834,0.22680968,0.5002475380897522,0.19460392,1.6635005,1.1435714,2.0454884,0.9123479,0.22852859,0.3832248,0.22712603,0.73652357,0.1984528,0.4735668,1.2190723,0.023072906,0.9126113,0.04936873,0.15180796,0.31935358,0.22975911,0.1266307,0.02493231,0.01658342,0.23105663,0.48930856585502625,0.18804291,1.6556205,1.1214323,2.0118198,0.9005402,0.22421966,0.37479037,0.21551272
33,0.75632685,0.19841853,0.4815562,1.2085714,0.022888139,0.9127647,0.050747603,0.15346879,0.3181014,0.23199546,0.12787285,0.024933543,0.01648286,0.22620773,0.4927389621734619,0.18875131,1.6370654,1.1194782,2.0154934,0.8911791,0.21865126,0.36707714,0.21240655,0.7281825,0.19567235,0.46531072,1.1934782,0.02253054,0.89851487,0.04933112,0.15076903,0.3195328,0.22892423,0.12537113,0.024456538,0.016309727,0.230459,0.48171937465667725,0.18406318,1.628354,1.096844,1.9842416,0.8807564,0.21300407,0.35976642,0.20467186
34,0.7493514,0.19703683,0.47310734,1.1816498,0.022538703,0.89892876,0.050674032,0.15124258,0.3155978,0.22952536,0.12501256,0.024432365,0.016426098,0.22529449,0.485498383641243,0.18377598,1.6086094,1.0960603,1.9855586,0.8684632,0.20780769,0.3534406,0.20176104,0.72239107,0.19402021,0.45931977,1.1667848,0.022657964,0.8817553,0.048074853,0.15119211,0.31629628,0.22618122,0.12319661,0.024149349,0.01610522,0.23016629,0.4750739634037018,0.17791313,1.6000749,1.0770581,1.9574091,0.85930556,0.2046591,0.3488678,0.19499436
35,0.74486566,0.19382408,0.46564543,1.1571479,0.022208069,0.8808433,0.050349638,0.1487208,0.31258172,0.22912392,0.12340034,0.024028035,0.01626565,0.22521648,0.4787514954805374,0.17836186,1.5807384,1.0723155,1.9581752,0.85029715,0.19999202,0.3421808,0.19168457,0.7141157,0.19047435,0.45161682,1.1389338,0.02220447,0.8641945,0.047346085,0.14906159,0.31621364,0.22686215,0.11896213,0.024152491,0.016654989,0.23108576,0.46758949756622314,0.17464706,1.5719098,1.0597743,1.9320984,0.8374111,0.19459087,0.3397051,0.18678172
36,0.7383579,0.18911989,0.45983863,1.1314726,0.021974167,0.86264265,0.049591906,0.1462987,0.31186062,0.22668391,0.119773105,0.024130229,0.016391713,0.22467832,0.47141122817993164,0.1745645,1.554281,1.0523322,1.9330938,0.83029544,0.19267556,0.33268636,0.1833517,0.7112053,0.18723817,0.44641545,1.1144905,0.021885991,0.8500737,0.047503162,0.14483447,0.31373382,0.22615053,0.1180859,0.023827383,0.016427746,0.22862415,0.4611630141735077,0.17041552,1.5456492,1.0326394,1.90143,0.81883496,0.18939811,0.32614306,0.17556746
37,0.733729,0.18705463,0.45525026,1.1086863,0.021950822,0.8483987,0.049919344,0.14495501,0.31048852,0.22306499,0.11773096,0.023883311,0.016507672,0.2239818,0.46521174907684326,0.17139113,1.5271814,1.0306611,1.9057904,0.8103698,0.18507001,0.3206581,0.17321123,0.7024623,0.18406901,0.4405189,1.0927494,0.021611381,0.83045137,0.047296174,0.14233196,0.31080377,0.22195686,0.115968205,0.023118973,0.016308425,0.22808288,0.45417556166648865,0.16675721,1.5238843,1.0159386,1.8799119,0.8026216,0.18357739,0.31876555,0.16734059
38,0.7279453,0.18439543,0.45046824,1.084484,0.021323977,0.8317224,0.049095217,0.14189142,0.30732337,0.22174478,0.11512047,0.023131823,0.016234558,0.22288337,0.4589809626340866,0.16779062,1.5043962,1.0125357,1.8845499,0.7935258,0.17833592,0.31249142,0.16574463,0.6973968,0.18050033,0.43611366,1.0683832,0.020721821,0.813451,0.046909813,0.14027806,0.3079021,0.22124793,0.113893,0.022808978,0.016031943,0.22641042,0.44782164692878723,0.16430241,1.4956868,1.000488,1.859835,0.78303176,0.17452997,0.3106111,0.16083403
39,0.7246536,0.18181151,0.44484228,1.058688,0.020753473,0.81403077,0.04898379,0.13867725,0.30464208,0.21990994,0.11529578,0.022412527,0.01592579,0.22175297,0.45313887298107147,0.16509542,1.478589,0.99340403,1.8605015,0.7753792,0.173076,0.3033019,0.15715599,0.69463813,0.17790267,0.43142787,1.0448859,0.020473886,0.7943822,0.046378877,0.13529894,0.30525172,0.21774958,0.113266975,0.02209688,0.015888464,0.22582941,0.44217097759246826,0.16100395,1.4739766,0.9805651,1.8344425,0.7644895,0.17178896,0.30201936,0.15268137
40,0.7184896,0.17919046,0.43923417,1.0351528,0.02040569,0.7961539,0.048337087,0.13604534,0.30030516,0.21742302,0.1125157,0.022158828,0.015945783,0.2196229,0.44684942066669464,0.16216525,1.4534119,0.97852135,1.8396863,0.7558476,0.16735142,0.29744887,0.15108195,0.68644106,0.1765093,0.42653522,1.0202061,0.02049095,0.7773815,0.045517612,0.13270344,0.29988268,0.21550761,0.108962305,0.02226901,0.015781108,0.2226855,0.43577659130096436,0.15968081,1.4476337,0.96420825,1.8174244,0.7466089,0.1651819,0.2971175,0.1464449
41,0.7134522,0.17731957,0.43750954,1.0101709,0.020265516,0.77902293,0.04805507,0.1324425,0.2974339,0.21485843,0.10864362,0.02207437,0.016073748,0.2196241,0.44109079241752625,0.16108742,1.4284165,0.9605092,1.8184807,0.7365074,0.16276307,0.2903391,0.14399543,0.6830412,0.1747152,0.42060545,0.9960961,0.020226298,0.76170087,0.045623556,0.13043773,0.29966015,0.21118823,0.107046105,0.02147238,0.015968693,0.22198343,0.4304226338863373,0.15595065,1.4215798,0.94990695,1.7937219,0.7266618,0.16058007,0.29128525,0.14026529
42,0.7065811,0.17634383,0.42997062,0.9852307,0.01978251,0.7636873,0.04742398,0.12999713,0.2965298,0.213333,0.106837705,0.021528468,0.015852693,0.21648517,0.435299813747406,0.15694292,1.4043161,0.94555855,1.8004205,0.7177623,0.15620665,0.28666997,0.13948765,0.68272465,0.17306624,0.4166864,0.9703941,0.019587612,0.745579,0.045308784,0.12704705,0.29838207,0.20982416,0.10367517,0.021196889,0.01571041,0.21962433,0.42619431018829346,0.15337406,1.397878,0.9360552,1.7761576,0.7093617,0.15703277,0.28655064,0.13696925
43,0.7060666,0.17284465,0.42384502,0.9626651,0.01942431,0.7504274,0.046969224,0.12690893,0.29430506,0.2113086,0.10467271,0.020852089,0.015480811,0.21489011,0.4305928349494934,0.1534048,1.3790574,0.93318653,1.7811191,0.70104504,0.15291509,0.28177434,0.1358214,0.6779385,0.16985145,0.41255128,0.9452097,0.019133877,0.73255754,0.0447576,0.12344226,0.29595825,0.20774114,0.10190523,0.0205854,0.015277514,0.21842074,0.4205327033996582,0.15082794,1.3719755,0.9242744,1.7588626,0.6890967,0.15182011,0.2833458,0.1330716
44,0.6993083,0.17008962,0.4198247,0.93562114,0.019014418,0.736371,0.046180263,0.12592828,0.29290283,0.20555487,0.10405809,0.02044094,0.015332918,0.2139654,0.42445461452007294,0.15037557,1.3521183,0.9188099,1.7649165,0.6797218,0.1481579,0.27774906,0.13201344,0.6757568,0.1652287,0.40698457,0.9173532,0.018656526,0.7246583,0.04442831,0.12218912,0.29184896,0.20497848,0.09996373,0.020385208,0.015475392,0.21641405,0.4149741232395172,0.1477892,1.3431467,0.9118137,1.7398531,0.6685907,0.14565267,0.2804671,0.12924516
