epoch,Data_NaN_out_loss,Data_out_loss,de_natureza_juridica_out_loss,de_ramo_out_loss,de_saude_rescencia_out_loss,de_saude_tributaria_out_loss,fl_antt_out_loss,fl_optante_simei_out_loss,fl_optante_simples_out_loss,fl_passivel_iss_out_loss,fl_rm_out_loss,fl_simples_irregular_out_loss,fl_spa_out_loss,fl_veiculo_out_loss,loss,natureza_juridica_macro_out_loss,nm_divisao_out_loss,nm_meso_regiao_out_loss,nm_micro_regiao_out_loss,nm_segmento_out_loss,setor_out_loss,sg_uf_matriz_out_loss,sg_uf_out_loss,val_Data_NaN_out_loss,val_Data_out_loss,val_de_natureza_juridica_out_loss,val_de_ramo_out_loss,val_de_saude_rescencia_out_loss,val_de_saude_tributaria_out_loss,val_fl_antt_out_loss,val_fl_optante_simei_out_loss,val_fl_optante_simples_out_loss,val_fl_passivel_iss_out_loss,val_fl_rm_out_loss,val_fl_simples_irregular_out_loss,val_fl_spa_out_loss,val_fl_veiculo_out_loss,val_loss,val_natureza_juridica_macro_out_loss,val_nm_divisao_out_loss,val_nm_meso_regiao_out_loss,val_nm_micro_regiao_out_loss,val_nm_segmento_out_loss,val_setor_out_loss,val_sg_uf_matriz_out_loss,val_sg_uf_out_loss
10,1.1908813,0.45995623,0.9099035,2.101847,0.018688418,1.2455428,0.04767047,0.3832306,0.47468942,0.363922,0.5384248,0.014162391,0.023392916,0.26450506,22.38046360015869,0.5537089,2.631748,2.4598222,3.3763337,1.6784272,0.78814775,1.5198113,1.3356489,1.2023875,0.46187234,0.878299,2.044875,0.018569112,1.2335656,0.04981159,0.3702415,0.47950858,0.33017644,0.50990736,0.012736077,0.020339496,0.26582834,21.861465454101562,0.5344434,2.5801442,2.403212,3.3343658,1.6313289,0.7459203,1.4621311,1.2918037
11,1.1791021,0.45407695,0.85736966,2.0228214,0.018356856,1.2310395,0.048773743,0.36399904,0.47495174,0.32218295,0.50684136,0.013581288,0.02040007,0.26187128,21.6118221282959,0.525597,2.5505939,2.4002647,3.326387,1.5991662,0.7204507,1.4405489,1.2734468,1.1960644,0.4493468,0.83826005,1.9708556,0.019190952,1.2165171,0.050634008,0.34543502,0.4756414,0.29146144,0.47670585,0.012738159,0.018463608,0.26185536,21.090412139892578,0.5144338,2.5031004,2.3322973,3.2719622,1.558788,0.68176323,1.3805331,1.2243632
12,1.1703708,0.4419499,0.8180206,1.9458716,0.019001696,1.2158718,0.050564982,0.3431672,0.4748,0.28591073,0.47942564,0.013493434,0.01872284,0.25851104,20.832768440246582,0.50434804,2.4712706,2.3207402,3.261045,1.5265138,0.6586834,1.3527199,1.2017648,1.1905943,0.4419164,0.80374885,1.9026787,0.02024128,1.2050157,0.052203804,0.3257162,0.47133124,0.26581144,0.45216033,0.013001786,0.017133085,0.25765565,20.33708381652832,0.48854452,2.4340696,2.2441816,3.19837,1.4915862,0.6276903,1.2929147,1.1405154
13,1.1669581,0.43470964,0.78648865,1.8795075,0.020464499,1.203927,0.052111894,0.32056153,0.4680195,0.2642393,0.45038682,0.014079445,0.017525578,0.2532566,20.104663848876953,0.4772678,2.4055982,2.2354999,3.1878254,1.4646006,0.61041474,1.2709947,1.1202278,1.1837347,0.4388067,0.7742292,1.8426216,0.02243343,1.19337,0.054354466,0.30646294,0.46464115,0.25197303,0.42913836,0.014009361,0.01632322,0.25457966,19.663057327270508,0.4542792,2.376544,2.1642177,3.122248,1.4367968,0.58844453,1.21442,1.0594287
14,1.1590371,0.4332502,0.7558565,1.8223429,0.022690665,1.1962044,0.053910926,0.30011,0.46220544,0.25506473,0.43239337,0.014961445,0.017025573,0.25053507,19.448286056518555,0.4403705,2.350871,2.1517215,3.1129136,1.4141948,0.5742593,1.1934466,1.0349197,1.1786351,0.44045207,0.7475393,1.7869235,0.025354736,1.1917374,0.05583615,0.28960612,0.4604178,0.2506953,0.4137405,0.0152170565,0.016356917,0.25077978,19.067913055419922,0.4185013,2.3212142,2.080784,3.0510778,1.3933865,0.5568769,1.1450691,0.977711
15,1.1524513,0.4350358,0.73066235,1.7678287,0.026297737,1.1923637,0.056107715,0.28611094,0.4585162,0.24917358,0.41766784,0.017015006,0.017806828,0.25027847,18.8648099899292,0.40573663,2.2979143,2.0722837,3.0383458,1.3710501,0.54345345,1.1239154,0.9547931,1.1692219,0.44042858,0.7280722,1.7330842,0.02955962,1.1856244,0.05892576,0.27626196,0.45454708,0.24080117,0.39812228,0.017553063,0.017717972,0.25202802,18.48658561706543,0.38818678,2.2725756,2.0035758,2.9738038,1.3511715,0.52587485,1.0756437,0.8938071
16,1.1440039,0.4343124,0.7152698,1.7145118,0.03014696,1.1883904,0.058910623,0.27500063,0.45175815,0.24105299,0.40028656,0.019064635,0.01893414,0.2491042,18.288321495056152,0.37916762,2.2447994,1.9921588,2.9598172,1.3316363,0.51132584,1.0553341,0.87333405,1.161661,0.44023567,0.7118376,1.6840836,0.03163857,1.1843868,0.06114966,0.2674112,0.4440088,0.23003846,0.38255543,0.019754307,0.019284539,0.24969117,17.905906677246094,0.36612183,2.2183247,1.9196271,2.8912716,1.3149186,0.49639893,0.99796194,0.81354684
17,1.1378429,0.43292856,0.6990019,1.6654122,0.03138944,1.1829073,0.06047152,0.26459938,0.44012207,0.22902781,0.38350242,0.021272218,0.020773448,0.24901177,17.70210361480713,0.35741454,2.1916506,1.91098,2.878943,1.2947695,0.48162913,0.97719115,0.79126203,1.1573043,0.43836185,0.69104695,1.6366029,0.031104758,1.1778356,0.06098082,0.25552574,0.43239668,0.2247804,0.3643968,0.021275945,0.020633893,0.24958922,17.328197479248047,0.3487871,2.168043,1.8383387,2.8117828,1.2815394,0.47041833,0.9171907,0.7302599
18,1.1340392,0.43192,0.67792356,1.6187696,0.03037069,1.1791677,0.06031812,0.25237358,0.42671433,0.22360864,0.36407423,0.022985782,0.02211278,0.24791521,17.119023323059082,0.3398516,2.1424484,1.8257594,2.7974467,1.2604864,0.45837343,0.89565647,0.7067067,1.1530458,0.436611,0.67044574,1.5977668,0.029548733,1.1731359,0.061003838,0.24443172,0.4189644,0.21709177,0.34654242,0.022733202,0.02205759,0.2510154,16.763765335083008,0.330449,2.1201606,1.7559313,2.7348793,1.247681,0.4499361,0.83459103,0.64574414
19,1.1296823,0.43062258,0.65651965,1.5796416,0.029199313,1.1733248,0.060295764,0.23920193,0.4147409,0.21900868,0.34841472,0.023814682,0.02310342,0.24724904,16.565800666809082,0.3254713,2.0959992,1.746144,2.7201347,1.2279215,0.4402033,0.8107876,0.62432086,1.1519632,0.43387926,0.6510782,1.5597873,0.028708134,1.1650891,0.06044271,0.22790039,0.40759325,0.2197262,0.3291865,0.02348015,0.022342758,0.24935658,16.237192153930664,0.31797874,2.0792568,1.6802899,2.6600847,1.2156711,0.43288696,0.75399107,0.5664973
20,1.127798,0.42668828,0.6389365,1.5458211,0.02820336,1.168241,0.059405796,0.22572228,0.39952353,0.21954396,0.33319536,0.024205837,0.023500307,0.2473399,16.051013946533203,0.31256497,2.055579,1.6690093,2.64644,1.1964624,0.4236967,0.73079276,0.548344,1.1493633,0.42960176,0.63698924,1.5312539,0.027955268,1.1563064,0.060034823,0.21174991,0.38862577,0.21853772,0.31999248,0.0228823,0.022063047,0.2482519,15.738875389099121,0.30724952,2.042748,1.6028972,2.5842824,1.1862779,0.4176782,0.6785327,0.4956025
21,1.1254439,0.42268485,0.62487364,1.5150247,0.027504344,1.1582122,0.0586918,0.20833303,0.383972,0.21951374,0.3225096,0.023893882,0.022861196,0.24755187,15.568556308746338,0.3009112,2.020585,1.5941391,2.5745869,1.1674962,0.4082446,0.6609958,0.4805277,1.1469241,0.4255582,0.62414044,1.4995171,0.027162319,1.149338,0.05896424,0.19982982,0.37565333,0.220809,0.31057706,0.022077138,0.021789104,0.2480657,15.290855407714844,0.29249662,2.0087414,1.5323015,2.518032,1.1590782,0.4019219,0.6144361,0.43344113
22,1.1234996,0.41925365,0.60992706,1.4840369,0.02619976,1.1468234,0.057518832,0.19495821,0.37275884,0.22226751,0.3124529,0.022767434,0.022050872,0.24648294,15.11861276626587,0.2858526,1.9858291,1.5252738,2.5043585,1.1409993,0.39316666,0.5998938,0.42224067,1.1424881,0.42171308,0.61283505,1.4702345,0.026889645,1.1395694,0.05751341,0.18926358,0.3649765,0.22099303,0.300603,0.021511279,0.020786671,0.24822325,14.86363697052002,0.27863514,1.9721336,1.463063,2.4504473,1.1305125,0.38542822,0.56062376,0.38519296
23,1.1212006,0.41703588,0.5967791,1.4551435,0.025991492,1.1401104,0.05616998,0.18952715,0.36038253,0.22257659,0.30367404,0.022269966,0.021563286,0.24683361,14.709820747375488,0.27025348,1.9520922,1.4568555,2.439877,1.1129229,0.37799484,0.54780877,0.3727572,1.1418768,0.42033884,0.5997124,1.4386961,0.026801718,1.1354393,0.057225388,0.18703009,0.3595956,0.22149341,0.29088002,0.021864984,0.021230701,0.24847011,14.48963737487793,0.26314318,1.938087,1.3992379,2.386086,1.1029414,0.37047708,0.5155353,0.34347406
24,1.116775,0.41372654,0.5847363,1.4221317,0.026092973,1.1343012,0.056357708,0.18678212,0.3584571,0.22503093,0.2909237,0.022994777,0.022282459,0.24672759,14.34006929397583,0.2545724,1.9158275,1.3977417,2.3756897,1.0819254,0.3626062,0.5074854,0.33690184,1.137283,0.41614163,0.5835453,1.4047289,0.0266145,1.1317067,0.0570291,0.18909253,0.35788015,0.22427586,0.278222,0.022058105,0.021869298,0.24785039,14.135602951049805,0.24891065,1.9035903,1.3411196,2.3232186,1.0718932,0.35572818,0.4811796,0.31166512
25,1.1147965,0.4110161,0.5695977,1.3912705,0.026317494,1.1310852,0.05674567,0.18886244,0.35598773,0.22638974,0.27831572,0.022987703,0.022505581,0.246059,13.990030765533447,0.24289653,1.8853519,1.3361924,2.3075314,1.0542485,0.3482337,0.47087628,0.30276293,1.1357832,0.41403994,0.5678026,1.3800745,0.026517227,1.1311659,0.056643378,0.18958445,0.35573742,0.22742261,0.26391423,0.02154201,0.02141817,0.24561249,13.81075382232666,0.23676702,1.8740312,1.2865047,2.2564497,1.0481468,0.34124333,0.44773966,0.28261316
26,1.1140568,0.40803745,0.55259883,1.3643134,0.025199365,1.1288235,0.055189118,0.18882549,0.35627478,0.22756648,0.26138526,0.022296324,0.021903956,0.2442573,13.652199268341064,0.23046422,1.8570569,1.278681,2.2389197,1.0314741,0.3348043,0.43599895,0.27407196,1.1320064,0.4114652,0.55055314,1.3478298,0.02495275,1.1250756,0.05559685,0.18979545,0.3539309,0.22828372,0.24756044,0.020563412,0.020721119,0.24460024,13.481657981872559,0.22826041,1.846933,1.232751,2.1925323,1.0214081,0.3278885,0.42048958,0.2584598
27,1.1084857,0.40531123,0.53435606,1.3368258,0.024000945,1.1225625,0.054316774,0.18856257,0.35455558,0.22776237,0.24788888,0.021086685,0.021219883,0.24271415,13.330572128295898,0.21946973,1.8253059,1.2281258,2.1792638,1.0035146,0.32019782,0.41190487,0.25314054,1.1287258,0.4088788,0.5332569,1.3201332,0.023508953,1.1153402,0.054010574,0.18994543,0.35544002,0.22407782,0.2335111,0.019238194,0.019743882,0.2422104,13.180037498474121,0.2179652,1.8170772,1.1912843,2.135356,0.9989628,0.31314316,0.39709374,0.2411358
28,1.1056573,0.40313116,0.5213493,1.3070428,0.022357581,1.1120075,0.052675918,0.18860602,0.35328165,0.22537091,0.23129311,0.019900888,0.020209683,0.24175158,13.035446643829346,0.21193123,1.7958277,1.1848981,2.123557,0.98073184,0.30731767,0.39059275,0.23595425,1.1257576,0.40716392,0.52306724,1.2900971,0.02319971,1.1051546,0.054215703,0.189143,0.3540088,0.22530846,0.21774724,0.019130433,0.019553041,0.2428529,12.903104782104492,0.21235156,1.7823621,1.1493576,2.0845244,0.9735016,0.299245,0.3803366,0.2250259
29,1.1029949,0.4012958,0.51101315,1.2753799,0.02254225,1.1077638,0.05280202,0.18922842,0.35147858,0.22522509,0.21764183,0.020357285,0.020560676,0.23924035,12.767496585845947,0.20624399,1.7634342,1.146877,2.074316,0.9547843,0.29136646,0.37330177,0.21964836,1.1214397,0.40529725,0.5200497,1.259538,0.024238905,1.1002855,0.054037686,0.18870646,0.35054988,0.22074388,0.20395759,0.019867565,0.020586384,0.24091572,12.636359214782715,0.2077849,1.7495601,1.110843,2.0359957,0.9453007,0.28167844,0.36475596,0.21022661
30,1.1008931,0.3992048,0.50951946,1.2471645,0.023586992,1.1001191,0.053356722,0.18939203,0.34897017,0.2217093,0.2017557,0.020803228,0.020884514,0.23803616,12.524460792541504,0.20537066,1.7324693,1.1124816,2.027752,0.9282862,0.27576214,0.3592775,0.20766556,1.119606,0.40296414,0.51479626,1.229413,0.024609717,1.0960947,0.053978704,0.18730302,0.34982213,0.22040768,0.1901542,0.020343313,0.021109547,0.23992485,12.402003288269043,0.20973606,1.7183923,1.0792147,1.9912443,0.91873384,0.26626354,0.35156348,0.19632699
31,1.0969838,0.39830017,0.5040814,1.2135899,0.02369093,1.0949062,0.05292447,0.18754733,0.3492099,0.21803445,0.18901882,0.021006439,0.021522738,0.23617798,12.273730754852295,0.20285884,1.6988685,1.0785967,1.9857118,0.90131426,0.25971732,0.34479636,0.19487278,1.115705,0.40129128,0.5085834,1.1989427,0.023493798,1.0860199,0.0534101,0.18427095,0.34439874,0.21879882,0.17884551,0.019556103,0.019833514,0.23654626,12.157276153564453,0.20670491,1.6892991,1.0494521,1.9563653,0.88983333,0.25206718,0.33724535,0.18661283
32,1.0941912,0.39598954,0.49792325,1.184001,0.02264503,1.0869102,0.051964644,0.18408212,0.3480807,0.21420968,0.17901552,0.020108629,0.020710193,0.23641023,12.041082859039307,0.19999027,1.6689788,1.0513852,1.9471698,0.87346166,0.24575374,0.33380556,0.18429515,1.1122802,0.39895856,0.5019396,1.1681365,0.022205759,1.086918,0.0521484,0.18159215,0.3474055,0.21690364,0.16756642,0.018548327,0.019338582,0.23634095,11.941849708557129,0.2034204,1.6537768,1.0277269,1.9211291,0.86245376,0.23616643,0.32919866,0.17769651
33,1.0922048,0.39433765,0.49023286,1.1508224,0.021135416,1.0825355,0.05055974,0.18334594,0.34877765,0.2122122,0.16981186,0.019137468,0.019798152,0.23434736,11.820408344268799,0.19849691,1.6362634,1.0273412,1.9175894,0.84428036,0.23064795,0.32255325,0.17397547,1.1108391,0.39709246,0.49289903,1.1340663,0.0219199,1.0783358,0.05104547,0.1808413,0.34424627,0.2178768,0.15887147,0.017969396,0.018589647,0.23489718,11.721549034118652,0.19878553,1.6241351,1.0032222,1.8921036,0.83265597,0.22421117,0.3192426,0.16770351
34,1.0889769,0.39292186,0.48344827,1.120362,0.020769633,1.0773801,0.050597742,0.18187886,0.34582528,0.21272132,0.157976,0.01885869,0.019832656,0.23474191,11.605809688568115,0.1955016,1.6033772,1.0023032,1.8850312,0.81666505,0.21882106,0.31276646,0.16505311,1.1080604,0.39615324,0.48859802,1.1036369,0.022214994,1.072882,0.051056676,0.17843835,0.3441814,0.2120808,0.14960894,0.018197712,0.019510437,0.23489058,11.516563415527344,0.19869326,1.5918782,0.9767947,1.8598521,0.8075274,0.21438485,0.30842704,0.1594967
35,1.0848638,0.38997406,0.4774965,1.0863867,0.021432832,1.0729547,0.05005932,0.17864932,0.3465262,0.21257484,0.1502536,0.019292146,0.020287275,0.23404413,11.405556678771973,0.1922484,1.5703766,0.9802765,1.8572731,0.7876749,0.20838287,0.30651766,0.15801156,1.1045023,0.39363572,0.4823188,1.0633721,0.023089545,1.0724978,0.052137457,0.17542061,0.34527823,0.21456541,0.1445557,0.019208258,0.02034242,0.23357545,11.323636054992676,0.19488433,1.5570415,0.9563186,1.8378127,0.7772634,0.20018281,0.3032501,0.1523816
36,1.0821776,0.38924712,0.47244248,1.0542145,0.021241862,1.0680405,0.05070506,0.17398179,0.34511048,0.21248597,0.1425831,0.019430283,0.02072001,0.23260769,11.206280708312988,0.18944252,1.5413046,0.955253,1.8280634,0.76246893,0.19713941,0.29760233,0.15001841,1.1043866,0.39211464,0.4763732,1.0365268,0.022062588,1.0655143,0.051965125,0.17082931,0.3452989,0.21360828,0.1383055,0.019104116,0.019832801,0.23195976,11.139493942260742,0.19289227,1.5283972,0.93657357,1.8118373,0.7492623,0.19156061,0.2959573,0.14513169
37,1.0800208,0.38636035,0.46693885,1.0204244,0.020767337,1.0633774,0.05089345,0.17062011,0.34696645,0.21081868,0.13558239,0.018763162,0.020589093,0.23232955,11.0194673538208,0.18653503,1.5069145,0.9402822,1.8035626,0.7345295,0.18691882,0.29188383,0.14438903,1.0975001,0.3899655,0.46663254,1.0018272,0.0207559,1.0587397,0.049807593,0.16387801,0.3474336,0.20979884,0.1294612,0.017041123,0.018648632,0.2330613,10.925089836120605,0.18538956,1.4967884,0.9177615,1.7880976,0.72060615,0.18023205,0.29106647,0.1405971
38,1.0772412,0.38433006,0.4572624,0.9914438,0.019677013,1.0554179,0.049060356,0.16440296,0.3451056,0.21126533,0.13181552,0.01827817,0.019414678,0.23144649,10.823489665985107,0.18184535,1.4788446,0.9175254,1.7790654,0.708665,0.17845212,0.28442538,0.13850504,1.0987684,0.38837847,0.4603417,0.9735412,0.019745054,1.0540202,0.050117407,0.16197635,0.34396935,0.20993634,0.12392257,0.015968865,0.01799475,0.23198465,10.746772766113281,0.18202627,1.4666805,0.8976377,1.7599076,0.6982153,0.17306256,0.28277364,0.13580431
39,1.0766575,0.3824318,0.45080233,0.96042883,0.019056905,1.050928,0.04906697,0.16076273,0.34421283,0.20882574,0.12645,0.017403726,0.018696932,0.23183513,10.653502464294434,0.17778334,1.4485967,0.9033987,1.7595875,0.6834322,0.16965821,0.2793107,0.13417667,1.0970428,0.3854563,0.45553723,0.94083416,0.01969671,1.0495694,0.049661126,0.15581371,0.34624317,0.20575322,0.120916285,0.01625619,0.017595757,0.23030417,10.572612762451172,0.17998117,1.4336312,0.8838683,1.7385215,0.6711098,0.16371967,0.27973557,0.13136384
40,1.0743909,0.38091242,0.44367623,0.9292911,0.018510163,1.045927,0.048211247,0.15748924,0.34295315,0.20701554,0.120545626,0.016828444,0.01849573,0.23085149,10.463867664337158,0.17340171,1.4153277,0.88341,1.7348654,0.6573843,0.16119802,0.27498138,0.12820032,1.0941699,0.3819951,0.45333934,0.90428513,0.01985861,1.0372543,0.048588447,0.15287828,0.34281954,0.20390905,0.11698826,0.016589765,0.017875612,0.2310268,10.390357971191406,0.1788538,1.4000235,0.8692905,1.7193481,0.6402937,0.15474318,0.2779932,0.12823375
41,1.072331,0.37842292,0.442649,0.8939961,0.018966205,1.0379877,0.048827115,0.15596944,0.34178752,0.20554373,0.11844747,0.017123241,0.018944712,0.231334,10.29185152053833,0.17197308,1.3794193,0.8690623,1.7131094,0.6271425,0.15257922,0.27125838,0.124977246,1.0902228,0.3814526,0.4480489,0.8749099,0.019819574,1.0300425,0.049620513,0.15156688,0.33525562,0.20446542,0.11426996,0.016630836,0.018165233,0.23262276,10.214967727661133,0.17564291,1.3668691,0.8506021,1.6977333,0.61477953,0.14791343,0.271662,0.122673325
42,1.0704134,0.37551767,0.4390086,0.8642676,0.018900115,1.0284814,0.048577547,0.15073645,0.3407159,0.20159754,0.11492499,0.017271657,0.018604277,0.23085752,10.126546859741211,0.17117333,1.3503547,0.8529346,1.6950533,0.60161966,0.14517602,0.26827034,0.12208974,1.0879612,0.37751943,0.44283763,0.84335995,0.019238142,1.0179777,0.048876423,0.14934497,0.337327,0.20190927,0.112061314,0.015849506,0.017647222,0.2332652,10.04601764678955,0.17165874,1.3376254,0.83610535,1.6795976,0.5881106,0.14108998,0.26682505,0.11982934
43,1.0691048,0.37341708,0.43182868,0.8303577,0.018267732,1.013421,0.048088826,0.14921667,0.33903605,0.20178828,0.11343942,0.016486019,0.018189985,0.2323963,9.953058242797852,0.16579582,1.3165069,0.83957595,1.6755786,0.57694864,0.14096051,0.26312423,0.1195292,1.0872298,0.37566248,0.43662837,0.8115864,0.017903961,1.0007002,0.048981827,0.14554672,0.3350391,0.20093393,0.11114339,0.015185482,0.016533922,0.23357475,9.878530502319336,0.16790111,1.3021628,0.82491916,1.662913,0.5653731,0.13739927,0.264934,0.11627776
44,1.0633107,0.37104982,0.42599034,0.80000305,0.017913302,0.9998374,0.04741692,0.1473556,0.33542067,0.19863245,0.112143084,0.016266946,0.018036434,0.2319433,9.776247501373291,0.16213696,1.286807,0.82404655,1.6571484,0.5522784,0.13563365,0.25746042,0.115416005,1.085124,0.37319154,0.4332066,0.7827582,0.018857269,0.99139977,0.048641067,0.14270402,0.33101472,0.20240147,0.11143468,0.015268371,0.017478632,0.23345399,9.726333618164062,0.16523378,1.2728956,0.8077034,1.6420847,0.542942,0.13426706,0.26115856,0.11311468
