epoch,Data_NaN_out_loss,Data_out_loss,de_natureza_juridica_out_loss,de_ramo_out_loss,de_saude_rescencia_out_loss,de_saude_tributaria_out_loss,fl_antt_out_loss,fl_optante_simei_out_loss,fl_optante_simples_out_loss,fl_passivel_iss_out_loss,fl_rm_out_loss,fl_simples_irregular_out_loss,fl_spa_out_loss,fl_veiculo_out_loss,loss,natureza_juridica_macro_out_loss,nm_divisao_out_loss,nm_meso_regiao_out_loss,nm_micro_regiao_out_loss,nm_segmento_out_loss,setor_out_loss,sg_uf_matriz_out_loss,sg_uf_out_loss,val_Data_NaN_out_loss,val_Data_out_loss,val_de_natureza_juridica_out_loss,val_de_ramo_out_loss,val_de_saude_rescencia_out_loss,val_de_saude_tributaria_out_loss,val_fl_antt_out_loss,val_fl_optante_simei_out_loss,val_fl_optante_simples_out_loss,val_fl_passivel_iss_out_loss,val_fl_rm_out_loss,val_fl_simples_irregular_out_loss,val_fl_spa_out_loss,val_fl_veiculo_out_loss,val_loss,val_natureza_juridica_macro_out_loss,val_nm_divisao_out_loss,val_nm_meso_regiao_out_loss,val_nm_micro_regiao_out_loss,val_nm_segmento_out_loss,val_setor_out_loss,val_sg_uf_matriz_out_loss,val_sg_uf_out_loss
10,0.9467852,0.27813688,0.9416867,2.1865706,0.03907348,1.1616795,0.05823051,0.2626505,0.3649064,0.49572855,0.6247195,0.043546095,0.036276907,0.2651575,0.8162620663642883,0.49675924,2.6686258,2.3278909,3.3389306,1.745168,0.8934307,1.4064403,1.1743133,0.9117385,0.2742062,0.8943662,2.1284838,0.03979348,1.1468804,0.057566762,0.2472666,0.36792493,0.466671,0.6205371,0.044722624,0.036336474,0.26891905,0.7940832376480103,0.4743576,2.6130219,2.2918973,3.2871308,1.6924108,0.85266817,1.3576661,1.1329129
11,0.9267186,0.27185276,0.8911903,2.1024609,0.03947854,1.1485639,0.058966156,0.24312916,0.36922657,0.4588491,0.62131524,0.04401364,0.035907686,0.26277533,0.7923951148986816,0.47125626,2.5762734,2.2840877,3.2807138,1.665962,0.8338574,1.3363814,1.1200058,0.89769137,0.26868972,0.85233146,2.046023,0.038153525,1.1354902,0.056893937,0.23026194,0.3770556,0.43266207,0.6163979,0.042037763,0.033915345,0.26739416,0.7722028493881226,0.45253322,2.5239697,2.2405088,3.2219532,1.6247448,0.7953181,1.2835592,1.078587
12,0.91609025,0.26700884,0.85232854,2.0224004,0.037550934,1.1374376,0.05812064,0.22318894,0.38004163,0.42417914,0.6150851,0.041176043,0.033341832,0.2616706,0.7717586159706116,0.4538979,2.4889,2.2289324,3.2197356,1.6000584,0.7771438,1.2648532,1.0636402,0.8857686,0.26302093,0.82200974,1.9699365,0.036433965,1.1257738,0.05593933,0.21165489,0.38852662,0.39944506,0.60828763,0.039608292,0.03130346,0.26681337,0.7515062093734741,0.439062,2.4482255,2.1785576,3.1622996,1.5626075,0.73638225,1.2081506,1.0155954
13,0.9101349,0.261415,0.82656056,1.9459264,0.03631539,1.1298563,0.05746029,0.20827182,0.3872242,0.38801837,0.6080061,0.038772885,0.0313525,0.26040044,0.7524032592773438,0.43856338,2.413567,2.1640854,3.15372,1.5382833,0.7163668,1.1924969,1.0031159,0.878758,0.26019734,0.797251,1.8989114,0.035366178,1.1180679,0.055792477,0.20109633,0.39012858,0.3648021,0.59632695,0.037211843,0.030430473,0.26412383,0.7333368062973022,0.42403224,2.3785133,2.1158075,3.0951753,1.5057259,0.68159693,1.1441078,0.9548731
14,0.8978558,0.25805628,0.7977439,1.8776314,0.035209402,1.1232942,0.057634734,0.19607851,0.38680866,0.35892257,0.59558475,0.03681469,0.030452736,0.2591278,0.7332586646080017,0.4227829,2.3446646,2.1028194,3.0906215,1.4841037,0.6632199,1.1275463,0.9447619,0.86977386,0.25696975,0.76562804,1.8323451,0.034203283,1.1147094,0.054408405,0.18900235,0.38254422,0.340898,0.58571446,0.03546797,0.030456105,0.2628826,0.7151566743850708,0.40335754,2.3099096,2.0531113,3.0358214,1.4540493,0.630286,1.0805299,0.8981199
15,0.89138037,0.25562745,0.76515937,1.8118925,0.03416411,1.1163595,0.05578205,0.18591546,0.37827057,0.33699143,0.58254886,0.035289392,0.030260067,0.25707495,0.7160663306713104,0.39737624,2.278286,2.0443795,3.033789,1.4348994,0.61165917,1.0685422,0.8892492,0.86218303,0.25304946,0.7319242,1.7781024,0.03442661,1.1092021,0.053971272,0.17762814,0.3711978,0.3240373,0.5727568,0.035472676,0.031186683,0.26170498,0.6983774900436401,0.3728347,2.2477922,1.9956805,2.9775686,1.4127508,0.5866647,1.0265602,0.8451182
16,0.88066626,0.25288528,0.7318394,1.7560737,0.034452178,1.1138105,0.05609577,0.17719048,0.36807132,0.31825155,0.5695852,0.035409607,0.03130334,0.25697795,0.698549211025238,0.3663689,2.2192512,1.9850106,2.9720206,1.3925478,0.56769466,1.0065296,0.8300836,0.8490175,0.25085312,0.70222485,1.7275665,0.03508461,1.10849,0.05386465,0.17364661,0.36496243,0.3068347,0.55682945,0.035865676,0.03160423,0.261311,0.6811769604682922,0.3464588,2.1975062,1.9364423,2.9154882,1.3744439,0.5404511,0.9651259,0.78201264
17,0.86830306,0.2501427,0.7043696,1.7117455,0.034762073,1.111017,0.05637169,0.17337137,0.3625012,0.30176452,0.55328083,0.035742365,0.031776052,0.25704956,0.681908905506134,0.34326702,2.168166,1.9224533,2.910657,1.355685,0.5264394,0.9471624,0.7707098,0.8430791,0.24749915,0.67930305,1.6826575,0.033013582,1.1057342,0.053182535,0.17228058,0.36290956,0.29006004,0.54013145,0.034411557,0.030313026,0.26033756,0.6661292910575867,0.3299708,2.1541276,1.8751898,2.8528366,1.3351417,0.5014387,0.9020221,0.72127736
18,0.8628301,0.24602148,0.6824378,1.6675627,0.03248103,1.106079,0.0553258,0.17334431,0.36326236,0.28586197,0.5368047,0.033651784,0.029889802,0.25570172,0.6667426526546478,0.32743216,2.1276994,1.8604424,2.8455663,1.3196077,0.487485,0.8816,0.70504206,0.8355761,0.24372254,0.66258883,1.6430115,0.031101521,1.1030552,0.05215848,0.17291847,0.3676085,0.2743331,0.5258169,0.031769227,0.02827675,0.26034504,0.6515640616416931,0.3212504,2.1180806,1.8114109,2.7903407,1.30423,0.46707842,0.83472764,0.65348506
19,0.8537299,0.24218479,0.66541654,1.628344,0.03057257,1.1019068,0.05450684,0.17307377,0.3643976,0.2711929,0.52145314,0.03131132,0.02790385,0.25589457,0.6514697372913361,0.31899208,2.0911553,1.7941686,2.779633,1.2862079,0.45373213,0.81466323,0.6373764,0.82742184,0.24017297,0.64937675,1.606458,0.03032559,1.0990983,0.051379763,0.17312238,0.36698776,0.2620496,0.50715965,0.030885546,0.027714143,0.26034927,0.6368545293807983,0.3108336,2.0825746,1.7425294,2.718763,1.2703452,0.43707913,0.7724287,0.5893448
20,0.847075,0.23845063,0.650558,1.5904481,0.030355887,1.1020215,0.054136414,0.17395079,0.36475515,0.26106524,0.5050415,0.030712154,0.02796296,0.25542396,0.6372819244861603,0.30683455,2.0550768,1.7271802,2.7139974,1.2494733,0.42437822,0.75108373,0.57135713,0.8229735,0.2366853,0.6319353,1.569511,0.030344874,1.0941391,0.05169035,0.1745184,0.36676314,0.25527996,0.48733574,0.030999966,0.028254846,0.2598078,0.6232402324676514,0.29647785,2.0469148,1.6740274,2.65191,1.2392572,0.41235358,0.7077996,0.5234347
21,0.8393322,0.23493448,0.6345802,1.5549968,0.029994816,1.0978316,0.05431871,0.17576855,0.3636219,0.2555099,0.48634425,0.030773286,0.028075002,0.25520316,0.6237345337867737,0.2943029,2.0215044,1.6626456,2.6479115,1.222105,0.40341133,0.6912509,0.51216185,0.81322366,0.2326513,0.6128046,1.5421793,0.029643537,1.0963374,0.051540226,0.1737974,0.36520225,0.25020403,0.46913895,0.03008529,0.027602574,0.25815594,0.6100055575370789,0.28422037,2.0139813,1.6117609,2.5900683,1.2149199,0.3958606,0.6553303,0.4718597
22,0.8359891,0.23083776,0.61684287,1.5278958,0.029319175,1.0941536,0.054809477,0.1719181,0.36052734,0.24975675,0.4647999,0.029995557,0.027800646,0.2544107,0.6115148663520813,0.2821679,1.9916215,1.5980108,2.585021,1.1985607,0.38690364,0.63499564,0.4572897,0.8054467,0.22905281,0.5999947,1.5136741,0.028594084,1.0936677,0.05178657,0.170182,0.36164075,0.24435532,0.4481818,0.029424181,0.027003221,0.25592595,0.5976548790931702,0.27557993,1.9841667,1.5525255,2.5335057,1.1908268,0.37860748,0.60382944,0.425517
23,0.830755,0.22729306,0.605083,1.4991235,0.027992647,1.0942705,0.05364179,0.16978365,0.35779443,0.2427735,0.44379658,0.028874667,0.02684839,0.25221354,0.6000643670558929,0.27644467,1.9579053,1.5436717,2.528916,1.1758423,0.36825055,0.58553207,0.41402668,0.80132586,0.22482802,0.5875992,1.4845084,0.027418034,1.0899347,0.051070485,0.16967212,0.3586661,0.24090543,0.427525,0.028256364,0.02583077,0.25500306,0.5864958763122559,0.26918733,1.950306,1.5001519,2.4775465,1.16627,0.3607743,0.55813175,0.3843641
24,0.8226583,0.22406372,0.5911299,1.4716604,0.027724091,1.0889368,0.053111956,0.1674529,0.35319656,0.24032384,0.4228925,0.028323289,0.026564516,0.24895066,0.5882824063301086,0.26714444,1.927347,1.4888796,2.4733648,1.1505896,0.35149184,0.543548,0.37581897,0.7934991,0.2231916,0.5749655,1.4545379,0.027822562,1.0850867,0.051096257,0.16570215,0.35179615,0.2369967,0.40163594,0.028498914,0.02666185,0.25329578,0.5753374695777893,0.26127183,1.9180723,1.450382,2.421827,1.1411572,0.34237137,0.5216815,0.34989327
25,0.8190104,0.22163042,0.5801358,1.4422016,0.027958203,1.0880121,0.05326645,0.1640639,0.34725058,0.23540717,0.39758554,0.028492587,0.026777906,0.24816251,0.5779684484004974,0.25851852,1.8945804,1.4373813,2.4176452,1.1230819,0.33334583,0.50692064,0.34258455,0.7903635,0.22095694,0.5636096,1.4236355,0.027803214,1.080871,0.051219687,0.16117157,0.3463608,0.23317,0.37476426,0.028496418,0.026761806,0.25161874,0.5655602812767029,0.2533451,1.8843855,1.4055052,2.3712957,1.11001,0.3244329,0.4922885,0.3232667
26,0.8106582,0.21861625,0.5680605,1.4113182,0.028142814,1.0820093,0.053732745,0.1593129,0.34424227,0.23066948,0.3704729,0.02837033,0.02699825,0.24587534,0.5670342147350311,0.25093484,1.8604696,1.3966308,2.3699284,1.0946244,0.3150493,0.4787352,0.31666908,0.7799751,0.21640834,0.5514985,1.3931345,0.028067337,1.0766613,0.050999463,0.15729386,0.34331748,0.22756645,0.34710133,0.028169272,0.026578704,0.24936448,0.5540174841880798,0.24287131,1.8533833,1.3636715,2.3256083,1.0829301,0.30727902,0.4661091,0.3012176
27,0.80468976,0.21515478,0.55668676,1.3799441,0.027705796,1.0772142,0.0531281,0.15607029,0.3422972,0.22857314,0.34239215,0.027923033,0.026729286,0.24487576,0.5570437908172607,0.24466926,1.8297223,1.3552818,2.325753,1.0641662,0.29801065,0.45430177,0.2955079,0.77296084,0.21283688,0.5393001,1.3632464,0.02725478,1.076624,0.049420048,0.15279028,0.3437476,0.22735049,0.3173076,0.027116774,0.025660623,0.24819137,0.5440542697906494,0.2377814,1.8214511,1.3257257,2.2798316,1.0522525,0.29322731,0.4423687,0.282452
28,0.79284745,0.21200755,0.54646933,1.350225,0.0272018,1.0772626,0.052310213,0.15409563,0.34086496,0.22788626,0.31310076,0.027219683,0.02636348,0.24273601,0.5462629199028015,0.2357279,1.7977409,1.3176355,2.2809954,1.0375559,0.28492215,0.43213415,0.27610373,0.7670226,0.20966937,0.5304919,1.333089,0.027938662,1.070961,0.04978312,0.15348744,0.34413514,0.22813375,0.28716508,0.027589636,0.026581405,0.24646883,0.5348331332206726,0.23036909,1.7900233,1.2871275,2.2384183,1.0218151,0.27678165,0.42478305,0.26345062
29,0.7882652,0.20842199,0.5381652,1.3207322,0.027670592,1.0749419,0.05225462,0.15283564,0.3397158,0.22823364,0.28116938,0.027398922,0.026786912,0.24124146,0.5372605919837952,0.23096403,1.7700464,1.2771182,2.2336369,1.0103195,0.27033132,0.4133383,0.25765526,0.758389,0.20709284,0.523762,1.3053359,0.028461756,1.0680401,0.049951576,0.15379177,0.34243613,0.22678195,0.25698808,0.027647838,0.026618892,0.24493477,0.5257416367530823,0.22444049,1.7632154,1.2503252,2.193062,0.9992574,0.2648709,0.40921918,0.24835184
30,0.7779783,0.20613132,0.5307101,1.2928684,0.02780068,1.0691307,0.05215428,0.15112619,0.34168637,0.22827913,0.2521113,0.027229622,0.02655534,0.23941547,0.5279459655284882,0.22514272,1.7404575,1.2422056,2.1939406,0.9859785,0.25871426,0.39854825,0.24272105,0.74917084,0.20344019,0.51633435,1.2781559,0.027038505,1.0609598,0.049418025,0.14848131,0.3434776,0.22257818,0.23358206,0.026819669,0.02572302,0.24172156,0.5165107250213623,0.21943569,1.7367805,1.2190987,2.156155,0.976619,0.25549045,0.39354447,0.23556484
31,0.77075243,0.20302537,0.52242684,1.264433,0.027062465,1.0627568,0.05187741,0.14763463,0.3401087,0.2245282,0.22763276,0.02686233,0.026038922,0.2379274,0.5190932750701904,0.21965334,1.7128482,1.2094915,2.1547031,0.96044195,0.24815118,0.3836421,0.22939017,0.7408103,0.20158073,0.50828654,1.2499347,0.026214594,1.0563024,0.048278324,0.14612608,0.34042075,0.22331345,0.20877321,0.026347734,0.025282891,0.24224052,0.5076617002487183,0.21358992,1.7071815,1.1858305,2.1164613,0.9497613,0.24406277,0.37733656,0.21996115
32,0.7656068,0.20026875,0.51462036,1.2365134,0.026489845,1.0554996,0.05153206,0.1440238,0.33979693,0.22415455,0.20680165,0.026238322,0.025611827,0.2364651,0.511115312576294,0.21291995,1.6848346,1.1753942,2.1163352,0.93865156,0.2387508,0.36931294,0.21640143,0.73099554,0.19908641,0.5007861,1.222695,0.02662105,1.0469841,0.049035598,0.14037703,0.3393429,0.22216803,0.19211593,0.02648817,0.025256181,0.24072938,0.4989839196205139,0.20766939,1.6806324,1.1526552,2.0807135,0.92765665,0.23732552,0.36402225,0.20727296
33,0.7596563,0.19804975,0.50851893,1.2102771,0.026108334,1.0449979,0.051357716,0.13873003,0.33801377,0.22163375,0.18762296,0.026223294,0.024937803,0.23494866,0.5031308531761169,0.20796034,1.656217,1.1451752,2.0784369,0.91415644,0.230284,0.3553053,0.20379293,0.7325584,0.19582032,0.4973774,1.194711,0.026298001,1.0353652,0.04852345,0.13610004,0.3363758,0.21868737,0.17402206,0.026079806,0.024635559,0.24040247,0.4926624000072479,0.2061743,1.6506274,1.1239291,2.0439274,0.9049438,0.22739674,0.3519094,0.19511843
34,0.75000423,0.19396913,0.50400627,1.183695,0.025844157,1.0359864,0.05068272,0.13418275,0.33409625,0.21784,0.17140457,0.026104568,0.024693165,0.23430294,0.49432189762592316,0.20501782,1.6299787,1.1169628,2.044736,0.892893,0.22302887,0.34169418,0.19167385,0.7208699,0.19337414,0.4917157,1.1685222,0.025764555,1.0221974,0.04890111,0.12955618,0.33324248,0.21357206,0.16131268,0.025519164,0.02410062,0.23922239,0.4837726056575775,0.20227198,1.6265277,1.0963768,2.0103388,0.88159955,0.22065388,0.339016,0.18514797
35,0.7452701,0.19224665,0.49801385,1.1578963,0.025407512,1.0235472,0.050687984,0.1283875,0.33231804,0.21407415,0.15857004,0.02519404,0.024082456,0.23441234,0.4873086214065552,0.20095918,1.6033056,1.090983,2.0090055,0.8700273,0.21601352,0.33015314,0.18210095,0.71910864,0.19002065,0.485632,1.1419894,0.025190284,1.0147766,0.04761511,0.12610267,0.33278456,0.21078299,0.1486589,0.024974572,0.023350487,0.23864673,0.4773440361022949,0.19888659,1.5982214,1.0715575,1.9785676,0.86041045,0.21300732,0.32747447,0.17560624
36,0.7408093,0.18973507,0.49149594,1.1297113,0.024685172,1.0113547,0.050205823,0.1240052,0.3304399,0.21183361,0.1485564,0.024585757,0.02342799,0.2334925,0.48025280237197876,0.19856599,1.575582,1.0655574,1.9769012,0.8468437,0.20733342,0.31834003,0.1723061,0.7142878,0.18861113,0.4780325,1.1139491,0.025002215,1.003758,0.04725198,0.12197061,0.33016938,0.21019089,0.13892113,0.024648022,0.023654383,0.23594986,0.47055986523628235,0.19382289,1.5716896,1.0462402,1.9441137,0.83738995,0.2055269,0.3179021,0.1669509
37,0.7359555,0.18799037,0.48384368,1.1035514,0.024651349,1.003255,0.049891777,0.11934036,0.326574,0.2090547,0.13881737,0.024456877,0.023388382,0.23215654,0.47361859679222107,0.1928767,1.5490966,1.0395362,1.9478807,0.8247385,0.20213157,0.3087613,0.16361964,0.70549786,0.18468514,0.46795142,1.0879542,0.023870714,0.9941318,0.047123127,0.118209,0.3255826,0.207263,0.13148302,0.024265867,0.022905583,0.23502731,0.46245357394218445,0.18724982,1.5435834,1.024438,1.9155823,0.8154104,0.20054871,0.30742756,0.15934813
38,0.72912467,0.18547323,0.47499892,1.0771891,0.0237947,0.993446,0.049106054,0.11836156,0.32450336,0.2071268,0.13072005,0.024179555,0.022873074,0.23017234,0.4666213393211365,0.18652236,1.5225062,1.0187896,1.9190841,0.8044962,0.19603404,0.30058888,0.15688455,0.69877577,0.18439429,0.46015033,1.0634725,0.023587417,0.98570764,0.046189517,0.11533892,0.32467395,0.20434675,0.12537295,0.023831362,0.022501655,0.2348181,0.45646315813064575,0.18211824,1.5177361,1.0052495,1.8919443,0.7932702,0.19407918,0.3007759,0.15397245
39,0.72349906,0.18343188,0.46789742,1.0508212,0.023396827,0.9865043,0.048830234,0.11470899,0.32164747,0.2059315,0.12395449,0.023741815,0.022461686,0.22824922,0.46010005474090576,0.18113339,1.4971427,0.9961966,1.891041,0.78211945,0.19028112,0.29201287,0.15002,0.6955638,0.1807522,0.45303562,1.0361193,0.023551252,0.9751507,0.046286535,0.114596784,0.31997648,0.20552716,0.118808545,0.023610462,0.022245545,0.23263346,0.45024871826171875,0.17759307,1.4905972,0.984877,1.8649322,0.77117395,0.18821418,0.29493323,0.14824064
40,0.71975315,0.18141358,0.4600297,1.0246997,0.023190454,0.9758025,0.047699437,0.11404833,0.31814307,0.20618346,0.11861116,0.023297578,0.022563208,0.22741514,0.454366996884346,0.17572363,1.4711351,0.9775845,1.8656026,0.758664,0.18403685,0.2875491,0.14641993,0.6894833,0.18038158,0.44545653,1.010895,0.023151755,0.9674193,0.045797136,0.11183058,0.3183452,0.20477682,0.11286572,0.023522219,0.022169115,0.23026371,0.44411805272102356,0.17168811,1.4673834,0.96207565,1.836358,0.7480608,0.18159468,0.28687263,0.1409134
41,0.7120111,0.17894518,0.45222467,1.0012364,0.022745721,0.9651656,0.047974795,0.11116881,0.315325,0.20470199,0.11231439,0.02317463,0.022203784,0.22532776,0.447524756193161,0.17053926,1.4472716,0.9566592,1.8390559,0.7398808,0.17840818,0.2802481,0.14028618,0.6853281,0.17718181,0.44074872,0.9897834,0.022837242,0.95614886,0.04583319,0.11118739,0.31303445,0.2029772,0.10786672,0.023131978,0.022101874,0.22889559,0.4383021891117096,0.16808891,1.4432263,0.94232345,1.810812,0.733383,0.17581728,0.27915448,0.13666153
42,0.70860136,0.17866047,0.44805795,0.9799563,0.022934135,0.95329,0.048030473,0.11020881,0.31123295,0.2047118,0.10723792,0.02308503,0.022384789,0.22442706,0.44259780645370483,0.16819431,1.4247942,0.9354181,1.8103912,0.72235703,0.17243405,0.27379647,0.13435504,0.6804843,0.17658584,0.43304703,0.96720004,0.0219371,0.9431769,0.044994853,0.11037612,0.31099892,0.20448032,0.103949785,0.022441637,0.02124555,0.22842759,0.43305715918540955,0.16466565,1.4207879,0.9226885,1.7858505,0.71198106,0.17267978,0.2757647,0.13231747
43,0.7041856,0.17581695,0.43859383,0.9605666,0.022004988,0.9409199,0.04717626,0.10730258,0.308276,0.20445302,0.10389818,0.022255948,0.021368423,0.22310154,0.4367325007915497,0.1627608,1.4025081,0.91468024,1.7859724,0.70375395,0.17029047,0.26796654,0.12887761,0.6768419,0.17392027,0.42734125,0.9515066,0.021986088,0.93064094,0.04439045,0.106403686,0.30793443,0.20354658,0.100087926,0.021826595,0.021153806,0.22522588,0.42763569951057434,0.15975852,1.4004883,0.9036931,1.7613719,0.6977404,0.16811115,0.26735184,0.12645394
44,0.7003548,0.17455685,0.43728158,0.9384482,0.022206863,0.92806876,0.046904843,0.10691427,0.30364233,0.20217112,0.09921177,0.022431452,0.02168196,0.2224555,0.43174344301223755,0.161746,1.3793336,0.89628786,1.7622172,0.68784666,0.16479383,0.26154017,0.12404897,0.6706091,0.1718337,0.42238814,0.9249916,0.021643981,0.9127248,0.044524144,0.104625076,0.30331245,0.20095213,0.09663176,0.022258626,0.021403877,0.2256133,0.4214684069156647,0.15815017,1.3759533,0.88420177,1.7387998,0.67760646,0.16160339,0.26315197,0.122912645
